dataset,stem,L,range,r_precision,n_true,n_candidate
denovo_pdb,9tas_A,126,short,0.8571428571428571,7,705
denovo_pdb,9tas_A,126,medium,0.9090909090909091,22,1302
denovo_pdb,9tas_A,126,long,0.7727272727272727,66,5253
denovo_pdb,9tau_A,120,all,0.8481012658227848,79,6555
denovo_pdb,9tau_A,120,short,1.0,7,669
denovo_pdb,9tau_A,120,medium,0.9545454545454546,22,1230
denovo_pdb,9tau_A,120,long,0.8,50,4656
denovo_pdb,9ugr_A,181,all,0.14,150,15400
denovo_pdb,9ugr_A,181,short,0.0,6,1035
denovo_pdb,9ugr_A,181,medium,0.15,20,1962
denovo_pdb,9ugr_A,181,long,0.1935483870967742,124,12403
denovo_pdb,9v3a_A,120,all,0.5294117647058824,85,6555
denovo_pdb,9v3a_A,120,short,0.8461538461538461,13,669
denovo_pdb,9v3a_A,120,medium,0.6875,16,1230
denovo_pdb,9v3a_A,120,long,0.42857142857142855,56,4656
denovo_pdb,9v4l_A,68,all,0.6206896551724138,58,1953
denovo_pdb,9v4l_A,68,short,0.75,8,357
denovo_pdb,9v4l_A,68,medium,0.8,25,606
denovo_pdb,9v4l_A,68,long,0.48,25,990
denovo_pdb,9vp8_A,129,all,0.6722689075630253,119,7626
denovo_pdb,9vp8_A,129,short,0.8421052631578947,19,723
denovo_pdb,9vp8_A,129,medium,0.75,20,1338
denovo_pdb,9vp8_A,129,long,0.625,80,5565
denovo_pdb,9vvn_A,167,all,0.47540983606557374,122,13041
denovo_pdb,9vvn_A,167,short,0.625,24,951
denovo_pdb,9vvn_A,167,medium,0.5428571428571428,35,1794
denovo_pdb,9vvn_A,167,long,0.4126984126984127,63,10296
denovo_pdb,9x1w_A,88,all,0.813953488372093,43,3403
denovo_pdb,9x1w_A,88,short,0.8333333333333334,6,477
denovo_pdb,9x1w_A,88,medium,1.0,4,846
denovo_pdb,9x1w_A,88,long,0.8181818181818182,33,2080
denovo_pdb,9x1x_A,90,all,0.7954545454545454,44,3570
denovo_pdb,9x1x_A,90,short,1.0,5,489
denovo_pdb,9x1x_A,90,medium,1.0,4,870
denovo_pdb,9x1x_A,90,long,0.7714285714285715,35,2211
denovo_pdb,9xzo_A,120,all,0.7589285714285714,112,6555
denovo_pdb,9xzo_A,120,short,0.85,20,669
denovo_pdb,9xzo_A,120,medium,0.8461538461538461,26,1230
denovo_pdb,9xzo_A,120,long,0.7272727272727273,66,4656
foldbench100,5sbj_A,30,all,0.9411764705882353,17,219
foldbench100,5sbj_A,30,short,0.75,4,102
foldbench100,5sbj_A,30,medium,1.0,9,107
foldbench100,5sbj_A,30,long,1.0,4,10
foldbench100,7pv5_A,81,all,0.796875,64,2420
foldbench100,7pv5_A,81,short,0.8333333333333334,12,393
foldbench100,7pv5_A,81,medium,0.8181818181818182,11,678
foldbench100,7pv5_A,81,long,0.7804878048780488,41,1349
foldbench100,7qp5_A,245,all,0.21991701244813278,241,27730
foldbench100,7qp5_A,245,short,0.5,34,1395
foldbench100,7qp5_A,245,medium,0.30952380952380953,42,2682
foldbench100,7qp5_A,245,long,0.16363636363636364,165,23653
foldbench100,7qsj_A,373,all,0.6512968299711815,347,57970
foldbench100,7qsj_A,373,short,0.7017543859649122,57,2025
foldbench100,7qsj_A,373,medium,0.703125,64,3942
foldbench100,7qsj_A,373,long,0.6150442477876106,226,52003
foldbench100,7t9r_A,38,all,0.4583333333333333,24,528
foldbench100,7t9r_A,38,short,0.5714285714285714,7,177
foldbench100,7t9r_A,38,medium,0.6,10,246
foldbench100,7t9r_A,38,long,0.2857142857142857,7,105
foldbench100,7tjb_A,227,all,0.7064676616915423,201,23436
foldbench100,7tjb_A,227,short,0.7352941176470589,34,1281
foldbench100,7tjb_A,227,medium,0.7878787878787878,33,2454
foldbench100,7tjb_A,227,long,0.6865671641791045,134,19701
foldbench100,7tlh_A,136,all,0.5087719298245614,114,7021
foldbench100,7tlh_A,136,short,0.5384615384615384,13,693
foldbench100,7tlh_A,136,medium,0.4583333333333333,24,1278
foldbench100,7tlh_A,136,long,0.5324675324675324,77,5050
foldbench100,7uba_A,213,all,0.28365384615384615,208,16486
foldbench100,7uba_A,213,short,0.391304347826087,23,1020
foldbench100,7uba_A,213,medium,0.3958333333333333,48,1834
foldbench100,7uba_A,213,long,0.24087591240875914,137,13632
foldbench100,7uk8_A,394,all,0.49049429657794674,526,71279
foldbench100,7uk8_A,394,short,0.5384615384615384,52,2205
foldbench100,7uk8_A,394,medium,0.5131578947368421,76,4314
foldbench100,7uk8_A,394,long,0.4748743718592965,398,64760
foldbench100,7ur2_A,195,all,0.635036496350365,137,11959
foldbench100,7ur2_A,195,short,0.5454545454545454,11,846
foldbench100,7ur2_A,195,medium,0.5714285714285714,14,1542
foldbench100,7ur2_A,195,long,0.6428571428571429,112,9571
foldbench100,7ur7_A,70,all,0.8666666666666667,60,1653
foldbench100,7ur7_A,70,short,1.0,15,327
foldbench100,7ur7_A,70,medium,0.7142857142857143,14,546
foldbench100,7ur7_A,70,long,0.8709677419354839,31,780
foldbench100,7urp_A,160,all,0.44029850746268656,134,11781
foldbench100,7urp_A,160,short,0.5,12,903
foldbench100,7urp_A,160,medium,0.16666666666666666,24,1698
foldbench100,7urp_A,160,long,0.5,98,9180
foldbench100,7uvg_A,183,all,0.34269662921348315,178,12894
foldbench100,7uvg_A,183,short,0.43478260869565216,23,921
foldbench100,7uvg_A,183,medium,0.25925925925925924,27,1740
foldbench100,7uvg_A,183,long,0.3359375,128,10233
foldbench100,7uww_A,635,all,0.41125541125541126,693,196251
foldbench100,7uww_A,635,short,0.5520833333333334,96,3741
foldbench100,7uww_A,635,medium,0.4715447154471545,123,7374
foldbench100,7uww_A,635,long,0.3649789029535865,474,185136
foldbench100,7v3o_A,328,all,0.4375,272,36865
foldbench100,7v3o_A,328,short,0.3829787234042553,47,1599
foldbench100,7v3o_A,328,medium,0.2631578947368421,38,3090
foldbench100,7v3o_A,328,long,0.48128342245989303,187,32176
foldbench100,7w15_A,302,all,0.6402640264026402,303,41328
foldbench100,7w15_A,302,short,0.6170212765957447,47,1707
foldbench100,7w15_A,302,medium,0.6949152542372882,59,3306
foldbench100,7w15_A,302,long,0.6446700507614214,197,36315
foldbench100,7wz5_A,161,all,0.05309734513274336,113,12090
foldbench100,7wz5_A,161,short,0.2,5,915
foldbench100,7wz5_A,161,medium,0.0,5,1722
foldbench100,7wz5_A,161,long,0.06796116504854369,103,9453
foldbench100,7wzm_A,492,all,0.7017543859649122,456,102393
foldbench100,7wzm_A,492,short,0.6727272727272727,55,2652
foldbench100,7wzm_A,492,medium,0.7424242424242424,66,5190
foldbench100,7wzm_A,492,long,0.6985074626865672,335,94551
foldbench100,7x3h_A,290,all,0.5709459459459459,296,36615
foldbench100,7x3h_A,290,short,0.6595744680851063,47,1545
foldbench100,7x3h_A,290,medium,0.6415094339622641,53,2982
foldbench100,7x3h_A,290,long,0.5408163265306123,196,32088
foldbench100,7x4p_A,307,all,0.4924924924924925,333,45150
foldbench100,7x4p_A,307,short,0.45,40,1785
foldbench100,7x4p_A,307,medium,0.5576923076923077,52,3462
foldbench100,7x4p_A,307,long,0.4854771784232365,241,39903
foldbench100,7x8l_A,514,all,0.7241379310344828,580,127777
foldbench100,7x8l_A,514,short,0.7049180327868853,61,2997
foldbench100,7x8l_A,514,medium,0.7215189873417721,79,5886
foldbench100,7x8l_A,514,long,0.7204545454545455,440,118894
foldbench100,7xcd_A,178,all,0.16891891891891891,148,14878
foldbench100,7xcd_A,178,short,0.21428571428571427,14,1017
foldbench100,7xcd_A,178,medium,0.1935483870967742,31,1926
foldbench100,7xcd_A,178,long,0.1262135922330097,103,11935
foldbench100,7xg9_A,288,all,0.4190871369294606,241,39340
foldbench100,7xg9_A,288,short,0.631578947368421,19,1665
foldbench100,7xg9_A,288,medium,0.3333333333333333,21,3222
foldbench100,7xg9_A,288,long,0.39800995024875624,201,34453
foldbench100,7xi5_A,65,all,0.8095238095238095,42,1326
foldbench100,7xi5_A,65,short,0.7272727272727273,11,291
foldbench100,7xi5_A,65,medium,0.875,8,474
foldbench100,7xi5_A,65,long,0.782608695652174,23,561
foldbench100,7xjr_A,337,all,0.6214689265536724,354,45150
foldbench100,7xjr_A,337,short,0.5135135135135135,37,1785
foldbench100,7xjr_A,337,medium,0.6190476190476191,42,3462
foldbench100,7xjr_A,337,long,0.64,275,39903
foldbench100,7xlz_A,266,all,0.6339622641509434,265,27759
foldbench100,7xlz_A,266,short,0.6470588235294118,34,1330
foldbench100,7xlz_A,266,medium,0.7017543859649122,57,2550
foldbench100,7xlz_A,266,long,0.6149425287356322,174,23879
foldbench100,7xp9_A,84,all,0.2222222222222222,45,2485
foldbench100,7xp9_A,84,short,0.375,8,405
foldbench100,7xp9_A,84,medium,0.4,10,702
foldbench100,7xp9_A,84,long,0.2222222222222222,27,1378
foldbench100,7xq4_A,514,all,0.4724576271186441,472,116915
foldbench100,7xq4_A,514,short,0.6103896103896104,77,2808
foldbench100,7xq4_A,514,medium,0.5,60,5436
foldbench100,7xq4_A,514,long,0.43283582089552236,335,108671
foldbench100,7xrx_A,398,all,0.1590909090909091,396,77028
foldbench100,7xrx_A,398,short,0.3684210526315789,57,2337
foldbench100,7xrx_A,398,medium,0.16216216216216217,37,4566
foldbench100,7xrx_A,398,long,0.1357615894039735,302,70125
foldbench100,7xyr_A,591,all,0.6888260254596889,707,146099
foldbench100,7xyr_A,591,short,0.7162162162162162,74,3150
foldbench100,7xyr_A,591,medium,0.7358490566037735,106,6105
foldbench100,7xyr_A,591,long,0.6736242884250474,527,136844
foldbench100,7xz3_A,325,all,0.14556962025316456,316,35832
foldbench100,7xz3_A,325,short,0.2727272727272727,22,1443
foldbench100,7xz3_A,325,medium,0.3,40,2645
foldbench100,7xz3_A,325,long,0.07874015748031496,254,31744
foldbench100,7y3h_A,413,all,0.6730769230769231,312,76245
foldbench100,7y3h_A,413,short,0.7586206896551724,58,2325
foldbench100,7y3h_A,413,medium,0.6545454545454545,55,4542
foldbench100,7y3h_A,413,long,0.6532663316582915,199,69378
foldbench100,7y4h_A,338,all,0.584375,320,52353
foldbench100,7y4h_A,338,short,0.5348837209302325,43,1869
foldbench100,7y4h_A,338,medium,0.6078431372549019,51,3630
foldbench100,7y4h_A,338,long,0.584070796460177,226,46854
foldbench100,7y54_A,100,all,0.8285714285714286,105,4465
foldbench100,7y54_A,100,short,0.8421052631578947,19,549
foldbench100,7y54_A,100,medium,0.75,28,990
foldbench100,7y54_A,100,long,0.8620689655172413,58,2926
foldbench100,7y5j_A,102,all,0.8131868131868132,91,4005
foldbench100,7y5j_A,102,short,0.8125,16,519
foldbench100,7y5j_A,102,medium,0.88,25,930
foldbench100,7y5j_A,102,long,0.74,50,2556
foldbench100,7y5m_A,170,all,0.5878378378378378,148,11175
foldbench100,7y5m_A,170,short,0.6521739130434783,23,879
foldbench100,7y5m_A,170,medium,0.5555555555555556,18,1650
foldbench100,7y5m_A,170,long,0.5700934579439252,107,8646
foldbench100,7y5r_A,105,all,0.7628865979381443,97,4950
foldbench100,7y5r_A,105,short,0.8461538461538461,13,579
foldbench100,7y5r_A,105,medium,0.8333333333333334,24,1050
foldbench100,7y5r_A,105,long,0.7333333333333333,60,3321
foldbench100,7y8h_A,100,all,0.7831325301204819,83,3767
foldbench100,7y8h_A,100,short,0.7777777777777778,9,459
foldbench100,7y8h_A,100,medium,0.76,25,822
foldbench100,7y8h_A,100,long,0.8163265306122449,49,2486
foldbench100,7y8i_A,97,all,0.7951807228915663,83,2941
foldbench100,7y8i_A,97,short,0.875,16,390
foldbench100,7y8i_A,97,medium,0.75,20,645
foldbench100,7y8i_A,97,long,0.8297872340425532,47,1906
foldbench100,7yd4_A,185,all,0.22535211267605634,142,15063
foldbench100,7yd4_A,185,short,0.2222222222222222,18,1005
foldbench100,7yd4_A,185,medium,0.08695652173913043,23,1902
foldbench100,7yd4_A,185,long,0.24752475247524752,101,12156
foldbench100,7yhr_A,60,all,0.3902439024390244,41,1431
foldbench100,7yhr_A,60,short,0.6666666666666666,9,303
foldbench100,7yhr_A,60,medium,0.4444444444444444,9,498
foldbench100,7yhr_A,60,long,0.2608695652173913,23,630
foldbench100,7ykm_A,105,all,0.7272727272727273,55,2850
foldbench100,7ykm_A,105,short,0.7142857142857143,7,435
foldbench100,7ykm_A,105,medium,0.6428571428571429,14,762
foldbench100,7ykm_A,105,long,0.7352941176470589,34,1653
foldbench100,7ylr_A,330,all,0.771978021978022,364,51365
foldbench100,7ylr_A,330,short,0.8163265306122449,49,1899
foldbench100,7ylr_A,330,medium,0.8356164383561644,73,3690
foldbench100,7ylr_A,330,long,0.7396694214876033,242,45776
foldbench100,7yug_A,118,all,0.3404255319148936,94,6216
foldbench100,7yug_A,118,short,0.631578947368421,19,651
foldbench100,7yug_A,118,medium,0.36,25,1194
foldbench100,7yug_A,118,long,0.18,50,4371
foldbench100,7yyg_A,365,all,0.2579185520361991,221,36330
foldbench100,7yyg_A,365,short,0.3448275862068966,29,1563
foldbench100,7yyg_A,365,medium,0.3076923076923077,52,3018
foldbench100,7yyg_A,365,long,0.15,140,31749
foldbench100,7z65_A,283,all,0.565625,320,38503
foldbench100,7z65_A,283,short,0.45454545454545453,44,1647
foldbench100,7z65_A,283,medium,0.47058823529411764,17,3186
foldbench100,7z65_A,283,long,0.5984555984555985,259,33670
foldbench100,7znz_A,761,all,0.5965665236051502,932,285390
foldbench100,7znz_A,761,short,0.6339285714285714,112,4515
foldbench100,7znz_A,761,medium,0.6482758620689655,145,8922
foldbench100,7znz_A,761,long,0.5792592592592593,675,271953
foldbench100,7zoi_A,151,all,0.7727272727272727,110,7021
foldbench100,7zoi_A,151,short,0.9090909090909091,33,693
foldbench100,7zoi_A,151,medium,0.7368421052631579,38,1278
foldbench100,7zoi_A,151,long,0.7435897435897436,39,5050
foldbench100,7zs2_A,316,all,0.7399103139013453,223,37128
foldbench100,7zs2_A,316,short,0.7906976744186046,43,1617
foldbench100,7zs2_A,316,medium,0.8536585365853658,41,3126
foldbench100,7zs2_A,316,long,0.6690647482014388,139,32385
foldbench100,7zu3_A,132,all,0.30434782608695654,92,7260
foldbench100,7zu3_A,132,short,0.5555555555555556,9,705
foldbench100,7zu3_A,132,medium,0.5,22,1302
foldbench100,7zu3_A,132,long,0.29508196721311475,61,5253
foldbench100,7zv1_A,136,all,0.4864864864864865,111,5356
foldbench100,7zv1_A,136,short,0.7857142857142857,14,603
foldbench100,7zv1_A,136,medium,0.6521739130434783,23,1098
foldbench100,7zv1_A,136,long,0.43243243243243246,74,3655
foldbench100,8adc_A,215,all,0.32941176470588235,170,20315
foldbench100,8adc_A,215,short,0.38461538461538464,26,1167
foldbench100,8adc_A,215,medium,0.41025641025641024,39,2226
foldbench100,8adc_A,215,long,0.26666666666666666,105,16922
foldbench100,8add_A,213,all,0.22857142857142856,210,21120
foldbench100,8add_A,213,short,0.3125,32,1209
foldbench100,8add_A,213,medium,0.17647058823529413,34,2310
foldbench100,8add_A,213,long,0.20833333333333334,144,17601
foldbench100,8ah9_A,120,all,0.8863636363636364,132,5995
foldbench100,8ah9_A,120,short,0.9032258064516129,31,639
foldbench100,8ah9_A,120,medium,0.9482758620689655,58,1170
foldbench100,8ah9_A,120,long,0.813953488372093,43,4186
foldbench100,8ak2_A,297,all,0.7515923566878981,314,40186
foldbench100,8ak2_A,297,short,0.875,40,1683
foldbench100,8ak2_A,297,medium,0.8,45,3258
foldbench100,8ak2_A,297,long,0.7292576419213974,229,35245
foldbench100,8akh_A,374,all,0.6479750778816199,321,49770
foldbench100,8akh_A,374,short,0.6666666666666666,42,1875
foldbench100,8akh_A,374,medium,0.6,50,3642
foldbench100,8akh_A,374,long,0.6550218340611353,229,44253
foldbench100,8amo_A,399,all,0.7071823204419889,362,72010
foldbench100,8amo_A,399,short,0.7272727272727273,44,2259
foldbench100,8amo_A,399,medium,0.7627118644067796,59,4410
foldbench100,8amo_A,399,long,0.694980694980695,259,65341
foldbench100,8arl_A,246,all,0.11923076923076924,260,25651
foldbench100,8arl_A,246,short,0.19230769230769232,26,1341
foldbench100,8arl_A,246,medium,0.0625,16,2574
foldbench100,8arl_A,246,long,0.10550458715596331,218,21736
foldbench100,8au6_A,321,all,0.25,168,29403
foldbench100,8au6_A,321,short,0.4,25,1437
foldbench100,8au6_A,321,medium,0.2,25,2766
foldbench100,8au6_A,321,long,0.2033898305084746,118,25200
foldbench100,8axj_A,162,all,0.7762237762237763,143,12090
foldbench100,8axj_A,162,short,0.8461538461538461,13,915
foldbench100,8axj_A,162,medium,0.8507462686567164,67,1722
foldbench100,8axj_A,162,long,0.7142857142857143,63,9453
foldbench100,8azb_A,521,all,0.7614991482112436,587,122760
foldbench100,8azb_A,521,short,0.7848101265822784,79,2955
foldbench100,8azb_A,521,medium,0.7714285714285715,105,5802
foldbench100,8azb_A,521,long,0.7568238213399504,403,114003
foldbench100,8b2e_A,143,all,0.6076923076923076,130,9180
foldbench100,8b2e_A,143,short,0.6363636363636364,22,795
foldbench100,8b2e_A,143,medium,0.5151515151515151,33,1482
foldbench100,8b2e_A,143,long,0.6533333333333333,75,6903
foldbench100,8b2g_A,74,all,0.8135593220338984,59,2346
foldbench100,8b2g_A,74,short,0.75,16,393
foldbench100,8b2g_A,74,medium,0.8571428571428571,21,678
foldbench100,8b2g_A,74,long,0.7727272727272727,22,1275
foldbench100,8b2s_A,245,all,0.6881720430107527,186,27510
foldbench100,8b2s_A,245,short,0.5714285714285714,28,1359
foldbench100,8b2s_A,245,medium,0.78,50,2610
foldbench100,8b2s_A,245,long,0.6666666666666666,108,23541
foldbench100,8b4u_A,277,all,0.8168498168498168,273,34716
foldbench100,8b4u_A,277,short,0.8235294117647058,34,1563
foldbench100,8b4u_A,277,medium,0.9024390243902439,41,3018
foldbench100,8b4u_A,277,long,0.797979797979798,198,30135
foldbench100,8b5w_A,459,all,0.15945945945945947,370,57985
foldbench100,8b5w_A,459,short,0.13636363636363635,44,1995
foldbench100,8b5w_A,459,medium,0.12244897959183673,49,3882
foldbench100,8b5w_A,459,long,0.1371841155234657,277,52108
foldbench100,8b61_A,238,all,0.45754716981132076,212,18351
foldbench100,8b61_A,238,short,0.53125,32,1080
foldbench100,8b61_A,238,medium,0.49019607843137253,51,2088
foldbench100,8b61_A,238,long,0.4263565891472868,129,15183
foldbench100,8b6a_A,214,all,0.6410256410256411,195,14365
foldbench100,8b6a_A,214,short,0.7666666666666667,30,999
foldbench100,8b6a_A,214,medium,0.6595744680851063,47,1890
foldbench100,8b6a_A,214,long,0.5847457627118644,118,11476
foldbench100,8b6e_A,66,all,0.7954545454545454,44,1081
foldbench100,8b6e_A,66,short,0.75,12,261
foldbench100,8b6e_A,66,medium,0.7692307692307693,13,414
foldbench100,8b6e_A,66,long,0.8421052631578947,19,406
foldbench100,8baq_A,208,all,0.43157894736842106,190,20503
foldbench100,8baq_A,208,short,0.4166666666666667,24,1197
foldbench100,8baq_A,208,medium,0.27586206896551724,29,2286
foldbench100,8baq_A,208,long,0.4744525547445255,137,17020
foldbench100,8bau_A,189,all,0.6172248803827751,209,16836
foldbench100,8bau_A,189,short,0.6190476190476191,42,1083
foldbench100,8bau_A,189,medium,0.46153846153846156,26,2058
foldbench100,8bau_A,189,long,0.6595744680851063,141,13695
foldbench100,8bfy_A,426,all,0.6183844011142061,359,75078
foldbench100,8bfy_A,426,short,0.5555555555555556,45,2307
foldbench100,8bfy_A,426,medium,0.6041666666666666,48,4506
foldbench100,8bfy_A,426,long,0.6353383458646616,266,68265
foldbench100,8bgb_A,131,all,0.8316831683168316,101,7750
foldbench100,8bgb_A,131,short,0.8695652173913043,23,729
foldbench100,8bgb_A,131,medium,0.85,20,1350
foldbench100,8bgb_A,131,long,0.8103448275862069,58,5671
foldbench100,8bke_A,638,all,0.5506072874493927,494,89253
foldbench100,8bke_A,638,short,0.5666666666666667,30,2517
foldbench100,8bke_A,638,medium,0.5777777777777777,135,4926
foldbench100,8bke_A,638,long,0.5775075987841946,329,81810
foldbench100,8bsb_A,177,all,0.6173913043478261,115,11781
foldbench100,8bsb_A,177,short,0.5714285714285714,7,903
foldbench100,8bsb_A,177,medium,0.6428571428571429,14,1698
foldbench100,8bsb_A,177,long,0.6276595744680851,94,9180
foldbench100,8bux_A,334,all,0.09166666666666666,240,40231
foldbench100,8bux_A,334,short,0.2222222222222222,27,1554
foldbench100,8bux_A,334,medium,0.05555555555555555,36,2938
foldbench100,8bux_A,334,long,0.05084745762711865,177,35739
foldbench100,8c4d_A,330,all,0.6026200873362445,229,15931
foldbench100,8c4d_A,330,short,0.6538461538461539,26,1053
foldbench100,8c4d_A,330,medium,0.6071428571428571,28,1998
foldbench100,8c4d_A,330,long,0.6057142857142858,175,12880
foldbench100,8c4y_A,314,all,0.7024128686327078,373,46971
foldbench100,8c4y_A,314,short,0.7428571428571429,35,1821
foldbench100,8c4y_A,314,medium,0.6304347826086957,46,3534
foldbench100,8c4y_A,314,long,0.7157534246575342,292,41616
foldbench100,8cba_A,214,all,0.23673469387755103,245,17955
foldbench100,8cba_A,214,short,0.3076923076923077,39,1119
foldbench100,8cba_A,214,medium,0.2830188679245283,53,2130
foldbench100,8cba_A,214,long,0.19607843137254902,153,14706
foldbench100,8ci9_A,312,all,0.7091988130563798,337,45150
foldbench100,8ci9_A,312,short,0.717948717948718,39,1785
foldbench100,8ci9_A,312,medium,0.7073170731707317,41,3462
foldbench100,8ci9_A,312,long,0.7237354085603113,257,39903
foldbench100,8cih_A,214,all,0.3670886075949367,158,16668
foldbench100,8cih_A,214,short,0.1,10,1041
foldbench100,8cih_A,214,medium,0.29411764705882354,17,1974
foldbench100,8cih_A,214,long,0.35877862595419846,131,13653
foldbench100,8cpk_A,384,all,0.7478753541076487,353,71631
foldbench100,8cpk_A,384,short,0.625,24,2253
foldbench100,8cpk_A,384,medium,0.7808219178082192,73,4398
foldbench100,8cpk_A,384,long,0.73828125,256,64980
foldbench100,8cpn_A,207,all,0.2619047619047619,168,11811
foldbench100,8cpn_A,207,short,0.7391304347826086,23,804
foldbench100,8cpn_A,207,medium,0.42857142857142855,35,1431
foldbench100,8cpn_A,207,long,0.11818181818181818,110,9576
foldbench100,8d2z_A,327,all,0.657051282051282,312,45150
foldbench100,8d2z_A,327,short,0.7346938775510204,49,1785
foldbench100,8d2z_A,327,medium,0.7115384615384616,52,3462
foldbench100,8d2z_A,327,long,0.6445497630331753,211,39903
foldbench100,8daj_A,302,all,0.6889632107023411,299,43956
foldbench100,8daj_A,302,short,0.6875,32,1761
foldbench100,8daj_A,302,medium,0.6346153846153846,52,3414
foldbench100,8daj_A,302,long,0.7069767441860465,215,38781
foldbench100,8dez_A,173,all,0.25824175824175827,182,14028
foldbench100,8dez_A,173,short,0.2,20,987
foldbench100,8dez_A,173,medium,0.2857142857142857,21,1866
foldbench100,8dez_A,173,long,0.2553191489361702,141,11175
foldbench100,8dge_A,738,all,0.5853391684901532,914,246078
foldbench100,8dge_A,738,short,0.5785123966942148,121,4156
foldbench100,8dge_A,738,medium,0.5170068027210885,147,8202
foldbench100,8dge_A,738,long,0.5975232198142415,646,233720
foldbench100,8dhj_A,249,all,0.7340823970037453,267,26580
foldbench100,8dhj_A,249,short,0.7096774193548387,31,1314
foldbench100,8dhj_A,249,medium,0.7777777777777778,36,2490
foldbench100,8dhj_A,249,long,0.745,200,22776
foldbench100,8dmu_A,489,all,0.14711033274956217,571,110700
foldbench100,8dmu_A,489,short,0.2125,80,2769
foldbench100,8dmu_A,489,medium,0.1232876712328767,73,5430
foldbench100,8dmu_A,489,long,0.10047846889952153,418,102501
foldbench100,8dp9_A,148,all,0.7328767123287672,146,8157
foldbench100,8dp9_A,148,short,0.8421052631578947,19,693
foldbench100,8dp9_A,148,medium,0.6875,16,1278
foldbench100,8dp9_A,148,long,0.7117117117117117,111,6186
foldbench100,8dqd_A,377,all,0.6683544303797468,395,66430
foldbench100,8dqd_A,377,short,0.7608695652173914,46,2169
foldbench100,8dqd_A,377,medium,0.5753424657534246,73,4230
foldbench100,8dqd_A,377,long,0.6666666666666666,276,60031
foldbench100,8dx0_A,154,all,0.762962962962963,135,8926
foldbench100,8dx0_A,154,short,0.7894736842105263,19,733
foldbench100,8dx0_A,154,medium,0.782608695652174,23,1338
foldbench100,8dx0_A,154,long,0.8064516129032258,93,6855
foldbench100,8e0r_A,468,all,0.26411290322580644,496,85102
foldbench100,8e0r_A,468,short,0.34285714285714286,70,2421
foldbench100,8e0r_A,468,medium,0.4854368932038835,103,4743
foldbench100,8e0r_A,468,long,0.15170278637770898,323,77938
foldbench100,8e5h_A,372,all,0.7005813953488372,344,65703
foldbench100,8e5h_A,372,short,0.717391304347826,46,2157
foldbench100,8e5h_A,372,medium,0.7222222222222222,54,4206
foldbench100,8e5h_A,372,long,0.7008196721311475,244,59340
foldbench100,8eb9_A,95,all,0.22535211267605634,71,3486
foldbench100,8eb9_A,95,short,0.25,12,483
foldbench100,8eb9_A,95,medium,0.2608695652173913,23,858
foldbench100,8eb9_A,95,long,0.16666666666666666,36,2145
foldbench100,8ec3_A,168,all,0.31746031746031744,126,11204
foldbench100,8ec3_A,168,short,0.0,4,810
foldbench100,8ec3_A,168,medium,0.0,7,1506
foldbench100,8ec3_A,168,long,0.3565217391304348,115,8888
foldbench100,8eo5_A,290,all,0.8142292490118577,253,34980
foldbench100,8eo5_A,290,short,0.8611111111111112,36,1569
foldbench100,8eo5_A,290,medium,0.8,50,3030
foldbench100,8eo5_A,290,long,0.8023952095808383,167,30381
foldbench100,8gmy_A,236,all,0.33070866141732286,254,22800
foldbench100,8gmy_A,236,short,0.3939393939393939,33,1251
foldbench100,8gmy_A,236,medium,0.4339622641509434,53,2394
foldbench100,8gmy_A,236,long,0.2857142857142857,168,19155
foldbench100,8q8i_A,282,all,0.5398936170212766,376,37410
foldbench100,8q8i_A,282,short,0.5882352941176471,34,1611
foldbench100,8q8i_A,282,medium,0.625,88,3114
foldbench100,8q8i_A,282,long,0.49606299212598426,254,32685
foldbench100,8ycm_A,229,all,0.42857142857142855,196,23436
foldbench100,8ycm_A,229,short,0.6363636363636364,33,1281
foldbench100,8ycm_A,229,medium,0.5142857142857142,35,2454
foldbench100,8ycm_A,229,long,0.3671875,128,19701
