stem,length,condition,quality_pass,sequence_excluded,structure_excluded,fine_cluster,selected
proteina-70bf375a8cb07c6fc2e7,116,unconditional,False,False,False,,False
proteina-e4c748407635b8a450d0,116,unconditional,True,True,False,,False
proteina-83602b638e4b1383b47f,116,unconditional,True,True,False,,False
proteina-99268035f84b30899140,116,unconditional,False,False,False,,False
proteina-c11aea616b41355e08e5,116,unconditional,True,True,False,,False
proteina-3fc23171d8ada4efe7b6,116,unconditional,True,False,False,proteina-3fc23171d8ada4efe7b6,True
proteina-fa75b27015bae39c0afa,116,unconditional,True,False,False,proteina-fa75b27015bae39c0afa,True
proteina-760df3117ab3490ff72c,116,unconditional,True,True,False,,False
proteina-0f1d4c74fe3b9c675a5b,116,unconditional,True,True,False,,False
proteina-30ccec627af3220e743e,116,unconditional,True,False,False,proteina-30ccec627af3220e743e,True
proteina-553ebaa3305dcdbfc468,116,unconditional,True,False,False,proteina-553ebaa3305dcdbfc468,True
proteina-bff14b34016c20510525,116,unconditional,True,False,False,proteina-bff14b34016c20510525,True
proteina-29e88ce66ef4211bbb2b,116,unconditional,True,True,False,,False
proteina-c83698a3675d5e692102,116,unconditional,True,True,False,,False
proteina-82195a5a80bb7aee571e,116,unconditional,True,False,False,proteina-41044fe654b436bfce18,True
proteina-f4523d8ccb32b1bbbf73,116,unconditional,True,False,False,proteina-f4523d8ccb32b1bbbf73,True
proteina-9cc18c60c92e67fc28b7,116,unconditional,False,True,False,,False
proteina-53c98799266529b67fe5,116,unconditional,True,False,False,proteina-53c98799266529b67fe5,True
proteina-ef99ceb90cc52b70126a,116,unconditional,True,False,False,proteina-ef99ceb90cc52b70126a,True
proteina-27d1cfa0ff9e4c89cb21,116,unconditional,True,False,False,proteina-27d1cfa0ff9e4c89cb21,True
proteina-85b4f6041d206c805914,117,unconditional,False,False,False,,False
proteina-6f95bc586739df50c89b,117,unconditional,True,False,False,proteina-6f95bc586739df50c89b,True
proteina-449ba395b2893f6d8355,117,unconditional,True,False,False,proteina-449ba395b2893f6d8355,True
proteina-a02fd5292bfefba644e3,117,unconditional,False,False,False,,False
proteina-0089e82f96349558165f,117,unconditional,True,False,False,proteina-0089e82f96349558165f,True
proteina-017a0355cef4946b4135,117,unconditional,True,True,False,,False
proteina-a42b906745466dfa68c8,117,unconditional,True,False,False,proteina-a42b906745466dfa68c8,True
proteina-11157a3db59fde979f49,117,unconditional,True,True,False,,False
proteina-4d9b32cb0c7e9c055829,117,unconditional,True,False,False,proteina-4d9b32cb0c7e9c055829,True
proteina-b51028dc8f61d5a2fb30,117,unconditional,True,False,False,proteina-b51028dc8f61d5a2fb30,True
proteina-7b1aacd43d3182ea6979,117,unconditional,True,False,False,proteina-7b1aacd43d3182ea6979,True
proteina-1af2742deb4b6a8f8eb0,117,unconditional,False,False,False,,False
proteina-81b6ae99cfcb12b69875,117,unconditional,False,True,False,,False
proteina-1c2ebb844b75cdace1ee,117,unconditional,True,True,True,,False
proteina-d0781da6b911ecba2e23,117,unconditional,True,False,False,proteina-d0781da6b911ecba2e23,True
proteina-a40f7f8b52c2ee15a7f6,117,unconditional,True,False,False,proteina-a40f7f8b52c2ee15a7f6,True
proteina-fa8aa57cf346776037f6,117,unconditional,True,True,False,,False
proteina-8436ba7fc5c903348973,120,3.x.x.x,True,False,False,proteina-8436ba7fc5c903348973,True
proteina-e1b13978b2a4fa6ba6ac,120,3.x.x.x,True,True,False,,False
proteina-9ce3fdc7677c3553e3b6,120,3.x.x.x,True,True,False,,False
proteina-f5426e53f39aa6735bb1,120,3.x.x.x,True,True,False,,False
proteina-972305d2d73214cac61e,120,3.x.x.x,True,False,False,proteina-972305d2d73214cac61e,True
proteina-65828cd6cc8049ce85c0,120,3.x.x.x,True,True,False,,False
proteina-cfe86fb56af99654c9f8,120,3.x.x.x,False,False,False,,False
proteina-6feaf7d8c164c1864eb1,120,3.x.x.x,False,False,False,,False
proteina-d5aedaee498994e6d84b,120,3.x.x.x,True,False,False,proteina-d5aedaee498994e6d84b,True
proteina-fcf964517da95fd739b5,120,3.x.x.x,True,True,False,,False
proteina-99d45ffe6554943dc9c8,120,3.x.x.x,True,True,False,,False
proteina-a7ee5c2eff94e820f654,120,3.x.x.x,False,False,False,,False
proteina-1da59ca16933f6b4a245,120,3.x.x.x,True,True,False,,False
proteina-248239409dcebfc32d75,120,3.x.x.x,True,False,False,proteina-248239409dcebfc32d75,True
proteina-ef533492682aab070a15,120,3.x.x.x,False,False,False,,False
proteina-861f6f1bd870bb3e15ed,120,3.x.x.x,False,False,False,,False
proteina-8cbd5e877cad257dff6e,120,3.x.x.x,False,False,False,,False
proteina-633c69ea76129c10c415,120,3.x.x.x,True,False,False,proteina-633c69ea76129c10c415,True
proteina-a8f4d99f2192634c3b6a,120,3.x.x.x,True,True,False,,False
proteina-b0e195ecbff23bc9490f,120,3.x.x.x,True,False,False,proteina-b0e195ecbff23bc9490f,True
proteina-05e9fb33fa0c461c5370,120,3.x.x.x,True,True,False,,False
proteina-4f7fc465f2ad171b52ba,120,3.x.x.x,False,False,False,,False
proteina-835905b3fdbe80202600,120,3.x.x.x,True,True,False,,False
proteina-5d0e25a0115a3d4642a5,122,1.x.x.x,True,False,False,proteina-5d0e25a0115a3d4642a5,True
proteina-86aafc0965c91ca0ca31,122,1.x.x.x,True,False,False,proteina-86aafc0965c91ca0ca31,True
proteina-dc9c8c739c8288dcc38d,122,1.x.x.x,True,True,False,,False
proteina-f53afb602be571dfef04,122,1.x.x.x,True,True,False,,False
proteina-0059d3f5c363564a9757,122,1.x.x.x,True,True,False,,False
proteina-a7e548ca1cb98981c2b6,122,1.x.x.x,False,True,False,,False
proteina-9b7e77c3346a32876593,122,1.x.x.x,True,True,True,,False
proteina-d043f742019fd3a6d78b,122,1.x.x.x,False,False,False,,False
proteina-4e9f5d295e70117b38ee,123,1.x.x.x,False,False,False,,False
proteina-53f03df47bbff38375d1,123,1.x.x.x,True,False,False,proteina-53f03df47bbff38375d1,True
proteina-a1c2526f4d55bba05bd9,123,1.x.x.x,False,False,False,,False
proteina-fe9861b75ccc7e7d73fe,123,1.x.x.x,True,False,False,proteina-fe9861b75ccc7e7d73fe,True
proteina-04a810fb25ab315504cd,123,1.x.x.x,True,False,False,proteina-04a810fb25ab315504cd,True
proteina-1399894e8b3bbda4c3c5,123,1.x.x.x,True,True,False,,False
proteina-41044fe654b436bfce18,123,1.x.x.x,True,False,False,proteina-41044fe654b436bfce18,True
proteina-32c3fa4b1710b581f386,123,1.x.x.x,True,False,False,proteina-0089e82f96349558165f,False
proteina-224928ed47d5ceb8a520,123,1.x.x.x,True,True,False,,False
proteina-c776915d5ce5b9359632,123,1.x.x.x,True,False,False,proteina-c776915d5ce5b9359632,True
proteina-e8b4a095f4ab8f1c698f,123,1.x.x.x,False,False,False,,False
proteina-f8ecad162c25e89d6ce2,123,1.x.x.x,True,True,False,,False
proteina-8bafe8bb0aa178fee7e9,123,2.x.x.x,False,False,False,,False
proteina-0e0b419e8c7e63470b6c,123,2.x.x.x,False,False,False,,False
proteina-8d0c6c1a797742904d78,123,2.x.x.x,True,False,False,proteina-8d0c6c1a797742904d78,True
proteina-59906c8eb8b456d4f46a,123,2.x.x.x,False,True,False,,False
proteina-fcc1f779160afc291ee9,123,2.x.x.x,False,False,False,,False
proteina-4364897bc9cc49e8572a,123,2.x.x.x,True,True,False,,False
proteina-8767168d375eb120d586,123,2.x.x.x,True,False,False,proteina-8767168d375eb120d586,True
proteina-9ad193f1365317a26bb7,123,2.x.x.x,True,False,False,proteina-9ad193f1365317a26bb7,True
proteina-5b1fc30af8fdc5ee3063,123,2.x.x.x,True,False,False,proteina-5b1fc30af8fdc5ee3063,True
proteina-f384d515882fc7c5b1e9,123,2.x.x.x,True,False,False,proteina-f384d515882fc7c5b1e9,True
proteina-348785145647609a4929,123,2.x.x.x,False,True,False,,False
proteina-3c1931a5967fdde11601,123,2.x.x.x,False,False,False,,False
proteina-bf3ba48e51af39810d12,123,2.x.x.x,True,False,False,proteina-bf3ba48e51af39810d12,True
proteina-367f3948e1a73d1d0fe0,123,2.x.x.x,False,True,False,,False
proteina-0429be0ad540503c3f4c,123,2.x.x.x,True,False,False,proteina-0429be0ad540503c3f4c,True
proteina-95cb60a1d1acc2b495a9,123,2.x.x.x,True,True,False,,False
proteina-7b57449e7886544e33c7,123,2.x.x.x,False,False,False,,False
proteina-0c4d4354aab8526000cd,123,2.x.x.x,True,False,False,proteina-0c4d4354aab8526000cd,True
proteina-c82679bb5c0cbdcd8b4e,123,2.x.x.x,False,True,False,,False
proteina-f7bd8f98001e25cf177b,128,1.x.x.x,False,False,False,,False
proteina-1dada0d05c147600e3fb,128,1.x.x.x,True,False,False,proteina-1dada0d05c147600e3fb,True
proteina-ae7147f5e0e2b8ec4d56,128,1.x.x.x,False,False,False,,False
proteina-f182678fa1ffa1e93b62,128,1.x.x.x,True,True,False,,False
proteina-1d74131edce50ab2e1a9,128,1.x.x.x,True,True,False,,False
proteina-d3ab906d4a5c018351dc,128,1.x.x.x,True,True,False,,False
proteina-1bf8269348a10dfb28ad,128,1.x.x.x,True,False,False,proteina-1bf8269348a10dfb28ad,True
proteina-d08b6558d2d664a1c0f0,128,1.x.x.x,True,False,False,proteina-d08b6558d2d664a1c0f0,True
proteina-3189fe83eefd01ed7324,128,1.x.x.x,True,False,False,proteina-3189fe83eefd01ed7324,True
proteina-233f42e309694a3ae59e,128,1.x.x.x,True,True,False,,False
proteina-f20960e2098ed1ac8952,128,1.x.x.x,True,False,False,proteina-f20960e2098ed1ac8952,True
proteina-3d73befc5d3ac1c5d00e,128,1.x.x.x,True,False,False,proteina-3d73befc5d3ac1c5d00e,True
proteina-31bff7da1942635c1248,128,1.x.x.x,True,True,False,,False
proteina-5ebb8b255eb7bac8447c,128,1.x.x.x,True,False,True,,False
proteina-9cd241a656257651de59,129,unconditional,True,True,False,,False
proteina-b6c8e33266c6ea2531d6,129,unconditional,True,True,False,,False
proteina-6f15d63ba9f7bc05f45d,129,unconditional,True,False,False,proteina-6f15d63ba9f7bc05f45d,True
proteina-2f46c1644eb7281111ae,129,unconditional,False,False,False,,False
proteina-5fb5ef3ab271f638379c,129,unconditional,True,False,False,proteina-5fb5ef3ab271f638379c,True
proteina-ae56400b1bc13118e117,129,unconditional,True,True,False,,False
proteina-b18dc9671e8290a3eec3,129,unconditional,False,False,False,,False
proteina-fa860f4d5865e36e1352,129,unconditional,False,False,False,,False
proteina-ff6fd00f28ce20b2f2ed,129,unconditional,True,False,False,proteina-ff6fd00f28ce20b2f2ed,True
proteina-8b6c8d129f330c1f75c3,129,unconditional,True,True,False,,False
proteina-550a0aee27770b5d9548,129,unconditional,True,False,False,proteina-550a0aee27770b5d9548,True
proteina-01e5679ef14ed3d9aff3,129,unconditional,True,False,False,proteina-01e5679ef14ed3d9aff3,True
proteina-64cea4059cbf09895b8e,129,unconditional,True,True,False,,False
proteina-8f1e46a89bcc67e27170,129,unconditional,False,False,False,,False
proteina-cfe31f57fa5e2dacec6c,129,unconditional,True,False,False,proteina-cfe31f57fa5e2dacec6c,True
proteina-2a5f5001a64e5a6a1d91,129,unconditional,True,False,False,proteina-2a5f5001a64e5a6a1d91,True
proteina-8f1cf5e9d031373c13b6,129,unconditional,False,False,False,,False
proteina-f5de6f0b3da3ad09eb1c,129,unconditional,True,False,False,proteina-f5de6f0b3da3ad09eb1c,True
proteina-a0df0b3c3799b734c4c0,129,unconditional,True,False,False,proteina-a0df0b3c3799b734c4c0,True
proteina-1fe5c7d7f7b42547aeee,129,unconditional,True,False,False,proteina-1fe5c7d7f7b42547aeee,True
proteina-564e544b57c867277a1b,129,unconditional,True,False,False,proteina-564e544b57c867277a1b,True
proteina-31d75ed20a247a7dda74,129,unconditional,False,False,False,,False
proteina-bb279ffcd2ddca8f9a87,133,3.x.x.x,True,False,False,proteina-bb279ffcd2ddca8f9a87,True
proteina-10df877944efdf318d3c,133,3.x.x.x,True,False,False,proteina-10df877944efdf318d3c,True
proteina-7c16ac5f950cd7cae70a,133,3.x.x.x,True,False,False,proteina-7c16ac5f950cd7cae70a,True
proteina-030905c3aa8fa4cbd422,133,3.x.x.x,True,False,False,proteina-030905c3aa8fa4cbd422,True
proteina-89de5c8ce1b6d7336f15,133,3.x.x.x,True,False,False,proteina-89de5c8ce1b6d7336f15,True
proteina-955e00a78c01c4edeb47,133,3.x.x.x,True,False,False,proteina-955e00a78c01c4edeb47,True
proteina-4b461c5515fb2b38f82f,133,3.x.x.x,True,False,False,proteina-4b461c5515fb2b38f82f,True
proteina-97c18b4a85b21336b99d,133,3.x.x.x,False,True,False,,False
proteina-e44a1720a085087d00f3,133,3.x.x.x,False,False,False,,False
proteina-32b88a78ddae8bc87f9d,133,3.x.x.x,False,False,False,,False
proteina-2174c723ed184cf70ba8,133,3.x.x.x,False,False,False,,False
proteina-ffc31c988e04a6d51c0e,133,3.x.x.x,False,False,False,,False
proteina-7e9caac5eb0e31e9b65f,133,3.x.x.x,True,False,False,proteina-7e9caac5eb0e31e9b65f,True
proteina-2e36fcd4f9e2b12bec0a,133,3.x.x.x,True,False,False,proteina-2e36fcd4f9e2b12bec0a,True
proteina-624facbcd902a2657c5b,133,3.x.x.x,True,False,False,proteina-624facbcd902a2657c5b,True
proteina-88b93c4ab506acfa3f28,133,3.x.x.x,True,False,False,proteina-88b93c4ab506acfa3f28,True
proteina-51bb0e8e18461204f159,133,3.x.x.x,True,False,False,proteina-51bb0e8e18461204f159,True
proteina-959eecf772da840ed972,141,unconditional,True,False,False,proteina-959eecf772da840ed972,True
proteina-6a4d51dadf96bfc8069e,141,unconditional,True,False,False,proteina-6a4d51dadf96bfc8069e,True
proteina-c4dda8df742086a1aa2c,141,unconditional,True,False,False,proteina-c4dda8df742086a1aa2c,True
proteina-c46f21ab6cbdbdb0c1e6,141,unconditional,True,True,False,,False
proteina-f8ad429b9eef1cbbf4b6,141,unconditional,True,True,False,,False
proteina-3ffaa48b8754d4ab2931,141,unconditional,True,True,False,,False
proteina-5dbefb9bcb2912564406,141,unconditional,True,True,False,,False
proteina-9854801aa452ac2e6c83,141,unconditional,True,True,False,,False
proteina-1094dbf2bd099a151aec,141,unconditional,True,False,False,proteina-1094dbf2bd099a151aec,True
proteina-ad83937bd8f02fb095e8,141,unconditional,False,True,False,,False
proteina-8cf1b5fccadd6d8caf1c,141,1.x.x.x,True,True,False,,False
proteina-01257614bcb322955bcb,141,1.x.x.x,True,False,False,proteina-01257614bcb322955bcb,True
proteina-6cfbdd7df866a1c3f4c4,141,1.x.x.x,True,True,False,,False
proteina-4f042eb8748cc806710c,141,1.x.x.x,True,False,False,proteina-4f042eb8748cc806710c,True
proteina-75d40081bdc6613091a8,141,1.x.x.x,False,False,False,,False
proteina-ad6ddd67b787d684efb6,141,1.x.x.x,True,True,False,,False
proteina-3a01c9b174e2c2cc658f,141,1.x.x.x,True,False,False,proteina-3a01c9b174e2c2cc658f,True
proteina-60fe50907b39aab8708a,141,1.x.x.x,True,False,False,proteina-60fe50907b39aab8708a,True
proteina-fef84f247fb1fc6f399e,141,1.x.x.x,True,False,False,proteina-fef84f247fb1fc6f399e,True
proteina-c257c09a49817115a28a,141,1.x.x.x,True,True,False,,False
proteina-f0ed710c34dcc697006e,141,1.x.x.x,False,False,False,,False
proteina-ceca68018246cf28e0ee,141,1.x.x.x,False,False,False,,False
proteina-53583cffa60f69489593,141,1.x.x.x,True,True,False,,False
proteina-e9bfda959248a4904af8,141,1.x.x.x,True,True,True,,False
proteina-d0ac93ad77cce53cd435,141,1.x.x.x,True,True,False,,False
proteina-7560d95e0fe5bb7a4ed9,141,1.x.x.x,True,True,False,,False
proteina-62a312ae6ae83bb33e85,141,1.x.x.x,True,True,False,,False
proteina-be1ec03cb13c033288e4,141,1.x.x.x,True,False,False,proteina-be1ec03cb13c033288e4,True
proteina-b641c58b8d3b186a20ad,141,1.x.x.x,True,True,False,,False
proteina-50e507c6577860c53b7f,141,2.x.x.x,True,True,False,,False
proteina-1654e21394dddd7b550b,141,2.x.x.x,False,False,False,,False
proteina-cf0cc255b3d57af21ce5,141,2.x.x.x,True,False,False,proteina-cf0cc255b3d57af21ce5,True
proteina-e14a2984e734dd89bf03,141,2.x.x.x,True,False,False,proteina-e14a2984e734dd89bf03,True
proteina-27c3ecd2cb3aeaaf0802,141,2.x.x.x,False,False,False,,False
proteina-56904e6cd67f6664b7fd,141,2.x.x.x,False,False,False,,False
proteina-0129893da960493c68ad,141,2.x.x.x,True,False,False,proteina-0129893da960493c68ad,True
proteina-492773fbf317d1547ff4,141,2.x.x.x,False,False,False,,False
proteina-73896c9730d585da93a6,141,2.x.x.x,True,False,False,proteina-73896c9730d585da93a6,True
proteina-8a01d05df76ad4703a8a,141,2.x.x.x,True,True,False,,False
proteina-ebfb50a5e8a95fbb606a,141,2.x.x.x,False,False,False,,False
proteina-84a98798eb9a2082c6a0,141,2.x.x.x,True,False,False,proteina-52677750181e956b6283,True
proteina-54f5474d6e22c0744680,142,unconditional,True,True,False,,False
proteina-3eb5dd4913ca3dcfc482,142,unconditional,False,True,False,,False
proteina-9bf3b62e8d1e45c577d9,142,unconditional,True,False,False,proteina-9bf3b62e8d1e45c577d9,True
proteina-20250c971f882472c3d9,142,unconditional,True,True,False,,False
proteina-82bdb1aaa116390efda4,142,unconditional,True,True,False,,False
proteina-e32fb596b1f3c128e302,142,unconditional,True,False,False,proteina-e32fb596b1f3c128e302,True
proteina-5f2fbe7d3d2a7aa4ea83,142,unconditional,True,False,False,proteina-5f2fbe7d3d2a7aa4ea83,True
proteina-ca28cb8590d4c17115db,142,unconditional,True,False,False,proteina-ca28cb8590d4c17115db,True
proteina-67e429bfae98be3616d5,142,unconditional,True,False,False,proteina-67e429bfae98be3616d5,True
proteina-0f603491b31b3d609c65,142,unconditional,True,False,False,proteina-0f603491b31b3d609c65,True
proteina-ce8ef351fad8bc0d119e,142,unconditional,True,False,False,proteina-ce8ef351fad8bc0d119e,True
proteina-63d7b3fd9cb4a41fd559,142,unconditional,True,False,False,proteina-63d7b3fd9cb4a41fd559,True
proteina-c0de33b5056841e36ea9,142,unconditional,True,False,False,proteina-c0de33b5056841e36ea9,True
proteina-6a47500bb60b62b8aca1,142,unconditional,True,False,False,proteina-6a47500bb60b62b8aca1,True
proteina-b42f433b8e76816a59f7,142,unconditional,True,False,False,proteina-b42f433b8e76816a59f7,True
proteina-e024a902590680f55388,142,1.x.x.x,True,False,False,proteina-e024a902590680f55388,True
proteina-c50fe8c6ad9bf626a846,142,1.x.x.x,True,True,False,,False
proteina-3f238ceaba0d7412e1d1,142,1.x.x.x,False,False,False,,False
proteina-b8e0de58b0a87dab1d6c,142,1.x.x.x,True,True,False,,False
proteina-dc879387c524fc69f207,142,1.x.x.x,True,True,False,,False
proteina-5664166d75b9df74114b,142,1.x.x.x,True,True,False,,False
proteina-b31134410cacc3677741,142,1.x.x.x,True,True,False,,False
proteina-3acddbad7a170d7be26f,142,1.x.x.x,False,False,False,,False
proteina-55594da068b42c6d1250,142,1.x.x.x,False,False,False,,False
proteina-392d115b6752c7d27b99,142,1.x.x.x,True,False,False,proteina-392d115b6752c7d27b99,True
proteina-e13b057115c10c8b75a9,142,1.x.x.x,False,True,False,,False
proteina-97f855a725a0a06f61bb,142,1.x.x.x,True,False,False,proteina-97f855a725a0a06f61bb,True
proteina-81ccfd77c905ff9cfd78,142,1.x.x.x,True,True,False,,False
proteina-d20990d4c50ac864a73f,142,1.x.x.x,True,True,True,,False
proteina-f775ea33fc097d2e5ac3,148,3.x.x.x,True,True,False,,False
proteina-9080e4783b3c911f7705,148,3.x.x.x,False,True,False,,False
proteina-c5571ac0788914ef4596,148,3.x.x.x,True,True,False,,False
proteina-54893e88ec303460fa22,148,3.x.x.x,True,False,False,proteina-54893e88ec303460fa22,True
proteina-2ac1b2bc2f7a25d44443,148,3.x.x.x,True,False,False,proteina-2ac1b2bc2f7a25d44443,True
proteina-d749714ec1661383f045,148,3.x.x.x,True,False,False,proteina-d749714ec1661383f045,True
proteina-7f96aad5d47f7a84cd07,148,3.x.x.x,True,False,False,proteina-7f96aad5d47f7a84cd07,True
proteina-c6340621346c7809a94a,148,3.x.x.x,False,False,False,,False
proteina-cf411818d293f5b3d095,148,3.x.x.x,True,False,False,proteina-cf411818d293f5b3d095,True
proteina-f25037c12235154a8efc,148,3.x.x.x,True,False,False,proteina-f25037c12235154a8efc,True
proteina-9de937d7793bf38f00b1,148,3.x.x.x,False,False,False,,False
proteina-c58ba324d41c2e4eb7a2,148,3.x.x.x,True,False,False,proteina-c58ba324d41c2e4eb7a2,True
proteina-9cd0d1f108de255fc7f8,148,3.x.x.x,True,False,False,proteina-9cd0d1f108de255fc7f8,True
proteina-b0c6ad51f7f94d40d16b,148,3.x.x.x,True,False,False,proteina-b0c6ad51f7f94d40d16b,True
proteina-a2c15bf22eeea05b4f4e,148,3.x.x.x,True,False,False,proteina-a2c15bf22eeea05b4f4e,True
proteina-5c94632e36b2d0af1c82,148,3.x.x.x,True,False,False,proteina-5c94632e36b2d0af1c82,True
proteina-7f15dde09fe419b3d293,148,3.x.x.x,True,False,False,proteina-7f15dde09fe419b3d293,True
proteina-22db58230f7e1f7bcb62,148,3.x.x.x,False,False,False,,False
proteina-a9001dae164064eff87a,148,3.x.x.x,False,False,False,,False
proteina-6c00887bc8ac56846ca6,148,3.x.x.x,True,False,False,proteina-6c00887bc8ac56846ca6,True
proteina-17d314e549f53e072331,148,3.x.x.x,False,False,False,,False
proteina-b21829f43815123cfcf9,149,unconditional,False,False,False,,False
proteina-80c1bcbd245082e3cf9b,149,unconditional,False,False,False,,False
proteina-9895a91e165b003909db,149,unconditional,True,True,False,,False
proteina-212fb8277d1d5e451368,149,unconditional,False,False,False,,False
proteina-8743c449412721469e62,149,unconditional,True,True,False,,False
proteina-0fc55161b0b46ebe00ec,149,unconditional,True,True,False,,False
proteina-d62098f28878ccad3268,149,unconditional,False,False,False,,False
