dataset,stem,predictor,range,cut,value,protein_class
foldbench_monomer,8cba_A,#232 m2-p06 (decontaminated),all,R,0.1591836734693877,natural
foldbench_monomer,8ci9_A,#232 m2-p06 (decontaminated),all,R,0.5845697329376854,natural
foldbench_monomer,8cih_A,#232 m2-p06 (decontaminated),all,R,0.3354430379746835,natural
foldbench_monomer,8amo_A,#232 m2-p06 (decontaminated),all,R,0.712707182320442,natural
foldbench_monomer,8cpk_A,#232 m2-p06 (decontaminated),all,R,0.6288951841359773,natural
foldbench_monomer,8cpn_A,#232 m2-p06 (decontaminated),all,R,0.2976190476190476,natural
foldbench_monomer,8d2z_A,#232 m2-p06 (decontaminated),all,R,0.6826923076923077,natural
foldbench_monomer,8daj_A,#232 m2-p06 (decontaminated),all,R,0.6688963210702341,natural
foldbench_monomer,8dez_A,#232 m2-p06 (decontaminated),all,R,0.2527472527472527,natural
foldbench_monomer,8dge_A,#232 m2-p06 (decontaminated),all,R,0.5317286652078774,natural
foldbench_monomer,8dhj_A,#232 m2-p06 (decontaminated),all,R,0.7528089887640449,natural
foldbench_monomer,8dmu_A,#232 m2-p06 (decontaminated),all,R,0.138353765323993,natural
foldbench_monomer,8dp9_A,#232 m2-p06 (decontaminated),all,R,0.726027397260274,natural
foldbench_monomer,8dqd_A,#232 m2-p06 (decontaminated),all,R,0.6886075949367089,natural
foldbench_monomer,8dx0_A,#232 m2-p06 (decontaminated),all,R,0.7777777777777778,natural
foldbench_monomer,8e0r_A,#232 m2-p06 (decontaminated),all,R,0.1975806451612903,natural
foldbench_monomer,8e5h_A,#232 m2-p06 (decontaminated),all,R,0.5290697674418605,natural
foldbench_monomer,8eb9_A,#232 m2-p06 (decontaminated),all,R,0.1971830985915492,natural
foldbench_monomer,8ec3_A,#232 m2-p06 (decontaminated),all,R,0.2222222222222222,natural
foldbench_monomer,8eo5_A,#232 m2-p06 (decontaminated),all,R,0.7944664031620553,natural
foldbench_monomer,8es6_A,#232 m1-p02 (decontaminated),all,R,0.6108695652173913,natural
foldbench_monomer,8ev4_A,#232 m1-p02 (decontaminated),all,R,0.7263157894736842,natural
foldbench_monomer,8ew1_A,#232 m1-p02 (decontaminated),all,R,0.6363636363636364,natural
foldbench_monomer,8ew9_A,#232 m1-p02 (decontaminated),all,R,0.1385281385281385,natural
foldbench_monomer,8ey3_A,#232 m1-p02 (decontaminated),all,R,0.4871794871794871,natural
foldbench_monomer,8ez6_A,#232 m1-p02 (decontaminated),all,R,0.7142857142857143,natural
foldbench_monomer,8ezw_A,#232 m1-p02 (decontaminated),all,R,0.3474576271186441,natural
foldbench_monomer,8f8n_A,#232 m1-p02 (decontaminated),all,R,0.3944954128440367,natural
foldbench_monomer,8f9o_A,#232 m1-p02 (decontaminated),all,R,0.4864406779661017,natural
foldbench_monomer,8fbc_A,#232 m1-p02 (decontaminated),all,R,0.5868544600938967,natural
foldbench_monomer,8jjq_A,#232 m1-p02 (decontaminated),all,R,0.6878612716763006,natural
foldbench_monomer,8fib_A,#232 m1-p02 (decontaminated),all,R,0.6460396039603961,natural
foldbench_monomer,8fr5_A,#232 m1-p02 (decontaminated),all,R,0.4777777777777778,natural
foldbench_monomer,8fty_A,#232 m1-p02 (decontaminated),all,R,0.4079173838209983,natural
foldbench_monomer,8h2f_A,#232 m1-p02 (decontaminated),all,R,0.7486631016042781,natural
foldbench_monomer,8fz8_A,#232 m1-p02 (decontaminated),all,R,0.6811989100817438,natural
foldbench_monomer,8fz9_A,#232 m1-p02 (decontaminated),all,R,0.5755395683453237,natural
foldbench_monomer,8g0n_A,#232 m1-p02 (decontaminated),all,R,0.7110266159695817,natural
foldbench_monomer,8g1l_A,#232 m1-p02 (decontaminated),all,R,0.3709090909090909,natural
foldbench_monomer,8g1y_A,#232 m1-p02 (decontaminated),all,R,0.2352941176470588,natural
foldbench_monomer,8g32_A,#232 m1-p02 (decontaminated),all,R,0.053731343283582,natural
foldbench_monomer,8g52_A,#232 m1-p02 (decontaminated),all,R,0.4765625,natural
foldbench_monomer,8g53_A,#232 m1-p02 (decontaminated),all,R,0.4,natural
foldbench_monomer,8g5u_A,#232 m1-p02 (decontaminated),all,R,0.4990654205607476,natural
foldbench_monomer,8g64_A,#232 m1-p02 (decontaminated),all,R,0.64,natural
foldbench_monomer,8gbe_A,#232 m1-p02 (decontaminated),all,R,0.09,natural
foldbench_monomer,8gdl_A,#232 m1-p02 (decontaminated),all,R,0.4447236180904522,natural
foldbench_monomer,8gj9_A,#232 m1-p02 (decontaminated),all,R,0.5833333333333334,natural
foldbench_monomer,8gjw_A,#232 m1-p02 (decontaminated),all,R,0.3192488262910798,natural
foldbench_monomer,8gjy_A,#232 m1-p02 (decontaminated),all,R,0.4633569739952718,natural
foldbench_monomer,8gkd_A,#232 m1-p02 (decontaminated),all,R,0.5846153846153846,natural
foldbench_monomer,8gok_A,#232 m1-p02 (decontaminated),all,R,0.1861313868613138,natural
foldbench_monomer,8gr7_A,#232 m1-p02 (decontaminated),all,R,0.5393258426966292,natural
foldbench_monomer,8gsy_A,#232 m1-p02 (decontaminated),all,R,0.5934959349593496,natural
foldbench_monomer,8gqq_A,#232 m1-p02 (decontaminated),all,R,0.6464646464646465,natural
foldbench_monomer,8gtz_A,#232 m1-p02 (decontaminated),all,R,0.4872881355932203,natural
foldbench_monomer,8q79_A,#232 m1-p02 (decontaminated),all,R,0.2585551330798479,natural
foldbench_monomer,8h02_A,#232 m1-p02 (decontaminated),all,R,0.5740740740740741,natural
foldbench_monomer,8h5s_A,#232 m1-p02 (decontaminated),all,R,0.6230366492146597,natural
foldbench_monomer,8hbt_A,#232 m1-p02 (decontaminated),all,R,0.4905263157894737,natural
foldbench_monomer,8hd2_A,#232 m1-p02 (decontaminated),all,R,0.5671232876712329,natural
foldbench_monomer,8he1_A,#232 m1-p02 (decontaminated),all,R,0.7142857142857143,natural
foldbench_monomer,8axs_A,#232 m1-p02 (decontaminated),all,R,0.5,natural
foldbench_monomer,8hnq_A,#232 m1-p02 (decontaminated),all,R,0.738562091503268,natural
foldbench_monomer,8hvd_A,#232 m1-p02 (decontaminated),all,R,0.6146272855133614,natural
foldbench_monomer,7xhz_A,#232 m1-p02 (decontaminated),all,R,0.5605381165919282,natural
foldbench_monomer,8hw8_A,#232 m1-p02 (decontaminated),all,R,0.7486187845303868,natural
foldbench_monomer,8hxs_A,#232 m1-p02 (decontaminated),all,R,0.7280701754385965,natural
foldbench_monomer,8ii8_A,#232 m1-p02 (decontaminated),all,R,0.2898550724637681,natural
foldbench_monomer,8ikx_A,#232 m1-p02 (decontaminated),all,R,0.6941176470588235,natural
foldbench_monomer,8ini_A,#232 m1-p02 (decontaminated),all,R,0.073170731707317,natural
foldbench_monomer,8iqc_A,#232 m1-p02 (decontaminated),all,R,0.2943722943722944,natural
foldbench_monomer,8irq_A,#232 m1-p02 (decontaminated),all,R,0.126865671641791,natural
foldbench_monomer,8iym_A,#232 m1-p02 (decontaminated),all,R,0.7901234567901234,natural
foldbench_monomer,8j2n_A,#232 m1-p02 (decontaminated),all,R,0.5,natural
foldbench_monomer,8j2x_A,#232 m1-p02 (decontaminated),all,R,0.4545454545454545,natural
foldbench_monomer,8jb3_A,#232 m1-p02 (decontaminated),all,R,0.3428571428571428,natural
foldbench_monomer,7wr2_A,#232 m1-p02 (decontaminated),all,R,0.6323529411764706,natural
foldbench_monomer,8j8y_A,#232 m1-p02 (decontaminated),all,R,0.34375,natural
foldbench_monomer,8j9r_A,#232 m1-p02 (decontaminated),all,R,0.1176470588235294,natural
foldbench_monomer,8jdg_A,#232 m1-p02 (decontaminated),all,R,0.656641604010025,natural
foldbench_monomer,8jh8_A,#232 m1-p02 (decontaminated),all,R,0.6414342629482072,natural
foldbench_monomer,8jiy_A,#232 m1-p02 (decontaminated),all,R,0.4754098360655737,natural
foldbench_monomer,8jmy_A,#232 m1-p02 (decontaminated),all,R,0.6890756302521008,natural
foldbench_monomer,8jn0_A,#232 m1-p02 (decontaminated),all,R,0.7216494845360825,natural
foldbench_monomer,8jup_A,#232 m1-p02 (decontaminated),all,R,0.7130434782608696,natural
foldbench_monomer,8jv2_A,#232 m1-p02 (decontaminated),all,R,0.5177664974619289,natural
foldbench_monomer,8jws_A,#232 m1-p02 (decontaminated),all,R,0.4351851851851852,natural
foldbench_monomer,8cjd_A,#232 m1-p02 (decontaminated),all,R,0.2853535353535353,natural
foldbench_monomer,8k2g_A,#232 m1-p02 (decontaminated),all,R,0.3034257748776509,natural
foldbench_monomer,8k2k_A,#232 m1-p02 (decontaminated),all,R,0.5130168453292496,natural
foldbench_monomer,8k2m_A,#232 m1-p02 (decontaminated),all,R,0.2995245641838351,natural
foldbench_monomer,8k4m_A,#232 m1-p02 (decontaminated),all,R,0.0924369747899159,natural
foldbench_monomer,8k5j_A,#232 m1-p02 (decontaminated),all,R,0.4658119658119658,natural
foldbench_monomer,8k7x_A,#232 m1-p02 (decontaminated),all,R,0.403485254691689,natural
foldbench_monomer,8kg4_A,#232 m1-p02 (decontaminated),all,R,0.6518518518518519,natural
foldbench_monomer,8xrh_A,#232 m1-p02 (decontaminated),all,R,0.3316195372750642,natural
foldbench_monomer,8khv_A,#232 m1-p02 (decontaminated),all,R,0.5780780780780781,natural
foldbench_monomer,8kih_A,#232 m1-p02 (decontaminated),all,R,0.5333333333333333,natural
foldbench_monomer,8ok3_A,#232 m1-p02 (decontaminated),all,R,0.5565217391304348,natural
foldbench_monomer,8oqh_A,#232 m1-p02 (decontaminated),all,R,0.6901408450704225,natural
foldbench_monomer,8ork_A,#232 m1-p02 (decontaminated),all,R,0.3472906403940887,natural
foldbench_monomer,8os2_A,#232 m1-p02 (decontaminated),all,R,0.1944444444444444,natural
foldbench_monomer,8owf_A,#232 m1-p02 (decontaminated),all,R,0.6129032258064516,natural
foldbench_monomer,8osz_A,#232 m1-p02 (decontaminated),all,R,0.4558823529411764,natural
foldbench_monomer,8ou1_A,#232 m1-p02 (decontaminated),all,R,0.0763888888888889,natural
foldbench_monomer,8ovq_A,#232 m1-p02 (decontaminated),all,R,0.576271186440678,natural
foldbench_monomer,8ovu_A,#232 m1-p02 (decontaminated),all,R,0.8024691358024691,natural
foldbench_monomer,8ow8_A,#232 m1-p02 (decontaminated),all,R,0.2248394004282655,natural
foldbench_monomer,8oxk_A,#232 m1-p02 (decontaminated),all,R,0.3157894736842105,natural
foldbench_monomer,8oxl_A,#232 m1-p02 (decontaminated),all,R,0.2653061224489796,natural
foldbench_monomer,8p0e_A,#232 m1-p02 (decontaminated),all,R,0.6291390728476821,natural
foldbench_monomer,8p2a_A,#232 m1-p02 (decontaminated),all,R,0.5957446808510638,natural
foldbench_monomer,8p5p_A,#232 m1-p02 (decontaminated),all,R,0.1333333333333333,natural
foldbench_monomer,8p5n_A,#232 m1-p02 (decontaminated),all,R,0.6518518518518519,natural
foldbench_monomer,7wu8_A,#232 m1-p02 (decontaminated),all,R,0.5,natural
foldbench_monomer,8pak_A,#232 m1-p02 (decontaminated),all,R,0.6561604584527221,natural
foldbench_monomer,8paq_A,#232 m1-p02 (decontaminated),all,R,0.2476190476190476,natural
foldbench_monomer,8pb5_A,#232 m1-p02 (decontaminated),all,R,0.4166666666666667,natural
foldbench_monomer,8por_A,#232 m1-p02 (decontaminated),all,R,0.2027027027027027,natural
foldbench_monomer,8ptd_A,#232 m1-p02 (decontaminated),all,R,0.7429245283018868,natural
foldbench_monomer,8pu2_A,#232 m1-p02 (decontaminated),all,R,0.1489361702127659,natural
foldbench_monomer,8pvs_A,#232 m1-p02 (decontaminated),all,R,0.5359749739311783,natural
foldbench_monomer,8pw2_A,#232 m1-p02 (decontaminated),all,R,0.7708333333333334,natural
foldbench_monomer,8pxc_A,#232 m1-p02 (decontaminated),all,R,0.2645914396887159,natural
foldbench_monomer,8pxu_A,#232 m1-p02 (decontaminated),all,R,0.587467362924282,natural
foldbench_monomer,8q1v_A,#232 m1-p02 (decontaminated),all,R,0.6875,natural
foldbench_monomer,8qb1_A,#232 m1-p02 (decontaminated),all,R,0.75,natural
foldbench_monomer,8qd8_A,#232 m1-p02 (decontaminated),all,R,0.5360169491525424,natural
foldbench_monomer,8qjp_A,#232 m1-p02 (decontaminated),all,R,0.5982532751091703,natural
foldbench_monomer,8qlc_A,#232 m1-p02 (decontaminated),all,R,0.6309341500765697,natural
foldbench_monomer,8qoh_A,#232 m1-p02 (decontaminated),all,R,0.3045112781954887,natural
foldbench_monomer,8qpj_A,#232 m1-p02 (decontaminated),all,R,0.4081632653061224,natural
foldbench_monomer,8qq1_A,#232 m1-p02 (decontaminated),all,R,0.75,natural
foldbench_monomer,8qle_A,#232 m1-p02 (decontaminated),all,R,0.2875,natural
foldbench_monomer,8qx6_A,#232 m1-p02 (decontaminated),all,R,0.56353591160221,natural
foldbench_monomer,8r2c_A,#232 m1-p02 (decontaminated),all,R,0.5760869565217391,natural
foldbench_monomer,8r5n_A,#232 m1-p02 (decontaminated),all,R,0.1513513513513513,natural
foldbench_monomer,8ra0_A,#232 m1-p02 (decontaminated),all,R,0.7272727272727273,natural
foldbench_monomer,8rcw_A,#232 m1-p02 (decontaminated),all,R,0.5467980295566502,natural
foldbench_monomer,8rdd_A,#232 m1-p02 (decontaminated),all,R,0.5576923076923077,natural
foldbench_monomer,8re3_A,#232 m1-p02 (decontaminated),all,R,0.092156862745098,natural
foldbench_monomer,8rom_A,#232 m1-p02 (decontaminated),all,R,0.6277777777777778,natural
foldbench_monomer,8an4_A,#232 m1-p02 (decontaminated),all,R,0.627906976744186,natural
foldbench_monomer,8qnf_A,#232 m1-p02 (decontaminated),all,R,0.7215189873417721,natural
foldbench_monomer,8s5b_A,#232 m1-p02 (decontaminated),all,R,0.714987714987715,natural
foldbench_monomer,8s9l_A,#232 m1-p02 (decontaminated),all,R,0.522633744855967,natural
foldbench_monomer,8sot_A,#232 m1-p02 (decontaminated),all,R,0.7865168539325843,natural
foldbench_monomer,8spc_A,#232 m1-p02 (decontaminated),all,R,0.6452599388379205,natural
foldbench_monomer,8suc_A,#232 m1-p02 (decontaminated),all,R,0.7100371747211895,natural
foldbench_monomer,8sv7_A,#232 m1-p02 (decontaminated),all,R,0.493006993006993,natural
foldbench_monomer,8sx0_A,#232 m1-p02 (decontaminated),all,R,0.419047619047619,natural
foldbench_monomer,8sxs_A,#232 m1-p02 (decontaminated),all,R,0.7009345794392523,natural
foldbench_monomer,8gm7_A,#232 m1-p02 (decontaminated),all,R,0.2043010752688172,natural
foldbench_monomer,8t27_A,#232 m1-p02 (decontaminated),all,R,0.5990338164251208,natural
foldbench_monomer,8t2j_A,#232 m1-p02 (decontaminated),all,R,0.6853932584269663,natural
foldbench_monomer,8t41_A,#232 m1-p02 (decontaminated),all,R,0.5383043922369765,natural
foldbench_monomer,8t4c_A,#232 m1-p02 (decontaminated),all,R,0.76875,natural
foldbench_monomer,8t5t_A,#232 m1-p02 (decontaminated),all,R,0.6479591836734694,natural
foldbench_monomer,8t8k_A,#232 m1-p02 (decontaminated),all,R,0.3060109289617486,natural
foldbench_monomer,8t93_A,#232 m1-p02 (decontaminated),all,R,0.4976525821596244,natural
foldbench_monomer,8t9n_A,#232 m1-p02 (decontaminated),all,R,0.3071428571428571,natural
foldbench_monomer,8te9_A,#232 m1-p02 (decontaminated),all,R,0.7556818181818182,natural
foldbench_monomer,8tfo_A,#232 m1-p02 (decontaminated),all,R,0.5944584382871536,natural
foldbench_monomer,8tfs_A,#232 m1-p02 (decontaminated),all,R,0.5338983050847458,natural
foldbench_monomer,8hic_A,#232 m1-p02 (decontaminated),all,R,0.6534446764091858,natural
foldbench_monomer,8ti5_A,#232 m1-p02 (decontaminated),all,R,0.3846153846153846,natural
foldbench_monomer,8tjg_A,#232 m1-p02 (decontaminated),all,R,0.2030651340996168,natural
foldbench_monomer,8tru_A,#232 m1-p02 (decontaminated),all,R,0.3638392857142857,natural
foldbench_monomer,8tse_A,#232 m1-p02 (decontaminated),all,R,0.3787234042553191,natural
foldbench_monomer,8tuk_A,#232 m1-p02 (decontaminated),all,R,0.6622516556291391,natural
foldbench_monomer,8tw1_A,#232 m1-p02 (decontaminated),all,R,0.5183823529411765,natural
foldbench_monomer,8tyh_A,#232 m1-p02 (decontaminated),all,R,0.6948640483383686,natural
foldbench_monomer,8u0i_A,#232 m1-p02 (decontaminated),all,R,0.7974683544303798,natural
foldbench_monomer,8u0x_A,#232 m1-p02 (decontaminated),all,R,0.1118421052631579,natural
foldbench_monomer,8u2f_A,#232 m1-p02 (decontaminated),all,R,0.6,natural
foldbench_monomer,8ubs_A,#232 m1-p02 (decontaminated),all,R,0.7901234567901234,natural
foldbench_monomer,8uds_A,#232 m1-p02 (decontaminated),all,R,0.6415094339622641,natural
foldbench_monomer,8tls_A,#232 m1-p02 (decontaminated),all,R,0.3809523809523809,natural
foldbench_monomer,8ujw_A,#232 m1-p02 (decontaminated),all,R,0.4743589743589743,natural
foldbench_monomer,8uk7_A,#232 m1-p02 (decontaminated),all,R,0.2745098039215686,natural
foldbench_monomer,8upi_A,#232 m1-p02 (decontaminated),all,R,0.6956521739130435,natural
foldbench_monomer,8ux2_A,#232 m1-p02 (decontaminated),all,R,0.1435185185185185,natural
foldbench_monomer,8v3m_A,#232 m1-p02 (decontaminated),all,R,0.4320785597381342,natural
foldbench_monomer,8v6t_A,#232 m1-p02 (decontaminated),all,R,0.3975903614457831,natural
foldbench_monomer,8vcw_A,#232 m1-p02 (decontaminated),all,R,0.5248041775456919,natural
foldbench_monomer,8vh7_A,#232 m1-p02 (decontaminated),all,R,0.546875,natural
foldbench_monomer,8vpo_A,#232 m1-p02 (decontaminated),all,R,0.6614173228346457,natural
foldbench_monomer,8vqk_A,#232 m1-p02 (decontaminated),all,R,0.6879795396419437,natural
foldbench_monomer,8w6v_A,#232 m1-p02 (decontaminated),all,R,0.0848585690515806,natural
foldbench_monomer,8w7p_A,#232 m1-p02 (decontaminated),all,R,0.4729241877256318,natural
foldbench_monomer,8wac_A,#232 m1-p02 (decontaminated),all,R,0.6260162601626016,natural
foldbench_monomer,8wae_A,#232 m1-p02 (decontaminated),all,R,0.7052631578947368,natural
foldbench_monomer,8wc1_A,#232 m1-p02 (decontaminated),all,R,0.6027397260273972,natural
foldbench_monomer,8wcf_A,#232 m1-p02 (decontaminated),all,R,0.5590062111801242,natural
foldbench_monomer,8whj_A,#232 m1-p02 (decontaminated),all,R,0.6727272727272727,natural
foldbench_monomer,8whn_A,#232 m1-p02 (decontaminated),all,R,0.5514018691588785,natural
foldbench_monomer,8wik_A,#232 m1-p02 (decontaminated),all,R,0.6206896551724138,natural
foldbench_monomer,8wj5_A,#232 m1-p02 (decontaminated),all,R,0.2121212121212121,natural
foldbench_monomer,8kbl_A,#232 m1-p02 (decontaminated),all,R,0.2976190476190476,natural
foldbench_monomer,8wnj_A,#232 m1-p02 (decontaminated),all,R,0.4008771929824561,natural
foldbench_monomer,8wrx_A,#232 m1-p02 (decontaminated),all,R,0.5,natural
foldbench_monomer,8wt3_A,#232 m1-p02 (decontaminated),all,R,0.6379310344827587,natural
foldbench_monomer,8wim_A,#232 m1-p02 (decontaminated),all,R,0.385049365303244,natural
foldbench_monomer,8x7c_A,#232 m1-p02 (decontaminated),all,R,0.5110565110565111,natural
foldbench_monomer,8xf9_A,#232 m1-p02 (decontaminated),all,R,0.6336996336996337,natural
foldbench_monomer,8xif_A,#232 m1-p02 (decontaminated),all,R,0.1330472103004291,natural
foldbench_monomer,8xjg_A,#232 m1-p02 (decontaminated),all,R,0.6238532110091743,natural
foldbench_monomer,8xpk_A,#232 m1-p02 (decontaminated),all,R,0.7287066246056783,natural
foldbench_monomer,8y9p_A,#232 m1-p02 (decontaminated),all,R,0.49,natural
foldbench_monomer,8ye0_A,#232 m1-p02 (decontaminated),all,R,0.1349693251533742,natural
foldbench_monomer,8wqn_A,#232 m1-p02 (decontaminated),all,R,0.0817610062893081,natural
foldbench_monomer,8yxk_A,#232 m1-p02 (decontaminated),all,R,0.6439393939393939,natural
foldbench_monomer,8z4q_A,#232 m1-p02 (decontaminated),all,R,0.0954128440366972,natural
foldbench_monomer,8hel_A,#232 m1-p02 (decontaminated),all,R,0.3,natural
foldbench_monomer,8zqf_A,#232 m1-p02 (decontaminated),all,R,0.4407582938388625,natural
foldbench_monomer,9aue_A,#232 m1-p02 (decontaminated),all,R,0.5235457063711911,natural
foldbench_monomer,9azz_A,#232 m1-p02 (decontaminated),all,R,0.6914285714285714,natural
foldbench_monomer,9b1u_A,#232 m1-p02 (decontaminated),all,R,0.6138613861386139,natural
foldbench_monomer,9b8e_A,#232 m1-p02 (decontaminated),all,R,0.3122362869198312,natural
foldbench_monomer,9bks_A,#232 m1-p02 (decontaminated),all,R,0.2972972972972973,natural
foldbench_monomer,9bjx_A,#232 m1-p02 (decontaminated),all,R,0.5047619047619047,natural
foldbench_monomer,9cfj_A,#232 m1-p02 (decontaminated),all,R,0.5220588235294118,natural
foldbench_monomer,9crn_A,#232 m1-p02 (decontaminated),all,R,0.5417721518987342,natural
foldbench_monomer,9d91_A,#232 m1-p02 (decontaminated),all,R,0.3588850174216028,natural
foldbench_monomer,9etn_A,#232 m1-p02 (decontaminated),all,R,0.6563944530046225,natural
foldbench_monomer,9evq_A,#232 m1-p02 (decontaminated),all,R,0.5446009389671361,natural
foldbench_monomer,9fce_A,#232 m1-p02 (decontaminated),all,R,0.6700507614213198,natural
