query,target,fident,qcov,tcov,qlen,tlen,evalue,shorter_coverage,identity_rule,evalue_rule
proteina-62d528c9334f009e4404,reference1::foldbench_all__7YHR_A,0.388,0.072,0.583,500,60,8.796E+02,0.583,True,False
proteina-62d528c9334f009e4404,reference0::foldbench100__7yhr_A,0.388,0.072,0.583,500,60,8.796E+02,0.583,True,False
proteina-c457e835def6f6fc935b,reference0::denovo_pdb__9fw5_A,0.313,0.190,0.503,500,197,2.609E+00,0.503,True,False
proteina-26c939c3844a473025fc,reference1::foldbench_all__8UTK_A,0.404,0.084,0.625,500,56,1.977E+00,0.625,True,False
proteina-26c939c3844a473025fc,reference1::foldbench_all__8UTK_B,0.404,0.084,0.625,500,56,1.977E+00,0.625,True,False
proteina-26c939c3844a473025fc,reference0::denovo_pdb__8oyw_A,0.346,0.194,0.528,500,178,5.994E+00,0.528,True,False
proteina-6baf56fb7e564d952a36,reference0::denovo_pdb__6veh_A,0.452,0.212,0.500,500,180,2.482E-10,0.5,True,True
proteina-6baf56fb7e564d952a36,reference0::denovo_pdb__5cwp_A,0.318,0.496,0.891,500,229,2.629E-07,0.891,True,True
proteina-6baf56fb7e564d952a36,reference0::denovo_pdb__5cwm_A,0.312,0.518,0.951,500,226,9.779E-06,0.951,True,True
proteina-6baf56fb7e564d952a36,reference0::denovo_pdb__9lm8_A,0.364,0.308,0.438,500,381,2.080E-04,0.438,False,True
proteina-6baf56fb7e564d952a36,reference0::denovo_pdb__8g9j_A,0.385,0.274,0.741,500,201,8.342E-04,0.741,True,True
proteina-6baf56fb7e564d952a36,reference0::denovo_pdb__9dcx_A,0.327,0.312,0.576,500,257,2.533E-03,0.576,True,False
proteina-6baf56fb7e564d952a36,reference1::foldbench_all__8G4K_A,0.366,0.110,0.567,500,104,2.150E-01,0.567,True,False
proteina-6baf56fb7e564d952a36,reference0::denovo_pdb__9v3a_A,0.314,0.210,0.683,500,120,7.909E+00,0.683,True,False
proteina-6baf56fb7e564d952a36,reference1::foldbench_all__8GQP_A,0.408,0.098,0.629,500,62,1.817E+01,0.629,True,False
proteina-6baf56fb7e564d952a36,reference0::cameo_hard__9hac_B,0.302,0.154,0.638,500,127,2.397E+01,0.638,True,False
proteina-ab308713e80ee34b30c7,reference1::foldbench_all__8UPB_A,0.339,0.106,0.781,500,64,1.044E+01,0.781,True,False
proteina-8b49df40a8791d550341,reference1::foldbench_all__9FCE_A,0.268,0.294,0.638,500,229,1.990E-07,0.638,False,True
proteina-8b49df40a8791d550341,reference1::foldbench_all__7U9I_A,0.315,0.144,0.212,500,345,4.787E-04,0.212,False,True
proteina-8b49df40a8791d550341,reference0::denovo_pdb__5cwp_A,0.309,0.300,0.624,500,229,1.015E-02,0.624,True,False
proteina-8b49df40a8791d550341,reference1::foldbench_all__8G4K_A,0.304,0.164,0.673,500,104,3.443E+00,0.673,True,False
proteina-a65215225a38627db969,reference0::denovo_pdb__4r5c_A,0.318,0.536,0.704,500,304,1.058E-14,0.704,True,True
proteina-a65215225a38627db969,reference0::denovo_pdb__4psj_A,0.326,0.380,0.655,500,255,3.052E-09,0.655,True,True
proteina-a65215225a38627db969,reference0::denovo_pdb__4r6f_A,0.296,0.610,0.757,500,329,1.141E-07,0.757,False,True
proteina-a65215225a38627db969,reference1::foldbench_all__8PFI_B,0.285,0.524,0.266,500,807,1.396E-06,0.524,False,True
proteina-a65215225a38627db969,reference0::denovo_pdb__4pq8_A,0.321,0.380,0.693,500,241,4.246E-06,0.693,True,True
proteina-a65215225a38627db969,reference0::denovo_pdb__8gl3_A,0.321,0.268,0.677,500,189,7.692E-03,0.677,True,False
proteina-69ac48deeb317787b4aa,reference0::denovo_pdb__8cqq_A,0.448,0.342,0.566,500,272,3.876E-28,0.566,True,True
proteina-69ac48deeb317787b4aa,reference0::denovo_pdb__8chy_A,0.448,0.342,0.566,500,272,3.876E-28,0.566,True,True
proteina-69ac48deeb317787b4aa,reference0::denovo_pdb__8ckr_A,0.481,0.266,0.875,500,136,5.021E-24,0.875,True,True
proteina-69ac48deeb317787b4aa,reference0::denovo_pdb__8cmq_A,0.481,0.266,0.875,500,136,5.021E-24,0.875,True,True
proteina-69ac48deeb317787b4aa,reference0::denovo_pdb__2fo7_A,0.481,0.266,0.875,500,136,5.021E-24,0.875,True,True
proteina-69ac48deeb317787b4aa,reference0::denovo_pdb__2hyz_A,0.481,0.266,0.875,500,136,5.021E-24,0.875,True,True
proteina-69ac48deeb317787b4aa,reference0::denovo_pdb__8bu0_A,0.481,0.266,0.875,500,136,5.021E-24,0.875,True,True
proteina-69ac48deeb317787b4aa,reference0::denovo_pdb__8ch0_A,0.481,0.266,0.875,500,136,5.021E-24,0.875,True,True
proteina-69ac48deeb317787b4aa,reference0::denovo_pdb__8cig_A,0.481,0.266,0.875,500,136,5.021E-24,0.875,True,True
proteina-69ac48deeb317787b4aa,reference1::foldbench_all__8UOI_A,0.297,0.480,0.701,500,328,1.153E-22,0.701,False,True
proteina-69ac48deeb317787b4aa,reference1::foldbench_all__8C1F_A,0.295,0.484,0.906,500,265,4.444E-20,0.906,False,True
proteina-69ac48deeb317787b4aa,reference1::foldbench_all__8C1G_A,0.295,0.484,0.906,500,265,4.444E-20,0.906,False,True
proteina-69ac48deeb317787b4aa,reference1::foldbench_all__8C14_A,0.295,0.484,0.882,500,272,4.444E-20,0.882,False,True
proteina-69ac48deeb317787b4aa,reference1::foldbench_all__8C1E_A,0.295,0.484,0.882,500,272,4.444E-20,0.882,False,True
proteina-69ac48deeb317787b4aa,reference1::foldbench_all__8C1K_A,0.295,0.484,0.879,500,273,4.444E-20,0.879,False,True
proteina-69ac48deeb317787b4aa,reference1::foldbench_all__8FE5_A,0.278,0.674,0.783,500,405,1.038E-19,0.783,False,True
proteina-69ac48deeb317787b4aa,reference1::foldbench_all__8UV0_A,0.307,0.406,0.677,500,297,9.451E-18,0.677,True,True
proteina-69ac48deeb317787b4aa,reference1::foldbench_all__8H6P_A,0.307,0.406,0.674,500,298,9.451E-18,0.674,True,True
proteina-69ac48deeb317787b4aa,reference1::foldbench_all__8ERD_A,0.307,0.406,0.672,500,299,9.451E-18,0.672,True,True
proteina-69ac48deeb317787b4aa,reference1::foldbench_all__8ERN_A,0.307,0.406,0.672,500,299,9.451E-18,0.672,True,True
proteina-69ac48deeb317787b4aa,reference0::denovo_pdb__2wqh_A,0.481,0.212,0.923,500,104,5.111E-17,0.923,True,True
proteina-69ac48deeb317787b4aa,reference1::foldbench_all__8PYR_A,0.309,0.408,0.590,500,346,1.573E-16,0.59,True,True
proteina-69ac48deeb317787b4aa,reference1::foldbench_all__8P5I_A,0.258,0.504,0.863,500,284,1.486E-15,0.863,False,True
proteina-69ac48deeb317787b4aa,reference1::foldbench_all__8SV9_A,0.272,0.424,0.714,500,283,2.604E-15,0.714,False,True
proteina-69ac48deeb317787b4aa,reference1::foldbench_all__8R4O_A,0.278,0.404,0.604,500,328,3.447E-15,0.604,False,True
proteina-69ac48deeb317787b4aa,reference1::foldbench_all__8R4U_A,0.278,0.404,0.604,500,328,3.447E-15,0.604,False,True
proteina-69ac48deeb317787b4aa,reference1::foldbench_all__8OUS_A,0.291,0.426,0.657,500,300,6.039E-15,0.657,False,True
proteina-69ac48deeb317787b4aa,reference1::foldbench_all__8OUT_A,0.291,0.426,0.657,500,300,6.039E-15,0.657,False,True
proteina-69ac48deeb317787b4aa,reference1::foldbench_all__8AEM_A,0.270,0.448,0.665,500,328,1.400E-14,0.665,False,True
proteina-69ac48deeb317787b4aa,reference1::foldbench_all__8AUZ_A,0.263,0.496,0.688,500,365,9.939E-14,0.688,False,True
proteina-69ac48deeb317787b4aa,reference1::foldbench_all__8AV1_B,0.263,0.496,0.688,500,365,9.939E-14,0.688,False,True
proteina-69ac48deeb317787b4aa,reference1::foldbench_all__8FF8_A,0.263,0.496,0.569,500,441,9.939E-14,0.569,False,True
proteina-69ac48deeb317787b4aa,reference1::foldbench_all__8DJE_A,0.263,0.496,0.569,500,441,9.939E-14,0.569,False,True
proteina-69ac48deeb317787b4aa,reference1::foldbench_all__8BX9_A,0.304,0.412,0.649,500,316,2.301E-13,0.649,True,True
proteina-69ac48deeb317787b4aa,reference1::foldbench_all__8BM2_A,0.304,0.412,0.647,500,317,2.301E-13,0.647,True,True
proteina-69ac48deeb317787b4aa,reference1::foldbench_all__8BPV_A,0.304,0.412,0.647,500,317,2.301E-13,0.647,True,True
proteina-69ac48deeb317787b4aa,reference1::foldbench_all__8CDW_A,0.302,0.420,0.655,500,307,7.044E-13,0.655,True,True
proteina-69ac48deeb317787b4aa,reference0::denovo_pdb__2avp_A,0.560,0.132,0.912,500,68,1.232E-12,0.912,True,True
proteina-69ac48deeb317787b4aa,reference1::foldbench_all__8OUV_A,0.272,0.408,0.676,500,309,1.232E-12,0.676,False,True
proteina-69ac48deeb317787b4aa,reference1::foldbench_all__8OV7_A,0.272,0.408,0.676,500,309,1.232E-12,0.676,False,True
proteina-69ac48deeb317787b4aa,reference1::foldbench_all__8ATL_A,0.294,0.384,0.644,500,298,3.768E-12,0.644,False,True
proteina-69ac48deeb317787b4aa,reference1::foldbench_all__8BR6_A,0.294,0.384,0.644,500,298,3.768E-12,0.644,False,True
proteina-69ac48deeb317787b4aa,reference1::foldbench_all__8ATN_A,0.294,0.384,0.644,500,298,3.768E-12,0.644,False,True
proteina-69ac48deeb317787b4aa,reference1::foldbench_all__8TX0_A,0.294,0.384,0.625,500,307,3.768E-12,0.625,False,True
proteina-69ac48deeb317787b4aa,reference1::foldbench_all__8V2F_A,0.294,0.384,0.587,500,327,3.768E-12,0.587,False,True
proteina-69ac48deeb317787b4aa,reference1::foldbench_all__8PYI_A,0.275,0.416,0.685,500,321,1.523E-11,0.685,False,True
proteina-69ac48deeb317787b4aa,reference1::foldbench_all__8PYK_A,0.275,0.416,0.685,500,321,1.523E-11,0.685,False,True
proteina-69ac48deeb317787b4aa,reference1::foldbench_all__8PYM_A,0.275,0.416,0.685,500,321,1.523E-11,0.685,False,True
proteina-69ac48deeb317787b4aa,reference1::foldbench_all__8U37_A,0.245,0.428,0.599,500,354,3.519E-11,0.599,False,True
proteina-69ac48deeb317787b4aa,reference1::foldbench_all__8U8J_A,0.258,0.404,0.576,500,354,8.130E-11,0.576,False,True
proteina-69ac48deeb317787b4aa,reference1::foldbench_all__8U8K_A,0.258,0.404,0.576,500,354,8.130E-11,0.576,False,True
proteina-69ac48deeb317787b4aa,reference1::foldbench_all__7QRB_A,0.270,0.448,0.784,500,296,3.280E-10,0.784,False,True
proteina-69ac48deeb317787b4aa,reference1::foldbench_all__8R1T_A,0.296,0.396,0.642,500,313,7.572E-10,0.642,False,True
proteina-69ac48deeb317787b4aa,reference1::foldbench_all__8R1N_A,0.296,0.396,0.642,500,313,7.572E-10,0.642,False,True
proteina-69ac48deeb317787b4aa,reference1::foldbench_all__8R1P_A,0.296,0.396,0.642,500,313,7.572E-10,0.642,False,True
proteina-69ac48deeb317787b4aa,reference1::foldbench_all__8FLN_A,0.285,0.346,0.615,500,273,1.748E-09,0.615,False,True
proteina-69ac48deeb317787b4aa,reference1::foldbench_all__8U2D_A,0.280,0.346,0.622,500,270,7.041E-09,0.622,False,True
proteina-69ac48deeb317787b4aa,reference1::foldbench_all__8FLV_A,0.280,0.346,0.594,500,283,7.041E-09,0.594,False,True
proteina-69ac48deeb317787b4aa,reference1::foldbench_all__8IZC_A,0.263,0.424,0.753,500,291,7.041E-09,0.753,False,True
proteina-69ac48deeb317787b4aa,reference1::foldbench_all__7YL1_A,0.268,0.320,0.341,500,464,6.536E-08,0.341,False,True
proteina-69ac48deeb317787b4aa,reference1::foldbench_all__8C3R_A,0.388,0.168,0.222,500,370,8.634E-08,0.222,False,True
proteina-69ac48deeb317787b4aa,reference1::foldbench_all__8C3G_A,0.388,0.168,0.221,500,371,8.634E-08,0.221,False,True
proteina-69ac48deeb317787b4aa,reference1::foldbench_all__8AK2_A,0.287,0.422,0.687,500,297,3.472E-07,0.687,False,True
proteina-69ac48deeb317787b4aa,reference0::foldbench100__8ak2_A,0.287,0.422,0.687,500,297,3.472E-07,0.687,False,True
proteina-69ac48deeb317787b4aa,reference1::foldbench_all__8P04_A,0.255,0.396,0.634,500,339,4.587E-07,0.634,False,True
proteina-69ac48deeb317787b4aa,reference1::foldbench_all__8P08_A,0.255,0.396,0.634,500,339,4.587E-07,0.634,False,True
proteina-69ac48deeb317787b4aa,reference1::foldbench_all__8PQG_A,0.273,0.382,0.642,500,327,8.002E-07,0.642,False,True
proteina-69ac48deeb317787b4aa,reference1::foldbench_all__8GMD_A,0.285,0.380,0.645,500,318,1.396E-06,0.645,False,True
proteina-69ac48deeb317787b4aa,reference1::foldbench_all__8CGC_A,0.274,0.400,0.618,500,343,7.405E-06,0.618,False,True
proteina-69ac48deeb317787b4aa,reference1::foldbench_all__7ZW8_A,0.259,0.306,0.480,500,327,1.291E-05,0.48,False,True
proteina-69ac48deeb317787b4aa,reference0::denovo_pdb__4pjr_A,0.320,0.240,0.669,500,175,3.926E-05,0.669,True,True
proteina-69ac48deeb317787b4aa,reference0::denovo_pdb__5orm_A,0.322,0.240,0.334,500,350,2.080E-04,0.334,False,True
proteina-69ac48deeb317787b4aa,reference0::denovo_pdb__4pjs_A,0.320,0.240,0.669,500,175,4.787E-04,0.669,True,True
proteina-69ac48deeb317787b4aa,reference1::foldbench_all__8YE5_A,0.319,0.180,0.643,500,129,1.498E+00,0.643,True,False
proteina-69ac48deeb317787b4aa,reference1::foldbench_all__8YE5_B,0.319,0.180,0.643,500,129,1.498E+00,0.643,True,False
proteina-69ac48deeb317787b4aa,reference1::foldbench_all__8GJI_A,0.315,0.220,0.546,500,174,5.994E+00,0.546,True,False
proteina-69ac48deeb317787b4aa,reference0::denovo_pdb__9v4l_A,0.342,0.076,0.559,500,68,1.377E+01,0.559,True,False
proteina-69ac48deeb317787b4aa,reference0::denovo_pdb__8fjg_A,0.345,0.104,0.510,500,104,7.265E+01,0.51,True,False
proteina-493dbb8e820ee505d2f1,reference0::denovo_pdb__9fw7_A,0.308,0.260,0.598,500,199,3.163E+01,0.598,True,False
proteina-9f85bd211abe52606981,reference1::foldbench_all__8GOJ_A,0.583,0.024,0.522,500,23,8.796E+02,0.522,True,False
proteina-fd4ede06241585a62479,reference1::foldbench_all__8EBB_C,0.394,0.076,0.729,500,48,5.994E+00,0.729,True,False
proteina-c2fbf09df7c480cc29e2,reference0::denovo_pdb__5cwp_A,0.342,0.312,0.721,500,229,6.319E-04,0.721,True,True
proteina-c2fbf09df7c480cc29e2,reference0::denovo_pdb__8gl3_A,0.335,0.318,0.852,500,189,2.150E-01,0.852,True,False
proteina-389f36125c9d6b0769bf,reference1::foldbench_all__8TAC_A,0.552,0.076,0.543,500,70,2.080E-04,0.543,True,True
proteina-389f36125c9d6b0769bf,reference0::denovo_pdb__6egc_A,0.367,0.262,0.823,500,147,5.368E-02,0.823,True,False
proteina-2f105717af4c19f8221b,reference0::denovo_pdb__5cwm_A,0.319,0.398,0.810,500,226,3.215E-06,0.81,True,True
proteina-2f105717af4c19f8221b,reference0::denovo_pdb__5cwp_A,0.308,0.422,0.825,500,229,2.252E-05,0.825,True,True
proteina-2f105717af4c19f8221b,reference0::denovo_pdb__7rmx_A,0.303,0.464,0.917,500,229,1.193E-04,0.917,True,True
proteina-2f105717af4c19f8221b,reference0::denovo_pdb__6xi6_A,0.300,0.378,0.725,500,269,2.746E-04,0.725,True,True
proteina-2f105717af4c19f8221b,reference0::denovo_pdb__9lni_A,0.317,0.344,0.764,500,212,4.787E-04,0.764,True,True
proteina-dd6523df6482e781eb08,reference0::denovo_pdb__8d03_A,0.324,0.070,0.569,500,65,1.531E+03,0.569,True,False
proteina-690e4c3d48d01f816727,reference0::denovo_pdb__9v3a_A,0.306,0.270,0.942,500,120,2.397E+01,0.942,True,False
proteina-c53b5192e8a589eebc57,reference0::denovo_pdb__9qdp_A,0.309,0.182,0.524,500,206,3.163E+01,0.524,True,False
proteina-2813e7efdd3d23e8e524,reference0::denovo_pdb__6veh_A,0.491,0.234,0.667,500,180,1.573E-16,0.667,True,True
proteina-2813e7efdd3d23e8e524,reference0::denovo_pdb__8qup_A,0.346,0.154,0.649,500,114,3.831E+02,0.649,True,False
proteina-2813e7efdd3d23e8e524,reference1::foldbench_all__8QUP_A,0.329,0.154,0.653,500,124,2.019E+03,0.653,True,False
proteina-d602401a2f1a72581e96,reference1::foldbench_all__8PAK_A,0.278,0.306,0.385,500,361,1.057E-06,0.385,False,True
proteina-d602401a2f1a72581e96,reference0::denovo_pdb__7rmx_A,0.297,0.340,0.721,500,229,4.246E-06,0.721,False,True
proteina-d602401a2f1a72581e96,reference1::foldbench_all__8WBV_A,0.248,0.384,0.558,500,391,1.193E-04,0.558,False,True
proteina-d602401a2f1a72581e96,reference1::foldbench_all__7QSJ_A,0.263,0.286,0.354,500,373,4.787E-04,0.354,False,True
proteina-d602401a2f1a72581e96,reference0::foldbench100__7qsj_A,0.263,0.286,0.354,500,373,4.787E-04,0.354,False,True
proteina-ce7e1abda3562afe50f0,reference0::denovo_pdb__8g9j_A,0.336,0.394,0.960,500,201,2.146E-08,0.96,True,True
proteina-ce7e1abda3562afe50f0,reference0::denovo_pdb__6xt4_A,0.287,0.328,0.753,500,235,1.057E-06,0.753,False,True
proteina-ce7e1abda3562afe50f0,reference0::denovo_pdb__5cwp_A,0.280,0.472,0.952,500,229,7.405E-06,0.952,False,True
proteina-ce7e1abda3562afe50f0,reference1::foldbench_all__8OYY_A,0.313,0.496,0.959,500,242,2.973E-05,0.959,True,True
proteina-ce7e1abda3562afe50f0,reference0::denovo_pdb__5cwk_A,0.284,0.300,0.930,500,172,9.037E-05,0.93,False,True
proteina-ce7e1abda3562afe50f0,reference1::foldbench_all__8K84_A,0.327,0.226,0.627,500,177,1.135E+00,0.627,True,False
proteina-ce7e1abda3562afe50f0,reference0::denovo_pdb__7kuw_A,0.333,0.084,0.597,500,62,1.044E+01,0.597,True,False
proteina-fee245bd3bcb1d0bb1f6,reference0::denovo_pdb__8cqq_A,0.490,0.604,0.967,500,272,1.029E-80,0.967,True,True
proteina-fee245bd3bcb1d0bb1f6,reference0::denovo_pdb__8chy_A,0.490,0.604,0.967,500,272,1.029E-80,0.967,True,True
proteina-fee245bd3bcb1d0bb1f6,reference0::denovo_pdb__8ckr_A,0.607,0.270,0.985,500,136,3.378E-46,0.985,True,True
proteina-fee245bd3bcb1d0bb1f6,reference0::denovo_pdb__8cmq_A,0.607,0.270,0.985,500,136,3.378E-46,0.985,True,True
proteina-fee245bd3bcb1d0bb1f6,reference0::denovo_pdb__2fo7_A,0.607,0.270,0.985,500,136,3.378E-46,0.985,True,True
proteina-fee245bd3bcb1d0bb1f6,reference0::denovo_pdb__2hyz_A,0.607,0.270,0.985,500,136,3.378E-46,0.985,True,True
proteina-fee245bd3bcb1d0bb1f6,reference0::denovo_pdb__8bu0_A,0.607,0.270,0.985,500,136,3.378E-46,0.985,True,True
proteina-fee245bd3bcb1d0bb1f6,reference0::denovo_pdb__8ch0_A,0.607,0.270,0.985,500,136,3.378E-46,0.985,True,True
proteina-fee245bd3bcb1d0bb1f6,reference0::denovo_pdb__8cig_A,0.607,0.270,0.985,500,136,3.378E-46,0.985,True,True
proteina-fee245bd3bcb1d0bb1f6,reference0::denovo_pdb__2wqh_A,0.617,0.204,0.971,500,104,1.500E-32,0.971,True,True
proteina-fee245bd3bcb1d0bb1f6,reference0::denovo_pdb__5hrz_A,0.550,0.236,0.959,500,122,5.172E-28,0.959,True,True
proteina-fee245bd3bcb1d0bb1f6,reference0::denovo_pdb__2avp_A,0.656,0.134,0.971,500,68,2.620E-21,0.971,True,True
proteina-fee245bd3bcb1d0bb1f6,reference0::denovo_pdb__5orm_A,0.289,0.656,0.949,500,350,2.146E-08,0.949,False,True
proteina-fee245bd3bcb1d0bb1f6,reference1::foldbench_all__8YE5_A,0.317,0.170,0.659,500,129,4.947E-08,0.659,True,True
proteina-fee245bd3bcb1d0bb1f6,reference1::foldbench_all__8YE5_B,0.317,0.170,0.659,500,129,4.947E-08,0.659,True,True
proteina-fee245bd3bcb1d0bb1f6,reference0::denovo_pdb__4pjr_A,0.363,0.232,0.680,500,175,1.507E-07,0.68,True,True
proteina-fee245bd3bcb1d0bb1f6,reference0::denovo_pdb__4pjs_A,0.363,0.232,0.680,500,175,2.629E-07,0.68,True,True
proteina-57046e6ef514b2366e8f,reference0::denovo_pdb__9lm8_A,0.313,0.502,0.659,500,381,9.037E-05,0.659,True,True
proteina-57046e6ef514b2366e8f,reference1::foldbench_all__8GJG_A,0.309,0.236,0.885,500,174,3.744E-01,0.885,True,False
proteina-57046e6ef514b2366e8f,reference1::foldbench_all__8G4K_A,0.367,0.170,0.769,500,104,1.498E+00,0.769,True,False
proteina-57046e6ef514b2366e8f,reference1::foldbench_all__8GQP_A,0.408,0.098,0.742,500,62,5.994E+00,0.742,True,False
proteina-f0707ea3d0fbac5eaa9e,reference0::denovo_pdb__7dgw_A,0.318,0.130,0.681,500,94,9.585E+01,0.681,True,False
