case,worker,length,condition,generated,refolded,quality_pass,sequences_saved,complete
c006793-l424-3.x.x.x,27,424,3.x.x.x,272,272,128,272,1
c008564-l449-3.x.x.x,27,449,3.x.x.x,240,240,110,240,1
c004815-l383-1.x.x.x,27,383,1.x.x.x,336,336,240,336,1
c006643-l422-1.x.x.x,28,422,1.x.x.x,272,272,176,272,1
c007126-l430-unconditional,28,430,unconditional,272,272,163,272,1
c002933-l328-unconditional,28,328,unconditional,448,448,293,448,1
c013227-l495-2.x.x.x,28,495,2.x.x.x,208,208,73,208,1
c001808-l281-unconditional,28,281,unconditional,592,592,429,592,1
c004100-l364-1.x.x.x,28,364,1.x.x.x,96,96,69,96,1
c008326-l446-3.x.x.x,28,446,3.x.x.x,240,240,115,240,1
c006477-l419-1.x.x.x,28,419,1.x.x.x,288,288,191,288,1
c012669-l490-3.x.x.x,28,490,3.x.x.x,208,208,88,208,1
c005125-l391-unconditional,28,391,unconditional,320,320,201,320,1
c011178-l477-3.x.x.x,28,477,3.x.x.x,208,208,93,208,1
c003353-l342-1.x.x.x,28,342,1.x.x.x,416,416,308,416,1
c004700-l380-1.x.x.x,28,380,1.x.x.x,336,336,224,336,1
c005535-l400-3.x.x.x,28,400,3.x.x.x,304,304,157,304,1
c013034-l494-unconditional,28,494,unconditional,208,208,114,208,1
c006959-l427-1.x.x.x,28,427,1.x.x.x,272,272,199,272,1
c000317-l139-1.x.x.x,28,139,1.x.x.x,1280,1280,1088,1280,1
c008353-l447-unconditional,28,447,unconditional,240,240,143,240,1
c006644-l422-1.x.x.x,29,422,1.x.x.x,272,272,179,272,1
c011179-l477-3.x.x.x,29,477,3.x.x.x,208,208,98,208,1
c008354-l447-unconditional,29,447,unconditional,240,240,133,240,1
c013228-l495-2.x.x.x,29,495,2.x.x.x,208,208,71,208,1
c008327-l446-3.x.x.x,29,446,3.x.x.x,240,240,107,240,1
c007127-l430-unconditional,29,430,unconditional,272,272,175,272,1
c005126-l391-unconditional,29,391,unconditional,320,320,201,320,1
c002934-l328-unconditional,29,328,unconditional,448,448,296,448,1
c003354-l342-1.x.x.x,29,342,1.x.x.x,416,416,291,416,1
c005536-l400-3.x.x.x,29,400,3.x.x.x,304,256,134,256,0
c007652-l437-3.x.x.x,30,437,3.x.x.x,256,256,112,256,1
c006479-l419-1.x.x.x,30,419,1.x.x.x,288,288,188,288,1
c007128-l430-unconditional,30,430,unconditional,272,272,161,272,1
c001810-l281-unconditional,30,281,unconditional,592,592,401,592,1
c003355-l342-1.x.x.x,30,342,1.x.x.x,416,416,296,416,1
c008340-l447-unconditional,30,447,unconditional,240,240,150,240,1
c006654-l422-1.x.x.x,30,422,1.x.x.x,272,272,166,272,1
c007636-l437-1.x.x.x,30,437,1.x.x.x,256,80,47,96,0
c007129-l430-unconditional,31,430,unconditional,272,272,144,272,1
c013037-l494-unconditional,31,494,unconditional,208,208,96,208,1
c002475-l311-unconditional,31,311,unconditional,496,496,341,496,1
c004703-l380-2.x.x.x,31,380,2.x.x.x,336,336,162,336,1
c002944-l328-1.x.x.x,31,328,1.x.x.x,384,384,303,384,1
c005258-l394-1.x.x.x,31,394,1.x.x.x,320,320,219,320,1
c002940-l328-1.x.x.x,31,328,1.x.x.x,448,448,326,448,1
c006489-l419-3.x.x.x,31,419,3.x.x.x,272,272,130,272,1
c013597-l498-2.x.x.x,31,498,2.x.x.x,192,192,50,192,1
c002913-l327-1.x.x.x,31,327,1.x.x.x,448,448,348,448,0
c000772-l204-2.x.x.x,32,204,2.x.x.x,1056,1056,381,1056,1
c002279-l302-3.x.x.x,32,302,3.x.x.x,528,528,300,528,1
c006628-l422-unconditional,32,422,unconditional,272,272,168,272,1
c006044-l411-1.x.x.x,32,411,1.x.x.x,288,288,181,288,1
c001132-l239-unconditional,32,239,unconditional,784,784,548,784,1
c013534-l498-unconditional,32,498,unconditional,192,192,99,192,1
c007056-l429-unconditional,32,429,unconditional,272,272,154,272,1
c007267-l432-unconditional,32,432,unconditional,256,256,151,256,1
c007898-l441-unconditional,32,441,unconditional,256,256,151,256,1
c008890-l453-3.x.x.x,32,453,3.x.x.x,240,240,116,240,1
c012448-l489-unconditional,32,489,unconditional,208,208,110,208,1
c008365-l447-1.x.x.x,32,447,1.x.x.x,240,240,147,240,1
c000300-l135-unconditional,32,135,unconditional,1536,1536,1246,1536,1
c006327-l416-3.x.x.x,32,416,3.x.x.x,288,288,149,288,1
c010228-l468-1.x.x.x,32,468,1.x.x.x,224,224,127,224,1
c001734-l277-unconditional,32,277,unconditional,144,0,0,0,0
c011839-l483-3.x.x.x,33,483,3.x.x.x,208,208,92,208,1
c007977-l442-1.x.x.x,33,442,1.x.x.x,256,256,156,256,1
c002872-l326-unconditional,33,326,unconditional,448,448,310,448,1
c010110-l467-1.x.x.x,33,467,1.x.x.x,224,224,136,224,1
c005022-l388-2.x.x.x,33,388,2.x.x.x,320,320,158,320,1
c012911-l492-3.x.x.x,33,492,3.x.x.x,208,208,94,208,1
c001130-l239-unconditional,33,239,unconditional,784,784,549,784,1
c011560-l481-1.x.x.x,33,481,1.x.x.x,208,208,123,208,1
c004677-l379-3.x.x.x,33,379,3.x.x.x,336,336,169,336,1
c000852-l214-unconditional,33,214,unconditional,960,960,680,960,1
c003814-l356-1.x.x.x,33,356,1.x.x.x,256,256,176,256,1
c010823-l474-1.x.x.x,33,474,1.x.x.x,224,224,137,224,1
c005257-l394-unconditional,33,394,unconditional,304,304,179,304,1
c003519-l347-2.x.x.x,33,347,2.x.x.x,400,400,244,400,1
c007867-l440-3.x.x.x,33,440,3.x.x.x,256,256,114,256,1
c010938-l475-2.x.x.x,33,475,2.x.x.x,224,224,70,224,1
c002663-l318-unconditional,33,318,unconditional,160,0,0,0,0
c000116-l89-unconditional,34,89,unconditional,1280,1280,1025,1280,1
c007868-l440-3.x.x.x,34,440,3.x.x.x,256,256,121,256,1
c002873-l326-unconditional,34,326,unconditional,448,448,301,448,1
c000853-l214-unconditional,34,214,unconditional,960,960,700,960,1
c002356-l306-unconditional,34,306,unconditional,512,512,363,512,1
c010939-l475-2.x.x.x,34,475,2.x.x.x,224,224,71,224,1
c011492-l480-3.x.x.x,34,480,3.x.x.x,208,208,99,208,1
c011354-l479-1.x.x.x,34,479,1.x.x.x,208,208,127,208,1
c000246-l121-2.x.x.x,34,121,2.x.x.x,992,992,611,992,1
c005070-l389-3.x.x.x,34,389,3.x.x.x,320,320,170,320,1
c010200-l468-1.x.x.x,34,468,1.x.x.x,224,224,128,224,1
c003520-l347-2.x.x.x,34,347,2.x.x.x,400,400,224,400,1
c005458-l399-unconditional,34,399,unconditional,304,304,178,304,1
c007978-l442-1.x.x.x,34,442,1.x.x.x,256,256,155,256,1
c012912-l492-3.x.x.x,34,492,3.x.x.x,208,208,87,208,1
c007548-l436-unconditional,34,436,unconditional,16,16,12,16,1
c001131-l239-unconditional,34,239,unconditional,784,784,553,784,1
c005979-l410-unconditional,34,410,unconditional,288,288,186,288,1
c010824-l474-1.x.x.x,34,474,1.x.x.x,224,224,125,224,1
c002603-l316-unconditional,35,316,unconditional,480,480,320,480,1
c004083-l364-unconditional,35,364,unconditional,368,368,246,368,1
c004614-l378-1.x.x.x,35,378,1.x.x.x,336,336,235,336,1
c001861-l283-3.x.x.x,35,283,3.x.x.x,592,592,366,592,1
c002025-l291-3.x.x.x,35,291,3.x.x.x,560,560,318,560,1
c006638-l422-unconditional,35,422,unconditional,272,272,153,272,1
c005867-l407-3.x.x.x,35,407,3.x.x.x,304,224,107,224,0
c005862-l407-3.x.x.x,36,407,3.x.x.x,304,304,154,304,1
c002929-l328-unconditional,36,328,unconditional,448,448,301,448,1
c011881-l484-unconditional,36,484,unconditional,160,160,88,160,1
c011704-l482-2.x.x.x,36,482,2.x.x.x,208,208,76,208,1
c001914-l286-1.x.x.x,36,286,1.x.x.x,576,576,438,576,1
c006642-l422-1.x.x.x,36,422,1.x.x.x,272,272,171,272,1
c006225-l414-3.x.x.x,36,414,3.x.x.x,288,288,144,288,1
c004699-l380-1.x.x.x,36,380,1.x.x.x,336,336,218,336,1
c000895-l218-unconditional,36,218,unconditional,272,272,225,272,1
c013674-l499-unconditional,36,499,unconditional,192,192,100,192,1
c003579-l349-1.x.x.x,36,349,1.x.x.x,400,400,300,400,1
c004611-l378-unconditional,36,378,unconditional,336,336,210,336,1
c005124-l391-unconditional,36,391,unconditional,320,320,195,320,1
c002117-l296-unconditional,36,296,unconditional,560,560,390,560,1
c003600-l350-unconditional,36,350,unconditional,16,0,0,0,0
c007877-l440-3.x.x.x,37,440,3.x.x.x,256,256,125,256,1
c001416-l258-2.x.x.x,37,258,2.x.x.x,688,688,457,688,1
c004044-l363-unconditional,37,363,unconditional,368,368,238,368,1
c006648-l422-1.x.x.x,37,422,1.x.x.x,272,272,182,272,1
c002374-l306-3.x.x.x,37,306,3.x.x.x,512,512,279,512,1
c000383-l153-2.x.x.x,37,153,2.x.x.x,1248,1248,647,1248,1
c005540-l400-3.x.x.x,37,400,3.x.x.x,304,304,153,304,1
c003575-l349-1.x.x.x,37,349,1.x.x.x,400,400,282,400,1
c003601-l350-unconditional,37,350,unconditional,400,400,266,400,1
c005863-l407-3.x.x.x,37,407,3.x.x.x,304,256,118,256,0
c007872-l440-3.x.x.x,38,440,3.x.x.x,256,256,120,256,1
c003602-l350-unconditional,38,350,unconditional,400,400,262,400,1
c002583-l315-1.x.x.x,38,315,1.x.x.x,480,480,367,480,1
c001344-l253-3.x.x.x,38,253,3.x.x.x,704,704,440,704,1
c012591-l490-1.x.x.x,38,490,1.x.x.x,208,208,126,208,1
c003576-l349-1.x.x.x,38,349,1.x.x.x,400,400,287,400,1
c003653-l351-3.x.x.x,38,351,3.x.x.x,384,384,201,384,1
c005864-l407-3.x.x.x,38,407,3.x.x.x,304,64,30,80,0
c000129-l92-1.x.x.x,39,92,1.x.x.x,1088,1088,932,1088,1
c004636-l378-3.x.x.x,39,378,3.x.x.x,336,336,190,336,1
c005865-l407-3.x.x.x,39,407,3.x.x.x,304,304,152,304,1
c011212-l478-1.x.x.x,39,478,1.x.x.x,208,208,130,208,1
c004113-l364-3.x.x.x,39,364,3.x.x.x,368,368,197,368,1
c004413-l373-unconditional,39,373,unconditional,352,352,216,352,1
c008033-l443-unconditional,39,443,unconditional,256,256,144,256,1
c003146-l335-2.x.x.x,39,335,2.x.x.x,432,432,262,432,1
c008811-l452-3.x.x.x,39,452,3.x.x.x,112,0,0,0,0
c008640-l450-3.x.x.x,40,450,3.x.x.x,240,240,113,240,1
c004388-l372-1.x.x.x,40,372,1.x.x.x,352,352,230,352,1
c002121-l296-unconditional,40,296,unconditional,560,560,373,560,1
c009218-l457-2.x.x.x,40,457,2.x.x.x,240,240,94,240,1
c000599-l182-3.x.x.x,40,182,3.x.x.x,384,384,249,384,1
c000548-l176-2.x.x.x,40,176,2.x.x.x,1248,1248,509,1248,1
c008789-l452-1.x.x.x,40,452,1.x.x.x,176,176,103,176,1
c004371-l371-3.x.x.x,40,371,3.x.x.x,352,352,184,352,1
c011794-l483-1.x.x.x,40,483,1.x.x.x,208,208,114,208,1
c003147-l335-2.x.x.x,40,335,2.x.x.x,432,432,260,432,1
c005596-l402-unconditional,40,402,unconditional,304,144,93,144,0
c008322-l446-3.x.x.x,41,446,3.x.x.x,240,240,112,240,1
c011166-l477-3.x.x.x,41,477,3.x.x.x,208,208,91,208,1
c001000-l227-3.x.x.x,41,227,3.x.x.x,864,864,520,864,1
c004041-l363-unconditional,41,363,unconditional,368,368,236,368,1
c001918-l286-2.x.x.x,41,286,2.x.x.x,576,576,387,576,1
c005118-l391-unconditional,41,391,unconditional,320,320,188,320,1
c007874-l440-3.x.x.x,41,440,3.x.x.x,256,256,113,256,1
c001269-l248-3.x.x.x,41,248,3.x.x.x,736,736,420,736,1
c003957-l360-2.x.x.x,41,360,2.x.x.x,96,96,50,96,1
c008349-l447-unconditional,41,447,unconditional,240,240,145,240,1
c009169-l457-unconditional,41,457,unconditional,240,240,131,240,1
c004244-l368-1.x.x.x,41,368,1.x.x.x,352,352,238,352,1
c009196-l457-1.x.x.x,41,457,1.x.x.x,240,240,160,240,1
c000815-l209-3.x.x.x,41,209,3.x.x.x,784,784,489,784,1
c004693-l380-1.x.x.x,41,380,1.x.x.x,336,48,34,48,0
c011167-l477-3.x.x.x,42,477,3.x.x.x,208,208,90,208,1
c005529-l400-1.x.x.x,42,400,1.x.x.x,80,80,62,80,1
c001001-l227-3.x.x.x,42,227,3.x.x.x,864,864,510,864,1
c009197-l457-1.x.x.x,42,457,1.x.x.x,240,240,144,240,1
c008350-l447-unconditional,42,447,unconditional,240,240,127,240,1
c005119-l391-unconditional,42,391,unconditional,320,320,205,320,1
c004694-l380-1.x.x.x,42,380,1.x.x.x,336,336,223,336,1
c010063-l466-3.x.x.x,42,466,3.x.x.x,224,224,93,224,1
c004245-l368-1.x.x.x,42,368,1.x.x.x,352,352,240,352,1
c009170-l457-unconditional,42,457,unconditional,240,240,141,240,1
c007875-l440-3.x.x.x,42,440,3.x.x.x,256,96,44,112,0
c005859-l407-3.x.x.x,43,407,3.x.x.x,304,304,148,304,1
c005840-l407-1.x.x.x,43,407,1.x.x.x,304,304,216,304,1
c000638-l187-3.x.x.x,43,187,3.x.x.x,1184,1184,765,1184,1
c013609-l498-3.x.x.x,43,498,3.x.x.x,192,192,75,192,1
c005128-l391-unconditional,43,391,unconditional,320,320,198,320,1
c006646-l422-1.x.x.x,43,422,1.x.x.x,272,272,183,272,1
c011694-l482-2.x.x.x,43,482,2.x.x.x,208,208,57,208,1
c012822-l492-1.x.x.x,43,492,1.x.x.x,208,208,131,208,1
c000356-l148-1.x.x.x,43,148,1.x.x.x,1344,1344,1123,1344,1
c007664-l437-3.x.x.x,43,437,3.x.x.x,256,208,95,208,0
c005713-l404-2.x.x.x,44,404,2.x.x.x,304,304,132,304,1
c012146-l486-1.x.x.x,44,486,1.x.x.x,208,208,133,208,1
c000496-l170-unconditional,44,170,unconditional,1312,1312,993,1312,1
c010437-l470-2.x.x.x,44,470,2.x.x.x,224,224,78,224,1
c008532-l449-1.x.x.x,44,449,1.x.x.x,240,240,166,240,1
c005858-l407-3.x.x.x,44,407,3.x.x.x,304,304,155,304,1
c010655-l472-3.x.x.x,44,472,3.x.x.x,224,224,108,224,1
c007221-l431-1.x.x.x,44,431,1.x.x.x,256,256,152,256,1
c003970-l361-unconditional,44,361,unconditional,368,368,243,368,1
c000553-l177-unconditional,44,177,unconditional,480,480,347,480,1
c013825-l500-1.x.x.x,44,500,1.x.x.x,144,0,0,0,0
c012342-l488-unconditional,45,488,unconditional,144,144,69,144,1
c005930-l409-unconditional,45,409,unconditional,288,288,181,288,1
c013859-l500-2.x.x.x,45,500,2.x.x.x,192,192,50,192,1
c008215-l445-1.x.x.x,45,445,1.x.x.x,240,240,154,240,1
c000012-l63-unconditional,45,63,unconditional,1088,1088,866,1088,1
c005857-l407-3.x.x.x,45,407,3.x.x.x,304,304,159,304,1
c003608-l350-1.x.x.x,45,350,1.x.x.x,400,400,266,400,1
c012811-l492-unconditional,45,492,unconditional,208,208,115,208,1
c012190-l486-3.x.x.x,45,486,3.x.x.x,208,208,87,208,1
c012005-l485-1.x.x.x,45,485,1.x.x.x,208,208,123,208,1
c010685-l473-unconditional,45,473,unconditional,224,224,112,224,1
c010509-l471-1.x.x.x,45,471,1.x.x.x,224,224,148,224,1
c005115-l390-3.x.x.x,45,390,3.x.x.x,320,320,153,320,1
c012587-l490-1.x.x.x,45,490,1.x.x.x,208,96,67,112,0
c010267-l468-3.x.x.x,46,468,3.x.x.x,224,224,97,224,1
c010832-l474-2.x.x.x,46,474,2.x.x.x,224,224,73,224,1
c008814-l452-3.x.x.x,46,452,3.x.x.x,240,240,114,240,1
c009787-l463-3.x.x.x,46,463,3.x.x.x,224,224,92,224,1
c012048-l485-2.x.x.x,46,485,2.x.x.x,208,208,49,208,1
c010552-l471-3.x.x.x,46,471,3.x.x.x,224,224,104,224,1
c010091-l467-unconditional,46,467,unconditional,224,224,136,224,1
c000351-l147-1.x.x.x,46,147,1.x.x.x,1344,1344,1097,1344,1
c006503-l419-3.x.x.x,46,419,3.x.x.x,272,272,142,272,1
c004461-l374-1.x.x.x,46,374,1.x.x.x,352,352,246,352,1
c000770-l204-1.x.x.x,46,204,1.x.x.x,1056,1056,840,1056,1
c000380-l153-unconditional,46,153,unconditional,1472,1472,1163,1472,1
c005820-l406-3.x.x.x,46,406,3.x.x.x,48,48,18,48,1
c004415-l373-unconditional,46,373,unconditional,352,352,220,352,1
c006181-l414-unconditional,46,414,unconditional,288,288,186,288,1
c009297-l458-2.x.x.x,46,458,2.x.x.x,240,128,51,144,0
c003788-l355-3.x.x.x,47,355,3.x.x.x,384,384,204,384,1
c001921-l286-3.x.x.x,47,286,3.x.x.x,576,576,341,576,1
c007412-l434-1.x.x.x,47,434,1.x.x.x,176,0,0,0,0
c002987-l330-unconditional,48,330,unconditional,448,448,298,448,1
c003989-l361-1.x.x.x,48,361,1.x.x.x,80,80,53,80,1
c008411-l447-3.x.x.x,48,447,3.x.x.x,240,240,103,240,1
c009696-l462-3.x.x.x,48,462,3.x.x.x,224,224,98,224,1
c005131-l391-unconditional,48,391,unconditional,272,272,163,272,1
c012107-l486-unconditional,48,486,unconditional,208,208,128,208,1
c012653-l490-3.x.x.x,48,490,3.x.x.x,208,208,95,208,1
c006285-l416-unconditional,48,416,unconditional,288,288,177,288,1
c004468-l374-1.x.x.x,48,374,1.x.x.x,352,352,235,352,1
c004688-l380-unconditional,48,380,unconditional,336,336,206,336,1
c002564-l314-2.x.x.x,48,314,2.x.x.x,496,496,305,496,1
c009048-l455-2.x.x.x,48,455,2.x.x.x,240,240,80,240,1
c007778-l439-1.x.x.x,48,439,1.x.x.x,256,256,154,256,1
c008574-l449-3.x.x.x,48,449,3.x.x.x,240,240,111,240,1
c004587-l377-2.x.x.x,48,377,2.x.x.x,352,352,184,352,1
c003462-l345-3.x.x.x,48,345,3.x.x.x,400,400,205,400,1
c013689-l499-1.x.x.x,48,499,1.x.x.x,192,192,112,192,1
c002321-l304-2.x.x.x,48,304,2.x.x.x,528,528,353,528,1
c010462-l470-3.x.x.x,49,470,3.x.x.x,224,224,96,224,1
c003055-l332-1.x.x.x,49,332,1.x.x.x,432,432,300,432,1
c005806-l406-2.x.x.x,49,406,2.x.x.x,304,304,124,304,1
c010647-l472-3.x.x.x,49,472,3.x.x.x,224,224,95,224,1
c004588-l377-2.x.x.x,49,377,2.x.x.x,352,352,178,352,1
c004253-l368-2.x.x.x,49,368,2.x.x.x,144,144,71,144,1
c013829-l500-1.x.x.x,49,500,1.x.x.x,192,192,123,192,1
c006899-l426-1.x.x.x,49,426,1.x.x.x,272,272,187,272,1
c010844-l474-3.x.x.x,49,474,3.x.x.x,224,224,96,224,1
c004305-l370-unconditional,49,370,unconditional,352,352,214,352,1
c002988-l330-unconditional,49,330,unconditional,448,448,290,448,1
c009803-l464-unconditional,49,464,unconditional,224,224,129,224,1
c012012-l485-1.x.x.x,49,485,1.x.x.x,208,208,130,208,1
c012116-l486-1.x.x.x,49,486,1.x.x.x,208,208,106,208,1
c003121-l334-3.x.x.x,49,334,3.x.x.x,432,432,241,432,1
c009612-l462-unconditional,49,462,unconditional,224,224,149,224,1
c005107-l390-2.x.x.x,49,390,2.x.x.x,208,208,89,208,1
c002565-l314-2.x.x.x,49,314,2.x.x.x,496,496,312,496,1
c004589-l377-2.x.x.x,50,377,2.x.x.x,352,352,203,352,1
c003056-l332-1.x.x.x,50,332,1.x.x.x,432,432,322,432,1
c009804-l464-unconditional,50,464,unconditional,224,224,136,224,1
c003122-l334-3.x.x.x,50,334,3.x.x.x,432,432,228,432,1
c010463-l470-3.x.x.x,50,470,3.x.x.x,224,224,112,224,1
c002989-l330-unconditional,50,330,unconditional,448,448,299,448,1
c005807-l406-2.x.x.x,50,406,2.x.x.x,304,304,131,304,1
c010845-l474-3.x.x.x,50,474,3.x.x.x,224,224,94,224,1
c010648-l472-3.x.x.x,50,472,3.x.x.x,224,224,110,224,1
c000190-l107-2.x.x.x,50,107,2.x.x.x,896,896,604,896,1
c013830-l500-1.x.x.x,50,500,1.x.x.x,192,192,117,192,1
c012117-l486-1.x.x.x,50,486,1.x.x.x,208,208,142,208,1
c002566-l314-2.x.x.x,50,314,2.x.x.x,496,496,314,496,1
c012013-l485-1.x.x.x,50,485,1.x.x.x,208,208,134,208,1
c006900-l426-1.x.x.x,50,426,1.x.x.x,272,272,175,272,1
c009613-l462-unconditional,50,462,unconditional,224,224,124,224,1
c004306-l370-unconditional,50,370,unconditional,352,352,239,352,1
c000261-l125-1.x.x.x,50,125,1.x.x.x,1184,1184,1004,1184,1
c003863-l358-unconditional,51,358,unconditional,384,384,244,384,1
c000677-l192-2.x.x.x,51,192,2.x.x.x,416,416,160,416,1
c002061-l293-1.x.x.x,51,293,1.x.x.x,560,560,435,560,1
c008624-l450-1.x.x.x,51,450,1.x.x.x,240,240,149,240,1
c011835-l483-3.x.x.x,51,483,3.x.x.x,208,208,96,208,1
c000871-l215-3.x.x.x,51,215,3.x.x.x,912,912,542,912,1
c012640-l490-3.x.x.x,51,490,3.x.x.x,208,208,86,208,1
c009164-l456-3.x.x.x,51,456,3.x.x.x,160,160,75,160,1
c004965-l387-1.x.x.x,51,387,1.x.x.x,336,336,218,336,1
c002142-l297-unconditional,51,297,unconditional,544,544,367,544,1
c002693-l319-1.x.x.x,51,319,1.x.x.x,480,480,370,480,1
c011555-l481-1.x.x.x,51,481,1.x.x.x,208,208,122,208,1
c000374-l152-unconditional,51,152,unconditional,1472,1472,1167,1472,1
c002163-l298-unconditional,51,298,unconditional,544,544,363,544,1
c010852-l474-3.x.x.x,51,474,3.x.x.x,224,224,105,224,1
c006119-l412-3.x.x.x,51,412,3.x.x.x,288,288,160,288,1
c002593-l315-2.x.x.x,51,315,2.x.x.x,480,480,296,480,1
c011201-l478-unconditional,51,478,unconditional,208,208,125,208,1
c001168-l241-3.x.x.x,52,241,3.x.x.x,768,768,448,768,1
c007505-l435-2.x.x.x,52,435,2.x.x.x,256,256,88,256,1
c002523-l312-3.x.x.x,52,312,3.x.x.x,48,48,30,48,1
c005739-l405-unconditional,52,405,unconditional,304,304,179,304,1
c006785-l424-2.x.x.x,52,424,2.x.x.x,272,272,112,272,1
c011723-l482-3.x.x.x,52,482,3.x.x.x,208,208,98,208,1
c010481-l471-unconditional,52,471,unconditional,224,224,135,224,1
c000371-l151-1.x.x.x,52,151,1.x.x.x,1376,1376,1133,1376,1
c010853-l474-3.x.x.x,52,474,3.x.x.x,224,0,0,16,0
c004967-l387-1.x.x.x,53,387,1.x.x.x,336,336,217,336,1
c008602-l450-1.x.x.x,53,450,1.x.x.x,240,240,143,240,1
c003865-l358-unconditional,53,358,unconditional,384,384,265,384,1
c002161-l298-unconditional,53,298,unconditional,544,544,363,544,1
c010854-l474-3.x.x.x,53,474,3.x.x.x,224,224,97,224,1
c012637-l490-3.x.x.x,53,490,3.x.x.x,112,0,0,0,0
c007250-l431-3.x.x.x,54,431,3.x.x.x,48,48,22,48,1
c000640-l188-unconditional,54,188,unconditional,1152,1152,882,1152,1
c011634-l482-unconditional,54,482,unconditional,208,208,118,208,1
c002696-l319-1.x.x.x,54,319,1.x.x.x,480,480,349,480,1
c010008-l466-1.x.x.x,54,466,1.x.x.x,224,224,120,224,1
c001243-l247-unconditional,54,247,unconditional,736,736,519,736,1
c012367-l488-1.x.x.x,54,488,1.x.x.x,208,208,116,208,1
c013594-l498-2.x.x.x,54,498,2.x.x.x,192,192,59,192,1
c003088-l333-2.x.x.x,54,333,2.x.x.x,432,432,280,432,1
c010855-l474-3.x.x.x,54,474,3.x.x.x,224,224,118,224,1
c004968-l387-1.x.x.x,54,387,1.x.x.x,336,336,221,336,1
c003866-l358-unconditional,54,358,unconditional,384,384,260,384,1
c005735-l405-unconditional,54,405,unconditional,304,304,190,304,1
c008772-l452-1.x.x.x,54,452,1.x.x.x,240,240,159,240,1
c006669-l422-3.x.x.x,54,422,3.x.x.x,272,272,136,272,1
c007313-l432-3.x.x.x,54,432,3.x.x.x,256,256,122,256,1
c007571-l436-1.x.x.x,54,436,1.x.x.x,224,224,142,224,1
c005690-l404-unconditional,54,404,unconditional,304,304,198,304,1
c013616-l498-3.x.x.x,55,498,3.x.x.x,192,192,73,192,1
c004969-l387-1.x.x.x,55,387,1.x.x.x,336,336,237,336,1
c011652-l482-unconditional,55,482,unconditional,208,208,114,208,1
c008777-l452-1.x.x.x,55,452,1.x.x.x,240,240,141,240,1
c005686-l404-unconditional,55,404,unconditional,304,304,194,304,1
c010013-l466-1.x.x.x,55,466,1.x.x.x,224,224,145,224,1
c003867-l358-unconditional,55,358,unconditional,384,384,247,384,1
c007318-l432-3.x.x.x,55,432,3.x.x.x,256,48,26,64,0
c007277-l432-1.x.x.x,56,432,1.x.x.x,256,256,153,256,1
c012374-l488-1.x.x.x,56,488,1.x.x.x,208,208,130,208,1
c002908-l327-unconditional,56,327,unconditional,64,64,50,64,1
c003178-l336-3.x.x.x,56,336,3.x.x.x,432,432,240,432,1
c002486-l311-1.x.x.x,56,311,1.x.x.x,496,160,124,176,0
c005627-l402-3.x.x.x,57,402,3.x.x.x,304,304,141,304,1
c000028-l67-unconditional,57,67,unconditional,1120,1120,926,1120,1
c003179-l336-3.x.x.x,57,336,3.x.x.x,432,432,228,432,1
c013817-l500-1.x.x.x,57,500,1.x.x.x,192,192,121,192,1
c000992-l227-unconditional,57,227,unconditional,848,848,622,848,1
c002661-l318-unconditional,57,318,unconditional,480,480,323,480,1
c006539-l420-1.x.x.x,57,420,1.x.x.x,240,0,0,0,0
c011222-l478-1.x.x.x,58,478,1.x.x.x,208,208,127,208,1
c006014-l410-3.x.x.x,58,410,3.x.x.x,288,288,128,288,1
c003180-l336-3.x.x.x,58,336,3.x.x.x,432,432,235,432,1
c009636-l462-1.x.x.x,58,462,1.x.x.x,224,224,142,224,1
c002462-l310-1.x.x.x,58,310,1.x.x.x,304,304,231,304,1
c002662-l318-unconditional,58,318,unconditional,480,480,328,480,1
c005628-l402-3.x.x.x,58,402,3.x.x.x,304,304,145,304,1
c011748-l483-unconditional,58,483,unconditional,208,208,112,208,1
c003450-l345-1.x.x.x,58,345,1.x.x.x,400,400,277,400,1
c000202-l110-2.x.x.x,58,110,2.x.x.x,928,928,612,928,1
c007766-l439-1.x.x.x,58,439,1.x.x.x,256,256,166,256,1
c009321-l458-3.x.x.x,58,458,3.x.x.x,240,240,106,240,1
c004261-l368-3.x.x.x,58,368,3.x.x.x,352,352,186,352,1
c000993-l227-unconditional,58,227,unconditional,848,848,609,848,1
c001819-l281-2.x.x.x,58,281,2.x.x.x,592,592,385,592,1
c001211-l244-3.x.x.x,58,244,3.x.x.x,752,752,436,752,1
c001187-l243-unconditional,58,243,unconditional,624,0,0,0,0
c000072-l78-unconditional,59,78,unconditional,1184,1184,955,1184,1
c003181-l336-3.x.x.x,59,336,3.x.x.x,432,432,238,432,1
c010342-l469-2.x.x.x,59,469,2.x.x.x,224,224,79,224,1
c009634-l462-1.x.x.x,59,462,1.x.x.x,224,224,136,224,1
c013054-l494-1.x.x.x,59,494,1.x.x.x,208,208,125,208,1
c012327-l488-unconditional,59,488,unconditional,208,208,110,208,1
c009322-l458-3.x.x.x,59,458,3.x.x.x,240,240,88,240,1
c006525-l420-1.x.x.x,59,420,1.x.x.x,272,272,186,272,1
c006884-l426-1.x.x.x,59,426,1.x.x.x,96,0,0,0,0
c010644-l472-3.x.x.x,60,472,3.x.x.x,224,224,100,224,1
c013748-l499-3.x.x.x,60,499,3.x.x.x,192,192,80,192,1
