case,worker,length,condition,generated,refolded,quality_pass,sequences_saved,complete
c009324-l458-3.x.x.x,61,458,3.x.x.x,240,240,119,240,1
c007448-l434-3.x.x.x,61,434,3.x.x.x,256,256,128,256,1
c007353-l433-1.x.x.x,61,433,1.x.x.x,256,256,166,256,1
c013056-l494-1.x.x.x,61,494,1.x.x.x,208,208,129,208,1
c006606-l421-2.x.x.x,61,421,2.x.x.x,208,208,92,208,1
c013724-l499-2.x.x.x,61,499,2.x.x.x,96,0,0,0,0
c000817-l210-unconditional,62,210,unconditional,976,976,705,976,1
c008606-l450-1.x.x.x,62,450,1.x.x.x,240,240,164,240,1
c003907-l359-1.x.x.x,62,359,1.x.x.x,384,384,266,384,1
c006110-l412-3.x.x.x,62,412,3.x.x.x,288,288,143,288,1
c002143-l297-unconditional,62,297,unconditional,544,544,391,544,1
c004528-l376-unconditional,62,376,unconditional,352,352,223,352,1
c000088-l82-unconditional,62,82,unconditional,1216,1216,979,1216,1
c011789-l483-1.x.x.x,62,483,1.x.x.x,208,208,118,208,1
c005340-l396-unconditional,63,396,unconditional,320,320,209,320,1
c011982-l485-unconditional,63,485,unconditional,208,208,126,208,1
c002521-l312-3.x.x.x,63,312,3.x.x.x,496,496,284,496,1
c009042-l455-2.x.x.x,63,455,2.x.x.x,240,240,73,240,1
c011512-l480-3.x.x.x,63,480,3.x.x.x,208,208,74,208,1
c001035-l230-3.x.x.x,63,230,3.x.x.x,400,400,232,400,1
c004918-l386-unconditional,63,386,unconditional,336,336,224,336,1
c007772-l439-1.x.x.x,63,439,1.x.x.x,256,256,166,256,1
c000085-l81-1.x.x.x,64,81,1.x.x.x,1216,1216,1030,1216,1
c008567-l449-3.x.x.x,64,449,3.x.x.x,240,240,120,240,1
c012102-l486-unconditional,64,486,unconditional,208,208,117,208,1
c013845-l500-1.x.x.x,64,500,1.x.x.x,192,192,121,192,1
c002522-l312-3.x.x.x,64,312,3.x.x.x,496,496,292,496,1
c003457-l345-3.x.x.x,64,345,3.x.x.x,48,0,0,0,0
c007361-l433-2.x.x.x,65,433,2.x.x.x,256,256,90,256,1
c000790-l206-3.x.x.x,65,206,3.x.x.x,1024,1024,632,1024,1
c005053-l389-1.x.x.x,65,389,1.x.x.x,320,320,214,320,1
c009667-l462-2.x.x.x,65,462,2.x.x.x,224,224,78,224,1
c006749-l424-unconditional,65,424,unconditional,256,0,0,0,0
c003911-l359-1.x.x.x,66,359,1.x.x.x,384,384,281,384,1
c004532-l376-unconditional,66,376,unconditional,352,352,239,352,1
c008928-l454-1.x.x.x,66,454,1.x.x.x,240,240,145,240,1
c010430-l470-1.x.x.x,66,470,1.x.x.x,160,160,88,160,1
c004921-l386-unconditional,66,386,unconditional,336,336,209,336,1
c005558-l401-unconditional,66,401,unconditional,304,304,160,304,1
c013909-l500-3.x.x.x,66,500,3.x.x.x,192,192,88,192,1
c010661-l472-3.x.x.x,66,472,3.x.x.x,224,112,43,128,0
c009595-l461-3.x.x.x,67,461,3.x.x.x,224,224,105,224,1
c011406-l479-3.x.x.x,67,479,3.x.x.x,208,208,104,208,1
c004748-l381-3.x.x.x,67,381,3.x.x.x,336,336,179,336,1
c008929-l454-1.x.x.x,67,454,1.x.x.x,240,240,136,240,1
c001482-l262-2.x.x.x,67,262,2.x.x.x,336,336,233,336,1
c006268-l415-2.x.x.x,67,415,2.x.x.x,16,16,11,16,1
c004923-l386-unconditional,68,386,unconditional,336,336,199,336,1
c000403-l156-3.x.x.x,68,156,3.x.x.x,64,64,40,64,1
c011407-l479-3.x.x.x,68,479,3.x.x.x,208,208,103,208,1
c008523-l449-1.x.x.x,68,449,1.x.x.x,240,240,147,240,1
c003913-l359-1.x.x.x,68,359,1.x.x.x,384,384,276,384,1
c010783-l474-unconditional,68,474,unconditional,224,16,9,32,0
c010242-l468-2.x.x.x,69,468,2.x.x.x,224,224,78,224,1
c002691-l319-1.x.x.x,69,319,1.x.x.x,480,480,356,480,1
c010328-l469-1.x.x.x,69,469,1.x.x.x,224,224,136,224,1
c011718-l482-3.x.x.x,69,482,3.x.x.x,208,208,82,208,1
c010029-l466-1.x.x.x,69,466,1.x.x.x,224,224,141,224,1
c000308-l137-unconditional,69,137,unconditional,1536,1536,1251,1536,1
c004051-l363-unconditional,69,363,unconditional,368,368,250,368,1
c003914-l359-1.x.x.x,69,359,1.x.x.x,368,0,0,0,0
c001950-l288-unconditional,70,288,unconditional,576,576,399,576,1
c000073-l78-1.x.x.x,70,78,1.x.x.x,1248,1248,1069,1248,1
c007336-l433-unconditional,70,433,unconditional,256,256,161,256,1
c012060-l485-3.x.x.x,70,485,3.x.x.x,208,208,100,208,1
c008588-l450-unconditional,70,450,unconditional,240,240,142,240,1
c004913-l386-unconditional,70,386,unconditional,16,0,0,0,0
c004914-l386-unconditional,71,386,unconditional,336,336,225,336,1
c005709-l404-2.x.x.x,71,404,2.x.x.x,304,304,129,304,1
c004525-l376-unconditional,71,376,unconditional,352,352,240,352,1
c005336-l396-unconditional,71,396,unconditional,320,320,203,320,1
c001284-l249-3.x.x.x,71,249,3.x.x.x,736,736,406,736,1
c012077-l485-3.x.x.x,71,485,3.x.x.x,208,208,90,208,1
c010432-l470-2.x.x.x,71,470,2.x.x.x,224,224,73,224,1
c002952-l328-3.x.x.x,71,328,3.x.x.x,320,0,0,0,0
c010433-l470-2.x.x.x,72,470,2.x.x.x,224,224,93,224,1
c001285-l249-3.x.x.x,72,249,3.x.x.x,736,736,411,736,1
c002576-l315-unconditional,72,315,unconditional,480,480,318,480,1
c005337-l396-unconditional,72,396,unconditional,256,0,0,0,0
c001286-l249-3.x.x.x,73,249,3.x.x.x,736,736,407,736,1
c011651-l482-unconditional,73,482,unconditional,208,208,120,208,1
c006965-l427-1.x.x.x,73,427,1.x.x.x,240,240,148,240,1
c012038-l485-2.x.x.x,73,485,2.x.x.x,208,0,0,16,0
c010446-l470-3.x.x.x,74,470,3.x.x.x,208,0,0,0,0
c005906-l408-3.x.x.x,75,408,3.x.x.x,304,304,158,304,1
c006683-l423-unconditional,75,423,unconditional,272,272,157,272,1
c004015-l362-unconditional,75,362,unconditional,32,32,15,32,1
c010212-l468-1.x.x.x,75,468,1.x.x.x,224,224,130,224,1
c011344-l479-1.x.x.x,75,479,1.x.x.x,144,0,0,0,0
c000013-l63-1.x.x.x,76,63,1.x.x.x,1440,1440,1269,1440,1
c010370-l469-3.x.x.x,76,469,3.x.x.x,16,0,0,0,0
c008493-l448-3.x.x.x,77,448,3.x.x.x,224,0,0,0,0
c005909-l408-3.x.x.x,78,408,3.x.x.x,304,304,169,304,1
c000589-l181-2.x.x.x,78,181,2.x.x.x,224,224,106,224,1
c010693-l473-unconditional,78,473,unconditional,224,48,26,64,0
c005140-l391-1.x.x.x,79,391,1.x.x.x,256,0,0,0,0
c006560-l420-3.x.x.x,80,420,3.x.x.x,272,272,141,272,1
c000372-l151-2.x.x.x,80,151,2.x.x.x,832,0,0,0,0
c012188-l486-3.x.x.x,81,486,3.x.x.x,208,208,91,208,1
c010872-l474-3.x.x.x,81,474,3.x.x.x,224,128,69,144,0
c006673-l422-3.x.x.x,82,422,3.x.x.x,272,272,124,272,1
c009668-l462-2.x.x.x,83,462,2.x.x.x,80,0,0,0,0
c004524-l376-unconditional,84,376,unconditional,352,352,221,352,1
c011692-l482-1.x.x.x,85,482,1.x.x.x,208,208,125,208,1
c005328-l396-unconditional,85,396,unconditional,176,0,0,0,0
c006885-l426-1.x.x.x,86,426,1.x.x.x,240,0,0,0,0
c005330-l396-unconditional,87,396,unconditional,320,304,194,320,0
c006048-l411-1.x.x.x,88,411,1.x.x.x,288,288,189,288,1
c008369-l447-1.x.x.x,88,447,1.x.x.x,240,240,145,240,1
c003138-l335-1.x.x.x,88,335,1.x.x.x,384,0,0,0,0
c000387-l154-unconditional,89,154,unconditional,160,160,128,160,1
c006392-l418-unconditional,89,418,unconditional,288,192,123,208,0
c010657-l472-3.x.x.x,90,472,3.x.x.x,224,224,100,224,1
c000580-l180-2.x.x.x,90,180,2.x.x.x,1216,672,296,704,0
c002406-l308-unconditional,91,308,unconditional,512,512,350,512,1
c010235-l468-2.x.x.x,91,468,2.x.x.x,224,112,30,128,0
c009826-l464-1.x.x.x,92,464,1.x.x.x,80,0,0,0,0
c008898-l453-3.x.x.x,93,453,3.x.x.x,208,0,0,0,0
c004674-l379-3.x.x.x,94,379,3.x.x.x,336,336,174,336,1
c012564-l490-unconditional,95,490,unconditional,208,208,118,208,1
c004597-l377-3.x.x.x,95,377,3.x.x.x,336,160,91,176,0
c002460-l310-1.x.x.x,96,310,1.x.x.x,416,0,0,0,0
c013807-l500-unconditional,97,500,unconditional,48,0,0,0,0
c005804-l406-2.x.x.x,98,406,2.x.x.x,256,0,0,0,0
c009609-l462-unconditional,99,462,unconditional,224,224,129,224,1
c005805-l406-2.x.x.x,99,406,2.x.x.x,304,160,64,176,0
c006108-l412-2.x.x.x,100,412,2.x.x.x,240,16,8,32,0
c007222-l431-1.x.x.x,101,431,1.x.x.x,224,224,154,224,1
c009694-l462-3.x.x.x,101,462,3.x.x.x,224,176,86,192,0
c006484-l419-2.x.x.x,102,419,2.x.x.x,288,288,122,288,1
c009045-l455-2.x.x.x,102,455,2.x.x.x,240,240,76,240,1
c005387-l397-1.x.x.x,102,397,1.x.x.x,320,320,212,320,1
c009326-l458-3.x.x.x,102,458,3.x.x.x,240,240,85,240,1
c008571-l449-3.x.x.x,102,449,3.x.x.x,240,240,99,240,1
c001402-l257-2.x.x.x,102,257,2.x.x.x,688,688,476,688,1
c000966-l224-2.x.x.x,102,224,2.x.x.x,736,736,263,736,1
c003613-l350-1.x.x.x,102,350,1.x.x.x,80,80,59,80,1
c009685-l462-3.x.x.x,102,462,3.x.x.x,224,224,100,224,1
c012104-l486-unconditional,102,486,unconditional,80,0,0,0,0
c008771-l452-1.x.x.x,103,452,1.x.x.x,240,240,153,240,1
c009327-l458-3.x.x.x,103,458,3.x.x.x,240,128,65,144,0
c011508-l480-3.x.x.x,104,480,3.x.x.x,208,208,94,208,1
c002088-l294-2.x.x.x,104,294,2.x.x.x,48,48,30,48,1
c000719-l197-3.x.x.x,104,197,3.x.x.x,576,576,382,576,1
c008609-l450-1.x.x.x,104,450,1.x.x.x,240,240,146,240,1
c009500-l460-3.x.x.x,104,460,3.x.x.x,224,224,105,224,1
c009817-l464-1.x.x.x,104,464,1.x.x.x,224,224,145,224,1
c001144-l240-unconditional,104,240,unconditional,768,768,536,768,1
c009328-l458-3.x.x.x,104,458,3.x.x.x,240,240,113,240,1
c007787-l439-2.x.x.x,104,439,2.x.x.x,256,256,100,256,1
c003241-l338-3.x.x.x,104,338,3.x.x.x,416,320,163,336,0
c002150-l297-1.x.x.x,105,297,1.x.x.x,544,544,425,544,1
c008788-l452-1.x.x.x,105,452,1.x.x.x,240,96,64,112,0
c004181-l366-3.x.x.x,106,366,3.x.x.x,368,368,198,368,1
c009550-l461-1.x.x.x,107,461,1.x.x.x,224,128,82,144,0
c003423-l344-2.x.x.x,108,344,2.x.x.x,80,0,0,0,0
c002078-l294-unconditional,109,294,unconditional,304,0,0,0,0
c001200-l244-unconditional,110,244,unconditional,512,0,0,0,0
c004095-l364-1.x.x.x,111,364,1.x.x.x,80,0,0,0,0
c012854-l492-1.x.x.x,113,492,1.x.x.x,128,0,0,0,0
c001554-l266-3.x.x.x,114,266,3.x.x.x,592,592,364,592,1
c013538-l498-unconditional,114,498,unconditional,192,192,116,192,1
c013486-l497-3.x.x.x,114,497,3.x.x.x,208,208,98,208,1
c012387-l488-2.x.x.x,114,488,2.x.x.x,208,208,56,208,1
c007621-l437-1.x.x.x,114,437,1.x.x.x,256,256,162,256,1
c003614-l350-2.x.x.x,114,350,2.x.x.x,400,400,237,400,1
c010041-l466-2.x.x.x,114,466,2.x.x.x,224,224,64,224,1
c007496-l435-1.x.x.x,114,435,1.x.x.x,256,256,171,256,1
c009165-l457-unconditional,114,457,unconditional,32,0,0,0,0
c013815-l500-1.x.x.x,115,500,1.x.x.x,192,64,37,80,0
c002514-l312-2.x.x.x,117,312,2.x.x.x,496,496,335,496,1
c009168-l457-unconditional,117,457,unconditional,240,240,135,240,1
c010480-l471-unconditional,117,471,unconditional,224,224,114,224,1
c011674-l482-1.x.x.x,117,482,1.x.x.x,208,208,124,208,1
c012625-l490-2.x.x.x,117,490,2.x.x.x,208,208,64,208,1
c009195-l457-1.x.x.x,117,457,1.x.x.x,240,240,152,240,1
c013466-l497-2.x.x.x,117,497,2.x.x.x,192,192,60,192,1
c001491-l263-unconditional,117,263,unconditional,64,64,48,64,1
c011722-l482-3.x.x.x,117,482,3.x.x.x,208,208,83,208,1
c001942-l287-3.x.x.x,117,287,3.x.x.x,576,576,358,576,1
c002560-l314-1.x.x.x,117,314,1.x.x.x,496,256,184,272,0
c005121-l391-unconditional,118,391,unconditional,320,320,200,320,1
c008352-l447-unconditional,118,447,unconditional,240,240,141,240,1
c004696-l380-1.x.x.x,118,380,1.x.x.x,336,336,219,336,1
c008325-l446-3.x.x.x,118,446,3.x.x.x,240,240,111,240,1
c013490-l497-3.x.x.x,118,497,3.x.x.x,208,208,100,208,1
c000544-l176-unconditional,118,176,unconditional,1248,1248,937,1248,1
c001807-l281-unconditional,118,281,unconditional,592,592,415,592,1
c009174-l457-unconditional,118,457,unconditional,240,240,132,240,1
c004247-l368-1.x.x.x,118,368,1.x.x.x,352,352,247,352,1
c003994-l361-2.x.x.x,118,361,2.x.x.x,96,96,59,96,1
c006958-l427-1.x.x.x,118,427,1.x.x.x,272,64,43,80,0
c010654-l472-3.x.x.x,120,472,3.x.x.x,224,32,16,48,0
c006114-l412-3.x.x.x,123,412,3.x.x.x,224,0,0,0,0
c006429-l418-2.x.x.x,124,418,2.x.x.x,288,0,0,0,0
c011285-l478-3.x.x.x,125,478,3.x.x.x,208,208,96,208,1
c008252-l445-3.x.x.x,125,445,3.x.x.x,240,240,121,240,1
c013497-l497-3.x.x.x,125,497,3.x.x.x,208,208,89,208,1
c003154-l335-3.x.x.x,125,335,3.x.x.x,432,432,229,432,1
c005626-l402-3.x.x.x,125,402,3.x.x.x,304,304,150,304,1
c002744-l321-unconditional,125,321,unconditional,320,320,222,320,1
c002951-l328-3.x.x.x,125,328,3.x.x.x,448,448,242,448,1
c002166-l298-unconditional,125,298,unconditional,544,544,381,544,1
c001814-l281-1.x.x.x,125,281,1.x.x.x,304,0,0,0,0
c000811-l209-1.x.x.x,126,209,1.x.x.x,752,0,0,0,0
c003308-l341-unconditional,128,341,unconditional,416,416,292,416,1
c013071-l494-1.x.x.x,128,494,1.x.x.x,208,208,132,208,1
c008884-l453-3.x.x.x,128,453,3.x.x.x,240,96,52,112,0
c013073-l494-1.x.x.x,130,494,1.x.x.x,128,0,0,0,0
c008058-l443-1.x.x.x,131,443,1.x.x.x,256,256,164,256,1
c013503-l497-3.x.x.x,131,497,3.x.x.x,208,208,77,208,1
c003311-l341-unconditional,131,341,unconditional,416,416,278,416,1
c007456-l434-3.x.x.x,131,434,3.x.x.x,256,256,126,256,1
c004392-l372-1.x.x.x,131,372,1.x.x.x,352,352,245,352,1
c004002-l361-3.x.x.x,131,361,3.x.x.x,368,368,202,368,1
c000094-l83-2.x.x.x,131,83,2.x.x.x,928,928,729,928,1
c010116-l467-1.x.x.x,131,467,1.x.x.x,224,224,141,224,1
c011561-l481-1.x.x.x,131,481,1.x.x.x,144,0,0,0,0
c008059-l443-1.x.x.x,132,443,1.x.x.x,256,0,0,16,0
c008090-l443-3.x.x.x,133,443,3.x.x.x,256,256,118,256,1
c010438-l470-2.x.x.x,133,470,2.x.x.x,224,224,79,224,1
c008060-l443-1.x.x.x,133,443,1.x.x.x,256,256,159,256,1
c011292-l478-3.x.x.x,133,478,3.x.x.x,208,208,84,208,1
c002203-l299-3.x.x.x,133,299,3.x.x.x,544,544,317,544,1
c011769-l483-1.x.x.x,133,483,1.x.x.x,208,112,60,128,0
c005277-l394-3.x.x.x,134,394,3.x.x.x,320,320,148,320,1
c008061-l443-1.x.x.x,134,443,1.x.x.x,256,256,177,256,1
c003455-l345-2.x.x.x,134,345,2.x.x.x,400,400,234,400,1
c011834-l483-3.x.x.x,134,483,3.x.x.x,208,208,87,208,1
c008515-l449-unconditional,134,449,unconditional,240,240,128,240,1
c003118-l334-2.x.x.x,134,334,2.x.x.x,432,240,154,256,0
c003441-l345-unconditional,135,345,unconditional,256,256,162,256,1
c008092-l443-3.x.x.x,135,443,3.x.x.x,256,256,117,256,1
c010559-l471-3.x.x.x,135,471,3.x.x.x,224,224,94,224,1
c013507-l497-3.x.x.x,135,497,3.x.x.x,96,0,0,0,0
c006062-l411-3.x.x.x,137,411,3.x.x.x,288,48,29,64,0
c008278-l446-1.x.x.x,139,446,1.x.x.x,240,16,7,32,0
c009018-l455-1.x.x.x,140,455,1.x.x.x,240,240,149,240,1
c007802-l439-3.x.x.x,140,439,3.x.x.x,256,256,131,256,1
c000452-l164-unconditional,140,164,unconditional,1344,1344,1039,1344,1
c000803-l208-1.x.x.x,140,208,1.x.x.x,848,848,686,848,1
c011809-l483-2.x.x.x,140,483,2.x.x.x,208,160,49,176,0
c009600-l461-3.x.x.x,141,461,3.x.x.x,224,224,100,224,1
c010665-l472-3.x.x.x,141,472,3.x.x.x,224,224,102,224,1
c008932-l454-1.x.x.x,141,454,1.x.x.x,240,240,152,240,1
c000751-l201-3.x.x.x,141,201,3.x.x.x,592,592,379,592,1
c007617-l437-unconditional,141,437,unconditional,256,256,163,256,1
c011321-l479-1.x.x.x,141,479,1.x.x.x,208,208,137,208,1
c013084-l494-1.x.x.x,141,494,1.x.x.x,208,208,137,208,1
c009844-l464-1.x.x.x,141,464,1.x.x.x,224,224,137,224,1
c008068-l443-1.x.x.x,141,443,1.x.x.x,112,0,0,0,0
c001850-l283-unconditional,142,283,unconditional,592,592,430,592,1
c009643-l462-1.x.x.x,142,462,1.x.x.x,224,224,145,224,1
c008069-l443-1.x.x.x,142,443,1.x.x.x,256,256,162,256,1
c003041-l332-unconditional,142,332,unconditional,432,432,279,432,1
c011229-l478-1.x.x.x,142,478,1.x.x.x,208,64,36,80,0
c012022-l485-1.x.x.x,143,485,1.x.x.x,208,208,120,208,1
c012123-l486-1.x.x.x,143,486,1.x.x.x,208,208,124,208,1
c008100-l443-3.x.x.x,143,443,3.x.x.x,32,0,0,0,0
c007843-l440-1.x.x.x,144,440,1.x.x.x,256,256,162,256,1
c011575-l481-1.x.x.x,144,481,1.x.x.x,208,208,132,208,1
c006556-l420-3.x.x.x,144,420,3.x.x.x,272,272,133,272,1
c010569-l471-3.x.x.x,144,471,3.x.x.x,224,224,100,224,1
c010123-l467-1.x.x.x,144,467,1.x.x.x,96,0,0,0,0
c001715-l275-3.x.x.x,145,275,3.x.x.x,192,192,115,192,1
c010124-l467-1.x.x.x,145,467,1.x.x.x,224,224,132,224,1
c013737-l499-2.x.x.x,145,499,2.x.x.x,192,192,60,192,1
c013517-l497-3.x.x.x,145,497,3.x.x.x,208,208,93,208,1
c008072-l443-1.x.x.x,145,443,1.x.x.x,256,256,167,256,1
c007844-l440-1.x.x.x,145,440,1.x.x.x,256,240,152,256,0
c013731-l499-2.x.x.x,146,499,2.x.x.x,192,192,54,192,1
c002750-l321-1.x.x.x,146,321,1.x.x.x,464,464,354,464,1
c010571-l471-3.x.x.x,146,471,3.x.x.x,224,224,101,224,1
c004443-l373-3.x.x.x,146,373,3.x.x.x,352,352,163,352,1
c008104-l443-3.x.x.x,147,443,3.x.x.x,256,256,129,256,1
c000174-l103-2.x.x.x,147,103,2.x.x.x,864,864,623,864,1
c012798-l492-unconditional,147,492,unconditional,208,208,119,208,1
c008948-l454-1.x.x.x,147,454,1.x.x.x,240,240,146,240,1
c003135-l335-unconditional,147,335,unconditional,288,192,123,208,0
c005272-l394-2.x.x.x,148,394,2.x.x.x,320,320,151,320,1
c000253-l123-1.x.x.x,148,123,1.x.x.x,1184,1184,1012,1184,1
c012020-l485-1.x.x.x,148,485,1.x.x.x,208,208,121,208,1
c004180-l366-3.x.x.x,148,366,3.x.x.x,368,368,193,368,1
c009811-l464-unconditional,148,464,unconditional,224,224,124,224,1
c013843-l500-1.x.x.x,148,500,1.x.x.x,192,64,38,80,0
c001310-l251-1.x.x.x,149,251,1.x.x.x,384,384,309,384,1
c005496-l399-3.x.x.x,149,399,3.x.x.x,304,304,174,304,1
c008482-l448-3.x.x.x,149,448,3.x.x.x,240,240,120,240,1
c001575-l268-unconditional,149,268,unconditional,640,640,464,640,1
c009524-l461-unconditional,149,461,unconditional,224,192,117,208,0
c008483-l448-3.x.x.x,150,448,3.x.x.x,240,240,121,240,1
c002054-l293-unconditional,150,293,unconditional,560,560,375,560,1
c010893-l475-unconditional,150,475,unconditional,224,224,118,224,1
c004505-l375-1.x.x.x,150,375,1.x.x.x,352,352,249,352,1
c010181-l468-unconditional,150,468,unconditional,224,224,128,224,1
c011101-l477-1.x.x.x,150,477,1.x.x.x,224,224,130,224,1
c001341-l253-2.x.x.x,150,253,2.x.x.x,704,560,380,576,0
c002055-l293-unconditional,151,293,unconditional,560,560,393,560,1
c008481-l448-3.x.x.x,151,448,3.x.x.x,240,144,70,160,0
c001572-l268-unconditional,152,268,unconditional,640,640,467,640,1
c008296-l446-1.x.x.x,152,446,1.x.x.x,240,240,159,240,1
c013570-l498-1.x.x.x,152,498,1.x.x.x,192,192,120,192,1
c000393-l155-unconditional,152,155,unconditional,192,32,21,64,0
c007418-l434-1.x.x.x,153,434,1.x.x.x,16,0,0,0,0
c006728-l423-3.x.x.x,154,423,3.x.x.x,272,272,127,272,1
c010774-l473-3.x.x.x,154,473,3.x.x.x,224,224,126,224,1
c006579-l421-unconditional,154,421,unconditional,272,272,159,272,1
c013012-l493-3.x.x.x,154,493,3.x.x.x,16,0,0,0,0
c003431-l344-3.x.x.x,155,344,3.x.x.x,16,0,0,0,0
c004344-l371-unconditional,156,371,unconditional,16,0,0,0,0
c008864-l453-1.x.x.x,157,453,1.x.x.x,16,0,0,0,0
c004408-l372-3.x.x.x,158,372,3.x.x.x,352,352,178,352,1
c007359-l433-1.x.x.x,158,433,1.x.x.x,256,256,173,256,1
c007931-l441-2.x.x.x,158,441,2.x.x.x,256,256,97,256,1
c006107-l412-2.x.x.x,158,412,2.x.x.x,16,0,0,0,0
c011252-l478-2.x.x.x,159,478,2.x.x.x,80,0,0,0,0
c003765-l355-unconditional,160,355,unconditional,304,0,0,0,0
c012305-l487-3.x.x.x,162,487,3.x.x.x,208,208,86,208,1
c013887-l500-3.x.x.x,162,500,3.x.x.x,144,0,0,0,0
c000656-l190-unconditional,163,190,unconditional,1152,1152,874,1152,1
c000030-l67-2.x.x.x,163,67,2.x.x.x,1024,1024,821,1024,1
c006577-l421-unconditional,163,421,unconditional,272,272,160,272,1
c004642-l379-unconditional,163,379,unconditional,336,32,27,48,0
c006304-l416-1.x.x.x,164,416,1.x.x.x,288,288,196,288,1
c004294-l369-3.x.x.x,164,369,3.x.x.x,352,352,178,352,1
c004200-l367-unconditional,164,367,unconditional,80,80,57,80,1
c007689-l438-unconditional,164,438,unconditional,256,128,86,144,0
c013760-l499-3.x.x.x,165,499,3.x.x.x,192,192,81,192,1
c010177-l467-3.x.x.x,165,467,3.x.x.x,224,224,92,224,1
c012517-l489-3.x.x.x,165,489,3.x.x.x,208,208,91,208,1
c000644-l188-2.x.x.x,165,188,2.x.x.x,96,0,0,0,0
c002199-l299-2.x.x.x,166,299,2.x.x.x,544,544,362,544,1
c001079-l234-3.x.x.x,166,234,3.x.x.x,496,496,277,496,1
c010905-l475-1.x.x.x,166,475,1.x.x.x,224,224,137,224,1
c000520-l173-unconditional,166,173,unconditional,1024,0,0,0,0
c011118-l477-1.x.x.x,167,477,1.x.x.x,224,224,137,224,1
c001526-l265-1.x.x.x,167,265,1.x.x.x,656,656,517,656,1
c001036-l231-unconditional,167,231,unconditional,832,832,603,832,1
c002066-l293-2.x.x.x,167,293,2.x.x.x,48,48,32,48,1
c007698-l438-1.x.x.x,167,438,1.x.x.x,208,0,0,0,0
c012761-l491-3.x.x.x,168,491,3.x.x.x,208,208,91,208,1
c004179-l366-2.x.x.x,168,366,2.x.x.x,80,80,36,80,1
c010158-l467-3.x.x.x,168,467,3.x.x.x,224,224,92,224,1
c001858-l283-2.x.x.x,168,283,2.x.x.x,592,592,412,592,1
c001037-l231-unconditional,168,231,unconditional,512,0,0,0,0
c001028-l230-1.x.x.x,169,230,1.x.x.x,832,832,620,832,1
c005306-l395-1.x.x.x,169,395,1.x.x.x,288,0,0,0,0
c007425-l434-1.x.x.x,170,434,1.x.x.x,256,256,167,256,1
c013753-l499-3.x.x.x,170,499,3.x.x.x,192,80,41,96,0
c009953-l465-2.x.x.x,171,465,2.x.x.x,224,224,79,224,1
c008441-l448-1.x.x.x,171,448,1.x.x.x,240,240,150,240,1
c007035-l428-2.x.x.x,171,428,2.x.x.x,272,272,108,272,1
c008880-l453-2.x.x.x,171,453,2.x.x.x,240,240,85,240,1
c009254-l458-unconditional,171,458,unconditional,240,240,149,240,1
c010706-l473-1.x.x.x,171,473,1.x.x.x,224,224,130,224,1
c011122-l477-1.x.x.x,171,477,1.x.x.x,224,224,121,224,1
c012689-l491-unconditional,171,491,unconditional,208,208,117,208,1
c004488-l375-unconditional,171,375,unconditional,352,352,236,352,1
c011429-l480-1.x.x.x,171,480,1.x.x.x,208,208,120,208,1
c012497-l489-1.x.x.x,171,489,1.x.x.x,208,208,120,208,1
c008687-l451-1.x.x.x,171,451,1.x.x.x,240,240,165,240,1
c002683-l319-unconditional,171,319,unconditional,480,480,333,480,1
c009457-l460-1.x.x.x,171,460,1.x.x.x,224,224,140,224,1
c007538-l436-unconditional,171,436,unconditional,256,256,144,256,1
c001567-l267-2.x.x.x,171,267,2.x.x.x,368,368,246,368,1
c000659-l190-1.x.x.x,171,190,1.x.x.x,512,512,413,512,1
c004799-l383-unconditional,171,383,unconditional,80,0,0,0,0
c009255-l458-unconditional,172,458,unconditional,240,240,145,240,1
c009954-l465-2.x.x.x,172,465,2.x.x.x,224,224,81,224,1
c011430-l480-1.x.x.x,172,480,1.x.x.x,208,208,137,208,1
c008881-l453-2.x.x.x,172,453,2.x.x.x,240,240,89,240,1
c001008-l228-1.x.x.x,172,228,1.x.x.x,480,480,372,480,1
c010707-l473-1.x.x.x,172,473,1.x.x.x,224,224,123,224,1
c008688-l451-1.x.x.x,172,451,1.x.x.x,240,240,150,240,1
c001977-l289-1.x.x.x,172,289,1.x.x.x,256,256,190,256,1
c007539-l436-unconditional,172,436,unconditional,256,256,167,256,1
c008442-l448-1.x.x.x,172,448,1.x.x.x,240,240,148,240,1
c012690-l491-unconditional,172,491,unconditional,208,208,109,208,1
c012498-l489-1.x.x.x,172,489,1.x.x.x,208,208,131,208,1
c002684-l319-unconditional,172,319,unconditional,480,480,332,480,1
c011123-l477-1.x.x.x,172,477,1.x.x.x,224,224,135,224,1
c004800-l383-unconditional,172,383,unconditional,336,336,199,336,1
c007036-l428-2.x.x.x,172,428,2.x.x.x,272,272,106,272,1
c009458-l460-1.x.x.x,172,460,1.x.x.x,224,224,143,224,1
c004489-l375-unconditional,172,375,unconditional,128,0,0,0,0
c008717-l451-2.x.x.x,173,451,2.x.x.x,240,240,92,240,1
c006246-l415-1.x.x.x,173,415,1.x.x.x,288,288,196,288,1
c007738-l438-3.x.x.x,173,438,3.x.x.x,256,256,115,256,1
c007685-l438-unconditional,173,438,unconditional,256,256,139,256,1
c005973-l410-unconditional,173,410,unconditional,288,288,187,288,1
c004490-l375-unconditional,173,375,unconditional,352,352,229,352,1
c003514-l347-1.x.x.x,173,347,1.x.x.x,400,400,276,400,1
