stem,method,eval_set,range,cut,precision,n_candidate,n_true,n_top
7wz5_A,boltz2,eval-val,medium,L/5,0.125,1722,5,32
7wz5_A,boltz2,eval-val,medium,R,0.8,1722,5,5
7wz5_A,boltz2,eval-val,medium,AUC,0.8999417588817705,1722,5,1722
7wz5_A,boltz2,eval-val,long,L,0.6149068322981367,9453,103,161
7wz5_A,boltz2,eval-val,long,L/2,0.9375,9453,103,80
7wz5_A,boltz2,eval-val,long,L/5,0.9375,9453,103,32
7wz5_A,boltz2,eval-val,long,R,0.9029126213592233,9453,103,103
7wz5_A,boltz2,eval-val,long,AUC,0.9800467265458698,9453,103,9453
7wzm_A,boltz2,eval-val,all,L,0.7987804878048781,102393,456,492
7wzm_A,boltz2,eval-val,all,L/2,0.9186991869918699,102393,456,246
7wzm_A,boltz2,eval-val,all,L/5,0.9591836734693877,102393,456,98
7wzm_A,boltz2,eval-val,all,R,0.8333333333333334,102393,456,456
7wzm_A,boltz2,eval-val,all,AUC,0.9426873930045198,102393,456,102393
7wzm_A,boltz2,eval-val,short,L,0.09959349593495935,2652,55,492
7wzm_A,boltz2,eval-val,short,L/2,0.1910569105691057,2652,55,246
7wzm_A,boltz2,eval-val,short,L/5,0.47959183673469385,2652,55,98
7wzm_A,boltz2,eval-val,short,R,0.8,2652,55,55
7wzm_A,boltz2,eval-val,short,AUC,0.9251023908705849,2652,55,2652
7wzm_A,boltz2,eval-val,medium,L,0.12601626016260162,5190,66,492
7wzm_A,boltz2,eval-val,medium,L/2,0.25203252032520324,5190,66,246
7wzm_A,boltz2,eval-val,medium,L/5,0.6326530612244898,5190,66,98
7wzm_A,boltz2,eval-val,medium,R,0.8939393939393939,5190,66,66
7wzm_A,boltz2,eval-val,medium,AUC,0.969288907813498,5190,66,5190
7wzm_A,boltz2,eval-val,long,L,0.5995934959349594,94551,335,492
7wzm_A,boltz2,eval-val,long,L/2,0.8983739837398373,94551,335,246
7wzm_A,boltz2,eval-val,long,L/5,0.9591836734693877,94551,335,98
7wzm_A,boltz2,eval-val,long,R,0.8298507462686567,94551,335,335
7wzm_A,boltz2,eval-val,long,AUC,0.9400587915479071,94551,335,94551
7x3h_A,boltz2,eval-val,all,L,0.7448275862068966,36615,296,290
7x3h_A,boltz2,eval-val,all,L/2,0.8,36615,296,145
7x3h_A,boltz2,eval-val,all,L/5,0.8103448275862069,36615,296,58
7x3h_A,boltz2,eval-val,all,R,0.7398648648648649,36615,296,296
7x3h_A,boltz2,eval-val,all,AUC,0.8856253018485598,36615,296,36615
7x3h_A,boltz2,eval-val,short,L,0.13793103448275862,1545,47,290
7x3h_A,boltz2,eval-val,short,L/2,0.2689655172413793,1545,47,145
7x3h_A,boltz2,eval-val,short,L/5,0.6551724137931034,1545,47,58
7x3h_A,boltz2,eval-val,short,R,0.7446808510638298,1545,47,47
7x3h_A,boltz2,eval-val,short,AUC,0.8997315569695765,1545,47,1545
7x3h_A,boltz2,eval-val,medium,L,0.1482758620689655,2982,53,290
7x3h_A,boltz2,eval-val,medium,L/2,0.296551724137931,2982,53,145
7x3h_A,boltz2,eval-val,medium,L/5,0.7068965517241379,2982,53,58
7x3h_A,boltz2,eval-val,medium,R,0.7735849056603774,2982,53,53
7x3h_A,boltz2,eval-val,medium,AUC,0.9032833667231395,2982,53,2982
7x3h_A,boltz2,eval-val,long,L,0.5103448275862069,32088,196,290
7x3h_A,boltz2,eval-val,long,L/2,0.7517241379310344,32088,196,145
7x3h_A,boltz2,eval-val,long,L/5,0.8103448275862069,32088,196,58
7x3h_A,boltz2,eval-val,long,R,0.7193877551020408,32088,196,196
7x3h_A,boltz2,eval-val,long,AUC,0.8766181845872677,32088,196,32088
7x4p_A,boltz2,eval-val,all,L,0.9315960912052117,45150,333,307
7x4p_A,boltz2,eval-val,all,L/2,0.9803921568627451,45150,333,153
7x4p_A,boltz2,eval-val,all,L/5,0.9672131147540983,45150,333,61
7x4p_A,boltz2,eval-val,all,R,0.9039039039039038,45150,333,333
7x4p_A,boltz2,eval-val,all,AUC,0.9727007280391042,45150,333,45150
7x4p_A,boltz2,eval-val,short,L,0.12052117263843648,1785,40,307
7x4p_A,boltz2,eval-val,short,L/2,0.24183006535947713,1785,40,153
7x4p_A,boltz2,eval-val,short,L/5,0.6065573770491803,1785,40,61
7x4p_A,boltz2,eval-val,short,R,0.875,1785,40,40
7x4p_A,boltz2,eval-val,short,AUC,0.9608810888252148,1785,40,1785
7x4p_A,boltz2,eval-val,medium,L,0.16286644951140064,3462,52,307
7x4p_A,boltz2,eval-val,medium,L/2,0.32679738562091504,3462,52,153
7x4p_A,boltz2,eval-val,medium,L/5,0.819672131147541,3462,52,61
7x4p_A,boltz2,eval-val,medium,R,0.9038461538461539,3462,52,52
7x4p_A,boltz2,eval-val,medium,AUC,0.9804646965937289,3462,52,3462
7x4p_A,boltz2,eval-val,long,L,0.742671009771987,39903,241,307
7x4p_A,boltz2,eval-val,long,L/2,0.9673202614379085,39903,241,153
7x4p_A,boltz2,eval-val,long,L/5,0.9672131147540983,39903,241,61
7x4p_A,boltz2,eval-val,long,R,0.9045643153526971,39903,241,241
7x4p_A,boltz2,eval-val,long,AUC,0.9728166178482032,39903,241,39903
7x8l_A,boltz2,eval-val,all,L,0.9027237354085603,127777,580,514
7x8l_A,boltz2,eval-val,all,L/2,0.9377431906614786,127777,580,257
7x8l_A,boltz2,eval-val,all,L/5,0.9705882352941176,127777,580,102
7x8l_A,boltz2,eval-val,all,R,0.8655172413793103,127777,580,580
7x8l_A,boltz2,eval-val,all,AUC,0.9531908147909585,127777,580,127777
7x8l_A,boltz2,eval-val,short,L,0.10311284046692606,2997,61,514
7x8l_A,boltz2,eval-val,short,L/2,0.20622568093385213,2997,61,257
7x8l_A,boltz2,eval-val,short,L/5,0.5196078431372549,2997,61,102
7x8l_A,boltz2,eval-val,short,R,0.8524590163934426,2997,61,61
7x8l_A,boltz2,eval-val,short,AUC,0.9247693974181445,2997,61,2997
7x8l_A,boltz2,eval-val,medium,L,0.14396887159533073,5886,79,514
7x8l_A,boltz2,eval-val,medium,L/2,0.28793774319066145,5886,79,257
7x8l_A,boltz2,eval-val,medium,L/5,0.7254901960784313,5886,79,102
7x8l_A,boltz2,eval-val,medium,R,0.8860759493670886,5886,79,79
7x8l_A,boltz2,eval-val,medium,AUC,0.9677059332582022,5886,79,5886
7x8l_A,boltz2,eval-val,long,L,0.7723735408560312,118894,440,514
7x8l_A,boltz2,eval-val,long,L/2,0.933852140077821,118894,440,257
7x8l_A,boltz2,eval-val,long,L/5,0.9509803921568627,118894,440,102
7x8l_A,boltz2,eval-val,long,R,0.8613636363636363,118894,440,440
7x8l_A,boltz2,eval-val,long,AUC,0.954339697650181,118894,440,118894
7xcd_A,boltz2,eval-val,all,L,0.7303370786516854,14878,148,178
7xcd_A,boltz2,eval-val,all,L/2,0.8539325842696629,14878,148,89
7xcd_A,boltz2,eval-val,all,L/5,0.8285714285714286,14878,148,35
7xcd_A,boltz2,eval-val,all,R,0.8040540540540541,14878,148,148
7xcd_A,boltz2,eval-val,all,AUC,0.9415272196840425,14878,148,14878
7xcd_A,boltz2,eval-val,short,L,0.06179775280898876,1017,14,178
7xcd_A,boltz2,eval-val,short,L/2,0.12359550561797752,1017,14,89
7xcd_A,boltz2,eval-val,short,L/5,0.3142857142857143,1017,14,35
7xcd_A,boltz2,eval-val,short,R,0.6428571428571429,1017,14,14
7xcd_A,boltz2,eval-val,short,AUC,0.8890827517447656,1017,14,1017
7xcd_A,boltz2,eval-val,medium,L,0.16853932584269662,1926,31,178
7xcd_A,boltz2,eval-val,medium,L/2,0.30337078651685395,1926,31,89
7xcd_A,boltz2,eval-val,medium,L/5,0.7714285714285715,1926,31,35
7xcd_A,boltz2,eval-val,medium,R,0.8387096774193549,1926,31,31
7xcd_A,boltz2,eval-val,medium,AUC,0.9342582347433825,1926,31,1926
7xcd_A,boltz2,eval-val,long,L,0.5224719101123596,11935,103,178
7xcd_A,boltz2,eval-val,long,L/2,0.8426966292134831,11935,103,89
7xcd_A,boltz2,eval-val,long,L/5,0.8285714285714286,11935,103,35
7xcd_A,boltz2,eval-val,long,R,0.8446601941747572,11935,103,103
7xcd_A,boltz2,eval-val,long,AUC,0.9507030465349849,11935,103,11935
7xg9_A,boltz2,eval-val,all,L,0.78125,39340,241,288
7xg9_A,boltz2,eval-val,all,L/2,0.9236111111111112,39340,241,144
7xg9_A,boltz2,eval-val,all,L/5,0.9298245614035088,39340,241,57
7xg9_A,boltz2,eval-val,all,R,0.8506224066390041,39340,241,241
7xg9_A,boltz2,eval-val,all,AUC,0.9725940396646071,39340,241,39340
7xg9_A,boltz2,eval-val,short,L,0.06597222222222222,1665,19,288
7xg9_A,boltz2,eval-val,short,L/2,0.13194444444444445,1665,19,144
7xg9_A,boltz2,eval-val,short,L/5,0.3333333333333333,1665,19,57
7xg9_A,boltz2,eval-val,short,R,0.8421052631578947,1665,19,19
7xg9_A,boltz2,eval-val,short,AUC,0.9991046875999233,1665,19,1665
7xg9_A,boltz2,eval-val,medium,L,0.07291666666666667,3222,21,288
7xg9_A,boltz2,eval-val,medium,L/2,0.14583333333333334,3222,21,144
7xg9_A,boltz2,eval-val,medium,L/5,0.3684210526315789,3222,21,57
7xg9_A,boltz2,eval-val,medium,R,0.8571428571428571,3222,21,21
7xg9_A,boltz2,eval-val,medium,AUC,0.9997471028398863,3222,21,3222
7xg9_A,boltz2,eval-val,long,L,0.6527777777777778,34453,201,288
7xg9_A,boltz2,eval-val,long,L/2,0.875,34453,201,144
7xg9_A,boltz2,eval-val,long,L/5,0.9473684210526315,34453,201,57
7xg9_A,boltz2,eval-val,long,R,0.8557213930348259,34453,201,201
7xg9_A,boltz2,eval-val,long,AUC,0.9672396658538442,34453,201,34453
7xhz_A,boltz2,eval-test,all,L,0.7272727272727273,25425,223,231
7xhz_A,boltz2,eval-test,all,L/2,0.7739130434782608,25425,223,115
7xhz_A,boltz2,eval-test,all,L/5,0.782608695652174,25425,223,46
7xhz_A,boltz2,eval-test,all,R,0.726457399103139,25425,223,223
7xhz_A,boltz2,eval-test,all,AUC,0.9356501708349007,25425,223,25425
7xhz_A,boltz2,eval-test,short,L,0.1341991341991342,1335,32,231
7xhz_A,boltz2,eval-test,short,L/2,0.2608695652173913,1335,32,115
7xhz_A,boltz2,eval-test,short,L/5,0.6521739130434783,1335,32,46
7xhz_A,boltz2,eval-test,short,R,0.75,1335,32,32
7xhz_A,boltz2,eval-test,short,AUC,0.9652244819646968,1335,32,1335
7xhz_A,boltz2,eval-test,medium,L,0.1341991341991342,2562,38,231
7xhz_A,boltz2,eval-test,medium,L/2,0.26956521739130435,2562,38,115
7xhz_A,boltz2,eval-test,medium,L/5,0.6521739130434783,2562,38,46
7xhz_A,boltz2,eval-test,medium,R,0.7631578947368421,2562,38,38
7xhz_A,boltz2,eval-test,medium,AUC,0.9058929018266745,2562,38,2562
7xhz_A,boltz2,eval-test,long,L,0.5800865800865801,21528,153,231
7xhz_A,boltz2,eval-test,long,L/2,0.7043478260869566,21528,153,115
7xhz_A,boltz2,eval-test,long,L/5,0.717391304347826,21528,153,46
7xhz_A,boltz2,eval-test,long,R,0.7124183006535948,21528,153,153
7xhz_A,boltz2,eval-test,long,AUC,0.936507434162749,21528,153,21528
7xi5_A,boltz2,eval-val,all,L,0.6,1326,42,65
7xi5_A,boltz2,eval-val,all,L/2,0.96875,1326,42,32
7xi5_A,boltz2,eval-val,all,L/5,0.9230769230769231,1326,42,13
7xi5_A,boltz2,eval-val,all,R,0.9047619047619048,1326,42,42
7xi5_A,boltz2,eval-val,all,AUC,0.9628671562082777,1326,42,1326
7xi5_A,boltz2,eval-val,short,L,0.16923076923076924,291,11,65
7xi5_A,boltz2,eval-val,short,L/2,0.34375,291,11,32
7xi5_A,boltz2,eval-val,short,L/5,0.8461538461538461,291,11,13
7xi5_A,boltz2,eval-val,short,R,1.0,291,11,11
7xi5_A,boltz2,eval-val,short,AUC,1.0,291,11,291
7xi5_A,boltz2,eval-val,medium,L,0.1076923076923077,474,8,65
7xi5_A,boltz2,eval-val,medium,L/2,0.21875,474,8,32
7xi5_A,boltz2,eval-val,medium,L/5,0.5384615384615384,474,8,13
7xi5_A,boltz2,eval-val,medium,R,0.875,474,8,8
7xi5_A,boltz2,eval-val,medium,AUC,0.9372317596566524,474,8,474
7xi5_A,boltz2,eval-val,long,L,0.3384615384615385,561,23,65
7xi5_A,boltz2,eval-val,long,L/2,0.65625,561,23,32
7xi5_A,boltz2,eval-val,long,L/5,0.9230769230769231,561,23,13
7xi5_A,boltz2,eval-val,long,R,0.8695652173913043,561,23,23
7xi5_A,boltz2,eval-val,long,AUC,0.9537740423468564,561,23,561
7xjr_A,boltz2,eval-val,all,L,0.9287833827893175,45150,354,337
7xjr_A,boltz2,eval-val,all,L/2,0.9523809523809523,45150,354,168
7xjr_A,boltz2,eval-val,all,L/5,0.9552238805970149,45150,354,67
7xjr_A,boltz2,eval-val,all,R,0.9180790960451978,45150,354,354
7xjr_A,boltz2,eval-val,all,AUC,0.9700511748678126,45150,354,45150
7xjr_A,boltz2,eval-val,short,L,0.10682492581602374,1785,37,337
7xjr_A,boltz2,eval-val,short,L/2,0.21428571428571427,1785,37,168
7xjr_A,boltz2,eval-val,short,L/5,0.5373134328358209,1785,37,67
7xjr_A,boltz2,eval-val,short,R,0.9459459459459459,1785,37,37
7xjr_A,boltz2,eval-val,short,AUC,0.9862081761395262,1785,37,1785
7xjr_A,boltz2,eval-val,medium,L,0.12166172106824925,3462,42,337
7xjr_A,boltz2,eval-val,medium,L/2,0.24404761904761904,3462,42,168
7xjr_A,boltz2,eval-val,medium,L/5,0.6119402985074627,3462,42,67
7xjr_A,boltz2,eval-val,medium,R,0.9047619047619048,3462,42,42
7xjr_A,boltz2,eval-val,medium,AUC,0.987531328320802,3462,42,3462
7xjr_A,boltz2,eval-val,long,L,0.7596439169139466,39903,275,337
7xjr_A,boltz2,eval-val,long,L/2,0.9583333333333334,39903,275,168
7xjr_A,boltz2,eval-val,long,L/5,0.9701492537313433,39903,275,67
7xjr_A,boltz2,eval-val,long,R,0.9127272727272727,39903,275,275
7xjr_A,boltz2,eval-val,long,AUC,0.9652010057168027,39903,275,39903
7xlz_A,boltz2,eval-val,all,L,0.8721804511278195,27759,265,266
7xlz_A,boltz2,eval-val,all,L/2,0.9398496240601504,27759,265,133
7xlz_A,boltz2,eval-val,all,L/5,0.9622641509433962,27759,265,53
7xlz_A,boltz2,eval-val,all,R,0.8716981132075472,27759,265,265
7xlz_A,boltz2,eval-val,all,AUC,0.9673814938696744,27759,265,27759
7xlz_A,boltz2,eval-val,short,L,0.12030075187969924,1330,34,266
7xlz_A,boltz2,eval-val,short,L/2,0.24060150375939848,1330,34,133
7xlz_A,boltz2,eval-val,short,L/5,0.5849056603773585,1330,34,53
7xlz_A,boltz2,eval-val,short,R,0.8529411764705882,1330,34,34
7xlz_A,boltz2,eval-val,short,AUC,0.9542029774872912,1330,34,1330
7xlz_A,boltz2,eval-val,medium,L,0.20300751879699247,2550,57,266
7xlz_A,boltz2,eval-val,medium,L/2,0.40601503759398494,2550,57,133
7xlz_A,boltz2,eval-val,medium,L/5,0.9245283018867925,2550,57,53
7xlz_A,boltz2,eval-val,medium,R,0.8947368421052632,2550,57,57
7xlz_A,boltz2,eval-val,medium,AUC,0.9728643711163186,2550,57,2550
7xlz_A,boltz2,eval-val,long,L,0.6127819548872181,23879,174,266
7xlz_A,boltz2,eval-val,long,L/2,0.9097744360902256,23879,174,133
7xlz_A,boltz2,eval-val,long,L/5,0.9622641509433962,23879,174,53
7xlz_A,boltz2,eval-val,long,R,0.867816091954023,23879,174,174
7xlz_A,boltz2,eval-val,long,AUC,0.9679340407838688,23879,174,23879
7xp9_A,boltz2,eval-val,all,L,0.47619047619047616,2485,45,84
7xp9_A,boltz2,eval-val,all,L/2,0.8095238095238095,2485,45,42
7xp9_A,boltz2,eval-val,all,L/5,0.75,2485,45,16
7xp9_A,boltz2,eval-val,all,R,0.7777777777777778,2485,45,45
7xp9_A,boltz2,eval-val,all,AUC,0.9418761384335154,2485,45,2485
7xp9_A,boltz2,eval-val,short,L,0.08333333333333333,405,8,84
7xp9_A,boltz2,eval-val,short,L/2,0.16666666666666666,405,8,42
7xp9_A,boltz2,eval-val,short,L/5,0.4375,405,8,16
7xp9_A,boltz2,eval-val,short,R,0.75,405,8,8
7xp9_A,boltz2,eval-val,short,AUC,0.9356108312342569,405,8,405
7xp9_A,boltz2,eval-val,medium,L,0.11904761904761904,702,10,84
7xp9_A,boltz2,eval-val,medium,L/2,0.23809523809523808,702,10,42
7xp9_A,boltz2,eval-val,medium,L/5,0.625,702,10,16
7xp9_A,boltz2,eval-val,medium,R,0.8,702,10,10
7xp9_A,boltz2,eval-val,medium,AUC,0.9973988439306358,702,10,702
7xp9_A,boltz2,eval-val,long,L,0.27380952380952384,1378,27,84
7xp9_A,boltz2,eval-val,long,L/2,0.5476190476190477,1378,27,42
7xp9_A,boltz2,eval-val,long,L/5,0.8125,1378,27,16
7xp9_A,boltz2,eval-val,long,R,0.7407407407407407,1378,27,27
7xp9_A,boltz2,eval-val,long,AUC,0.9231296433368972,1378,27,1378
7xq4_A,boltz2,eval-val,all,L,0.8424124513618677,116915,472,514
7xq4_A,boltz2,eval-val,all,L/2,0.9416342412451362,116915,472,257
7xq4_A,boltz2,eval-val,all,L/5,0.9411764705882353,116915,472,102
7xq4_A,boltz2,eval-val,all,R,0.8834745762711864,116915,472,472
7xq4_A,boltz2,eval-val,all,AUC,0.9648404937194119,116915,472,116915
7xq4_A,boltz2,eval-val,short,L,0.14007782101167315,2808,77,514
7xq4_A,boltz2,eval-val,short,L/2,0.2801556420233463,2808,77,257
7xq4_A,boltz2,eval-val,short,L/5,0.7058823529411765,2808,77,102
7xq4_A,boltz2,eval-val,short,R,0.9090909090909091,2808,77,77
7xq4_A,boltz2,eval-val,short,AUC,0.9666122965280782,2808,77,2808
7xq4_A,boltz2,eval-val,medium,L,0.10894941634241245,5436,60,514
7xq4_A,boltz2,eval-val,medium,L/2,0.2178988326848249,5436,60,257
7xq4_A,boltz2,eval-val,medium,L/5,0.5490196078431373,5436,60,102
7xq4_A,boltz2,eval-val,medium,R,0.8333333333333334,5436,60,60
7xq4_A,boltz2,eval-val,medium,AUC,0.9658110119047619,5436,60,5436
7xq4_A,boltz2,eval-val,long,L,0.6050583657587548,108671,335,514
7xq4_A,boltz2,eval-val,long,L/2,0.9299610894941635,108671,335,257
7xq4_A,boltz2,eval-val,long,L/5,0.9509803921568627,108671,335,102
7xq4_A,boltz2,eval-val,long,R,0.8865671641791045,108671,335,335
7xq4_A,boltz2,eval-val,long,AUC,0.9640294319276458,108671,335,108671
7xrx_A,boltz2,eval-val,all,L,0.871859296482412,77028,396,398
7xrx_A,boltz2,eval-val,all,L/2,0.914572864321608,77028,396,199
7xrx_A,boltz2,eval-val,all,L/5,0.9620253164556962,77028,396,79
7xrx_A,boltz2,eval-val,all,R,0.8762626262626263,77028,396,396
7xrx_A,boltz2,eval-val,all,AUC,0.9807292144484832,77028,396,77028
7xrx_A,boltz2,eval-val,short,L,0.13819095477386933,2337,57,398
7xrx_A,boltz2,eval-val,short,L/2,0.27638190954773867,2337,57,199
7xrx_A,boltz2,eval-val,short,L/5,0.6962025316455697,2337,57,79
7xrx_A,boltz2,eval-val,short,R,0.8947368421052632,2337,57,57
7xrx_A,boltz2,eval-val,short,AUC,0.9813865804863035,2337,57,2337
7xrx_A,boltz2,eval-val,medium,L,0.0829145728643216,4566,37,398
7xrx_A,boltz2,eval-val,medium,L/2,0.1658291457286432,4566,37,199
7xrx_A,boltz2,eval-val,medium,L/5,0.4177215189873418,4566,37,79
7xrx_A,boltz2,eval-val,medium,R,0.8378378378378378,4566,37,37
7xrx_A,boltz2,eval-val,medium,AUC,0.9453790288411618,4566,37,4566
7xrx_A,boltz2,eval-val,long,L,0.7361809045226131,70125,302,398
7xrx_A,boltz2,eval-val,long,L/2,0.8994974874371859,70125,302,199
7xrx_A,boltz2,eval-val,long,L/5,0.9240506329113924,70125,302,79
7xrx_A,boltz2,eval-val,long,R,0.8741721854304636,70125,302,302
7xrx_A,boltz2,eval-val,long,AUC,0.9848088444641432,70125,302,70125
7xyr_A,boltz2,eval-val,all,L,0.8900169204737732,146099,707,591
7xyr_A,boltz2,eval-val,all,L/2,0.911864406779661,146099,707,295
7xyr_A,boltz2,eval-val,all,L/5,0.8983050847457628,146099,707,118
7xyr_A,boltz2,eval-val,all,R,0.85997171145686,146099,707,707
7xyr_A,boltz2,eval-val,all,AUC,0.9685511569833586,146099,707,146099
7xyr_A,boltz2,eval-val,short,L,0.1218274111675127,3150,74,591
7xyr_A,boltz2,eval-val,short,L/2,0.2440677966101695,3150,74,295
7xyr_A,boltz2,eval-val,short,L/5,0.6101694915254238,3150,74,118
7xyr_A,boltz2,eval-val,short,R,0.7972972972972973,3150,74,74
7xyr_A,boltz2,eval-val,short,AUC,0.9834332056373669,3150,74,3150
7xyr_A,boltz2,eval-val,medium,L,0.17089678510998307,6105,106,591
7xyr_A,boltz2,eval-val,medium,L/2,0.3423728813559322,6105,106,295
7xyr_A,boltz2,eval-val,medium,L/5,0.8389830508474576,6105,106,118
7xyr_A,boltz2,eval-val,medium,R,0.8773584905660378,6105,106,106
7xyr_A,boltz2,eval-val,medium,AUC,0.9752820438626563,6105,106,6105
7xyr_A,boltz2,eval-val,long,L,0.8071065989847716,136844,527,591
7xyr_A,boltz2,eval-val,long,L/2,0.9254237288135593,136844,527,295
7xyr_A,boltz2,eval-val,long,L/5,0.9322033898305084,136844,527,118
7xyr_A,boltz2,eval-val,long,R,0.8633776091081594,136844,527,527
7xyr_A,boltz2,eval-val,long,AUC,0.9646590304029456,136844,527,136844
7xz3_A,boltz2,eval-val,all,L,0.8123076923076923,35832,316,325
7xz3_A,boltz2,eval-val,all,L/2,0.8765432098765432,35832,316,162
7xz3_A,boltz2,eval-val,all,L/5,0.8307692307692308,35832,316,65
7xz3_A,boltz2,eval-val,all,R,0.8164556962025317,35832,316,316
7xz3_A,boltz2,eval-val,all,AUC,0.9452970741658956,35832,316,35832
7xz3_A,boltz2,eval-val,short,L,0.06461538461538462,1443,22,325
7xz3_A,boltz2,eval-val,short,L/2,0.1111111111111111,1443,22,162
7xz3_A,boltz2,eval-val,short,L/5,0.27692307692307694,1443,22,65
7xz3_A,boltz2,eval-val,short,R,0.7272727272727273,1443,22,22
7xz3_A,boltz2,eval-val,short,AUC,0.9046766041839935,1443,22,1443
7xz3_A,boltz2,eval-val,medium,L,0.11384615384615385,2645,40,325
7xz3_A,boltz2,eval-val,medium,L/2,0.22839506172839505,2645,40,162
7xz3_A,boltz2,eval-val,medium,L/5,0.5692307692307692,2645,40,65
7xz3_A,boltz2,eval-val,medium,R,0.875,2645,40,40
7xz3_A,boltz2,eval-val,medium,AUC,0.9616218809980807,2645,40,2645
7xz3_A,boltz2,eval-val,long,L,0.6984615384615385,31744,254,325
7xz3_A,boltz2,eval-val,long,L/2,0.8765432098765432,31744,254,162
7xz3_A,boltz2,eval-val,long,L/5,0.8307692307692308,31744,254,65
7xz3_A,boltz2,eval-val,long,R,0.8385826771653543,31744,254,254
7xz3_A,boltz2,eval-val,long,AUC,0.9461080633021857,31744,254,31744
7y3h_A,boltz2,eval-val,all,L,0.6731234866828087,76245,312,413
7y3h_A,boltz2,eval-val,all,L/2,0.8786407766990292,76245,312,206
7y3h_A,boltz2,eval-val,all,L/5,0.8780487804878049,76245,312,82
7y3h_A,boltz2,eval-val,all,R,0.8397435897435898,76245,312,312
7y3h_A,boltz2,eval-val,all,AUC,0.945183793945202,76245,312,76245
7y3h_A,boltz2,eval-val,short,L,0.13075060532687652,2325,58,413
7y3h_A,boltz2,eval-val,short,L/2,0.25728155339805825,2325,58,206
7y3h_A,boltz2,eval-val,short,L/5,0.6463414634146342,2325,58,82
7y3h_A,boltz2,eval-val,short,R,0.896551724137931,2325,58,58
7y3h_A,boltz2,eval-val,short,AUC,0.9563679783398992,2325,58,2325
7y3h_A,boltz2,eval-val,medium,L,0.12832929782082325,4542,55,413
7y3h_A,boltz2,eval-val,medium,L/2,0.24271844660194175,4542,55,206
7y3h_A,boltz2,eval-val,medium,L/5,0.6097560975609756,4542,55,82
7y3h_A,boltz2,eval-val,medium,R,0.8363636363636363,4542,55,55
7y3h_A,boltz2,eval-val,medium,AUC,0.9536317037097068,4542,55,4542
7y3h_A,boltz2,eval-val,long,L,0.423728813559322,69378,199,413
7y3h_A,boltz2,eval-val,long,L/2,0.7961165048543689,69378,199,206
7y3h_A,boltz2,eval-val,long,L/5,0.8536585365853658,69378,199,82
7y3h_A,boltz2,eval-val,long,R,0.8140703517587939,69378,199,199
7y3h_A,boltz2,eval-val,long,AUC,0.9394074987609523,69378,199,69378
7y4h_A,boltz2,eval-val,all,L,0.849112426035503,52353,320,338
7y4h_A,boltz2,eval-val,all,L/2,0.9526627218934911,52353,320,169
7y4h_A,boltz2,eval-val,all,L/5,0.9402985074626866,52353,320,67
7y4h_A,boltz2,eval-val,all,R,0.871875,52353,320,320
7y4h_A,boltz2,eval-val,all,AUC,0.9668353797109528,52353,320,52353
7y4h_A,boltz2,eval-val,short,L,0.12130177514792899,1869,43,338
7y4h_A,boltz2,eval-val,short,L/2,0.23668639053254437,1869,43,169
7y4h_A,boltz2,eval-val,short,L/5,0.582089552238806,1869,43,67
7y4h_A,boltz2,eval-val,short,R,0.8604651162790697,1869,43,43
7y4h_A,boltz2,eval-val,short,AUC,0.9520746835120609,1869,43,1869
7y4h_A,boltz2,eval-val,medium,L,0.1390532544378698,3630,51,338
7y4h_A,boltz2,eval-val,medium,L/2,0.2781065088757396,3630,51,169
7y4h_A,boltz2,eval-val,medium,L/5,0.7014925373134329,3630,51,67
7y4h_A,boltz2,eval-val,medium,R,0.8235294117647058,3630,51,51
7y4h_A,boltz2,eval-val,medium,AUC,0.9595735472171545,3630,51,3630
7y4h_A,boltz2,eval-val,long,L,0.6301775147928994,46854,226,338
7y4h_A,boltz2,eval-val,long,L/2,0.9408284023668639,46854,226,169
7y4h_A,boltz2,eval-val,long,L/5,0.9701492537313433,46854,226,67
7y4h_A,boltz2,eval-val,long,R,0.8893805309734514,46854,226,226
7y4h_A,boltz2,eval-val,long,AUC,0.9709975243710148,46854,226,46854
7y54_A,boltz2,eval-val,all,L,0.9,4465,105,100
7y54_A,boltz2,eval-val,all,L/2,0.98,4465,105,50
7y54_A,boltz2,eval-val,all,L/5,1.0,4465,105,20
7y54_A,boltz2,eval-val,all,R,0.8666666666666667,4465,105,105
7y54_A,boltz2,eval-val,all,AUC,0.9657383136740935,4465,105,4465
7y54_A,boltz2,eval-val,short,L,0.19,549,19,100
7y54_A,boltz2,eval-val,short,L/2,0.38,549,19,50
7y54_A,boltz2,eval-val,short,L/5,0.95,549,19,20
7y54_A,boltz2,eval-val,short,R,0.9473684210526315,549,19,19
7y54_A,boltz2,eval-val,short,AUC,0.9994041708043694,549,19,549
