stem,method,mean_plddt,source,source_row,metric,value,eval_set,designed,is_viral,L,msa_query_length,msa_depth,tier,figure
8sx0_A,esmfold,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2413,gdt_ts,0.757812,eval-test,0,0,111,96,47,10–99,01_predictors
8sxs_A,esmfold,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2414,gdt_ts,0.936508,eval-test,0,0,126,126,6708,≥1000,01_predictors
8gm7_A,esmfold,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2415,gdt_ts,0.1875,eval-test,0,0,170,168,32,10–99,01_predictors
8t27_A,esmfold,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2416,gdt_ts,0.289683,eval-test,0,0,509,504,6209,≥1000,01_predictors
8t2j_A,esmfold,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2417,gdt_ts,0.834071,eval-test,0,0,345,339,6729,≥1000,01_predictors
8t41_A,esmfold,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2418,gdt_ts,0.894936,eval-test,0,0,867,859,13910,≥1000,01_predictors
8t4c_A,esmfold,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2419,gdt_ts,0.800347,eval-test,0,0,147,144,4880,≥1000,01_predictors
8t5t_A,esmfold,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2420,gdt_ts,0.588462,eval-test,0,0,208,195,512,100–999,01_predictors
8t8k_A,esmfold,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2421,gdt_ts,0.654372,eval-test,0,0,184,183,1907,≥1000,01_predictors
8t93_A,esmfold,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2422,gdt_ts,0.743056,eval-test,0,1,249,216,1484,≥1000,01_predictors
8t9n_A,esmfold,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2423,gdt_ts,0.561111,eval-test,0,0,135,135,2582,≥1000,01_predictors
8te9_A,esmfold,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2424,gdt_ts,0.762175,eval-test,0,0,336,308,8381,≥1000,01_predictors
8tfo_A,esmfold,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2425,gdt_ts,0.604487,eval-test,0,0,416,390,5086,≥1000,01_predictors
8tfs_A,esmfold,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2426,gdt_ts,0.886525,eval-test,0,0,186,141,3584,≥1000,01_predictors
8hic_A,esmfold,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2427,gdt_ts,0.809494,eval-test,0,0,414,395,9553,≥1000,01_predictors
8ti5_A,esmfold,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2428,gdt_ts,0.982824,eval-test,0,0,134,131,3516,≥1000,01_predictors
8tjg_A,esmfold,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2429,gdt_ts,0.905,eval-test,0,0,260,250,10820,≥1000,01_predictors
8tru_A,esmfold,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2430,gdt_ts,0.925926,eval-test,0,0,408,378,8595,≥1000,01_predictors
8tse_A,esmfold,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2431,gdt_ts,0.576406,eval-test,0,0,428,409,4971,≥1000,01_predictors
8tuk_A,esmfold,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2432,gdt_ts,0.852586,eval-test,0,0,322,290,3921,≥1000,01_predictors
8tw1_A,esmfold,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2433,gdt_ts,0.068431,eval-test,0,1,286,274,1591,≥1000,01_predictors
8tyh_A,esmfold,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2434,gdt_ts,0.90015,eval-test,0,0,538,333,10315,≥1000,01_predictors
8u0x_A,esmfold,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2435,gdt_ts,0.026989,eval-test,0,0,186,176,80,10–99,01_predictors
8u2f_A,esmfold,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2436,gdt_ts,0.777372,eval-test,0,0,149,137,300,100–999,01_predictors
8ubs_A,esmfold,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2437,gdt_ts,0.99,eval-test,0,0,151,150,2985,≥1000,01_predictors
8uds_A,esmfold,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2438,gdt_ts,0.962585,eval-test,0,0,167,147,11031,≥1000,01_predictors
8tls_A,esmfold,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2439,gdt_ts,0.965517,eval-test,0,0,116,116,7269,≥1000,01_predictors
8ujw_A,esmfold,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2440,gdt_ts,0.082418,eval-test,0,0,264,182,2222,≥1000,01_predictors
8uk7_A,esmfold,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2441,gdt_ts,0.853448,eval-test,0,0,138,116,588,100–999,01_predictors
8upi_A,esmfold,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2442,gdt_ts,0.398529,eval-test,0,0,523,510,12601,≥1000,01_predictors
8ux2_A,esmfold,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2443,gdt_ts,0.135983,eval-test,0,0,246,239,6,<10,01_predictors
8v3m_A,esmfold,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2444,gdt_ts,0.902,eval-test,0,0,524,500,7681,≥1000,01_predictors
8v6t_A,esmfold,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2445,gdt_ts,0.630814,eval-test,0,0,172,172,1914,≥1000,01_predictors
8vcw_A,esmfold,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2446,gdt_ts,0.957187,eval-test,0,0,327,327,10700,≥1000,01_predictors
8vh7_A,esmfold,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2447,gdt_ts,0.032567,eval-test,0,0,552,522,10447,≥1000,01_predictors
8vpo_A,esmfold,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2448,gdt_ts,0.808594,eval-test,0,0,472,448,906,100–999,01_predictors
8vqk_A,esmfold,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2449,gdt_ts,0.654613,eval-test,0,0,440,401,1650,≥1000,01_predictors
8w6v_A,esmfold,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2450,gdt_ts,0.779858,eval-test,0,0,536,494,10366,≥1000,01_predictors
8w7p_A,esmfold,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2451,gdt_ts,0.795,eval-test,0,0,274,250,285,100–999,01_predictors
8wac_A,esmfold,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2452,gdt_ts,0.806723,eval-test,0,0,127,119,92,10–99,01_predictors
8wae_A,esmfold,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2453,gdt_ts,0.941589,eval-test,0,0,118,107,362,100–999,01_predictors
8wc1_A,esmfold,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2454,gdt_ts,0.968543,eval-test,0,0,178,151,462,100–999,01_predictors
8wcf_A,esmfold,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2455,gdt_ts,0.896875,eval-test,0,0,160,160,3874,≥1000,01_predictors
8whj_A,esmfold,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2456,gdt_ts,0.837449,eval-test,0,0,264,243,2295,≥1000,01_predictors
8whn_A,esmfold,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2457,gdt_ts,0.725352,eval-test,0,0,161,142,196,100–999,01_predictors
8wik_A,esmfold,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2458,gdt_ts,0.9375,eval-test,0,0,373,364,4362,≥1000,01_predictors
8wj5_A,esmfold,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2459,gdt_ts,0.675,eval-test,0,0,140,130,49,10–99,01_predictors
8kbl_A,esmfold,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2460,gdt_ts,0.677885,eval-test,0,0,104,104,3427,≥1000,01_predictors
8wnj_A,esmfold,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2461,gdt_ts,0.728735,eval-test,0,0,920,917,17297,≥1000,01_predictors
8wrx_A,esmfold,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2462,gdt_ts,0.822674,eval-test,0,1,88,86,4,<10,01_predictors
8wt3_A,esmfold,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2463,gdt_ts,0.992537,eval-test,0,0,135,134,10656,≥1000,01_predictors
8wim_A,esmfold,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2464,gdt_ts,0.457093,eval-test,0,1,620,571,119,100–999,01_predictors
8x7c_A,esmfold,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2465,gdt_ts,0.906429,eval-test,0,0,353,350,11327,≥1000,01_predictors
8xf9_A,esmfold,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2466,gdt_ts,0.94086,eval-test,0,0,283,279,3950,≥1000,01_predictors
8xif_A,esmfold,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2467,gdt_ts,0.650224,eval-test,0,1,224,223,108,100–999,01_predictors
8xjg_A,esmfold,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2468,gdt_ts,0.390203,eval-test,0,0,153,148,13977,≥1000,01_predictors
8xpk_A,esmfold,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2469,gdt_ts,0.997047,eval-test,0,0,269,254,11678,≥1000,01_predictors
8y9p_A,esmfold,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2470,gdt_ts,0.889744,eval-test,0,0,256,195,11612,≥1000,01_predictors
8ye0_A,esmfold,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2471,gdt_ts,0.875868,eval-test,0,0,290,288,203,100–999,01_predictors
8wqn_A,esmfold,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2472,gdt_ts,0.06129,eval-test,0,0,173,155,23,10–99,01_predictors
8yxk_A,esmfold,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2473,gdt_ts,0.985099,eval-test,0,0,201,151,7150,≥1000,01_predictors
8z4q_A,esmfold,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2474,gdt_ts,0.809524,eval-test,0,0,473,463,1264,≥1000,01_predictors
8hel_A,esmfold,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2475,gdt_ts,0.477941,eval-test,0,1,76,68,98,10–99,01_predictors
8zqf_A,esmfold,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2476,gdt_ts,0.524112,eval-test,0,0,214,197,124,100–999,01_predictors
9aue_A,esmfold,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2477,gdt_ts,0.786145,eval-test,0,0,415,415,7920,≥1000,01_predictors
9azz_A,esmfold,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2478,gdt_ts,0.866379,eval-test,0,0,186,174,1739,≥1000,01_predictors
9b1u_A,esmfold,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2479,gdt_ts,0.854027,eval-test,0,0,310,298,2855,≥1000,01_predictors
9bks_A,esmfold,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2480,gdt_ts,0.952055,eval-test,0,0,80,73,7084,≥1000,01_predictors
9bjx_A,esmfold,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2481,gdt_ts,0.929348,eval-test,0,0,368,368,6047,≥1000,01_predictors
9cfj_A,esmfold,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2482,gdt_ts,0.778986,eval-test,0,0,276,276,2893,≥1000,01_predictors
9crn_A,esmfold,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2483,gdt_ts,0.773546,eval-test,0,0,379,361,4862,≥1000,01_predictors
9d91_A,esmfold,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2484,gdt_ts,0.854299,eval-test,0,0,320,314,10286,≥1000,01_predictors
9etn_A,esmfold,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2485,gdt_ts,0.28176,eval-test,0,0,586,551,11291,≥1000,01_predictors
9evq_A,esmfold,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2486,gdt_ts,0.523364,eval-test,0,0,226,214,341,100–999,01_predictors
9fce_A,esmfold,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2487,gdt_ts,0.956731,eval-test,0,0,229,208,11504,≥1000,01_predictors
9fgp_A,esmfold,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2488,gdt_ts,0.066071,eval-test,0,0,140,140,1481,≥1000,01_predictors
9f9u_A,esmfold,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2489,gdt_ts,0.776471,eval-test,0,0,170,170,797,100–999,01_predictors
9fow_A,esmfold,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2490,gdt_ts,0.916667,eval-test,0,0,146,123,303,100–999,01_predictors
9fym_A,esmfold,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2491,gdt_ts,0.853261,eval-test,0,0,330,322,2208,≥1000,01_predictors
9gso_A,esmfold,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2492,gdt_ts,0.05988,eval-test,0,0,177,167,44,10–99,01_predictors
9ijc_A,esmfold,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2493,gdt_ts,0.819395,eval-test,0,0,321,281,2263,≥1000,01_predictors
9iuh_A,esmfold,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2494,gdt_ts,0.892944,eval-test,0,0,411,411,10725,≥1000,01_predictors
9j0v_A,esmfold,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2495,gdt_ts,0.864286,eval-test,0,0,286,246,4194,≥1000,01_predictors
9jq9_A,esmfold,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2496,gdt_ts,0.674242,eval-test,0,0,179,165,4143,≥1000,01_predictors
7qp5_A,esmfold,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2497,gdt_ts,0.848548,eval-val,0,0,245,241,760,100–999,01_predictors
7qsj_A,esmfold,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2498,gdt_ts,0.973988,eval-val,0,0,373,346,4109,≥1000,01_predictors
7tlh_A,esmfold,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2499,gdt_ts,0.933468,eval-val,0,0,136,124,1571,≥1000,01_predictors
7tjb_A,esmfold,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2500,gdt_ts,0.875,eval-val,0,0,227,222,2695,≥1000,01_predictors
7uba_A,esmfold,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2501,gdt_ts,0.113636,eval-val,0,0,213,187,825,100–999,01_predictors
7uk8_A,esmfold,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2502,gdt_ts,0.860313,eval-val,0,0,394,383,6883,≥1000,01_predictors
7ur2_A,esmfold,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2503,gdt_ts,0.576562,eval-val,0,0,195,160,3520,≥1000,01_predictors
7urp_A,esmfold,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2504,gdt_ts,0.633648,eval-val,0,0,160,159,373,100–999,01_predictors
7uvg_A,esmfold,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2505,gdt_ts,0.47741,eval-val,0,0,183,166,258,100–999,01_predictors
7uww_A,esmfold,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2506,gdt_ts,0.013449,eval-val,0,0,635,632,2999,≥1000,01_predictors
7v3o_A,esmfold,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2507,gdt_ts,0.704874,eval-val,0,0,328,277,1763,≥1000,01_predictors
7w15_A,esmfold,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2508,gdt_ts,0.87628,eval-val,0,0,302,293,3269,≥1000,01_predictors
7y3h_A,esmfold,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2509,gdt_ts,0.646465,eval-val,0,0,413,396,2954,≥1000,01_predictors
7wz5_A,esmfold,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2510,gdt_ts,0.925466,eval-val,0,0,161,161,419,100–999,01_predictors
7wzm_A,esmfold,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2511,gdt_ts,0.760371,eval-val,0,0,492,458,13687,≥1000,01_predictors
7x4p_A,esmfold,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2512,gdt_ts,0.81781,eval-val,0,0,307,306,2349,≥1000,01_predictors
7x3h_A,esmfold,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2513,gdt_ts,0.225543,eval-val,0,0,290,276,431,100–999,01_predictors
7x8l_A,esmfold,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2514,gdt_ts,0.899706,eval-val,0,0,514,511,15750,≥1000,01_predictors
7xcd_A,esmfold,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2515,gdt_ts,0.134831,eval-val,0,1,178,178,22,10–99,01_predictors
7xg9_A,esmfold,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2516,gdt_ts,0.867133,eval-val,0,0,288,286,6291,≥1000,01_predictors
