pair_id,method,rank,candidate_id,source_arm,split,primary,tier,seq_class,L,n_pred,n_pred_fs,finished,recall_a,recall_b,phi,recall_a_fs,recall_b_fs,phi_fs,recall_shared,precision_union
1k0na_1rk4b,branch5,1,root:9,root,test,True,B,identical,229,169,33,True,0.47619047619047616,0.18,0.29619047619047617,0.6521739130434783,0.06451612903225806,0.5876577840112203,0.5748031496062992,0.6035502958579881
1k0na_1rk4b,branch5,2,branch5:89,branch5,test,True,B,identical,229,167,32,True,0.42857142857142855,0.12,0.30857142857142855,0.5217391304347826,0.03225806451612903,0.4894810659186536,0.48031496062992124,0.5089820359281437
1k0na_1rk4b,branch5,3,root:25,root,test,True,B,identical,229,185,35,True,0.35714285714285715,0.1,0.2571428571428571,0.5217391304347826,0.06451612903225806,0.45722300140252453,0.3858267716535433,0.372972972972973
1k0na_1rk4b,branch5,4,root:14,root,test,True,B,identical,229,188,37,True,0.5238095238095238,0.16,0.3638095238095238,0.6956521739130435,0.06451612903225806,0.6311360448807855,0.48031496062992124,0.48404255319148937
1k0na_1rk4b,branch5,5,branch5:76,branch5,test,True,B,identical,229,195,31,True,0.47619047619047616,0.1,0.3761904761904762,0.6086956521739131,0.0,0.6086956521739131,0.5275590551181102,0.4717948717948718
1k0na_1rk4b,branch5,6,branch5:95,branch5,test,True,B,identical,229,178,33,True,0.42857142857142855,0.14,0.28857142857142853,0.6086956521739131,0.06451612903225806,0.5441795231416551,0.5826771653543307,0.5561797752808989
1k0na_1rk4b,branch5,7,branch5:72,branch5,test,True,B,identical,229,169,35,True,0.30952380952380953,0.2,0.10952380952380952,0.391304347826087,0.03225806451612903,0.3590462833099579,0.5118110236220472,0.5207100591715976
1k0na_1rk4b,branch5,8,branch5:93,branch5,test,True,B,identical,229,169,22,True,0.38095238095238093,0.1,0.28095238095238095,0.4782608695652174,0.0,0.4782608695652174,0.4566929133858268,0.46745562130177515
1k0na_1rk4b,branch5,9,root:62,root,test,True,B,identical,229,184,31,True,0.38095238095238093,0.1,0.28095238095238095,0.2608695652173913,0.06451612903225806,0.19635343618513323,0.6692913385826772,0.5760869565217391
1k0na_1rk4b,branch5,10,branch5:75,branch5,test,True,B,identical,229,174,33,True,0.30952380952380953,0.14,0.16952380952380952,0.4782608695652174,0.03225806451612903,0.4460028050490884,0.3228346456692913,0.3505747126436782
1k0na_1rk4b,branch5,11,branch5:7,branch5,test,True,B,identical,229,189,43,True,0.5714285714285714,0.16,0.41142857142857137,0.7391304347826086,0.03225806451612903,0.7068723702664796,0.5275590551181102,0.5238095238095238
1k0na_1rk4b,branch5,12,branch5:47,branch5,test,True,B,identical,229,167,28,True,0.40476190476190477,0.06,0.34476190476190477,0.5217391304347826,0.0,0.5217391304347826,0.5039370078740157,0.5029940119760479
1k0na_1rk4b,branch5,13,branch5:6,branch5,test,True,B,identical,229,193,39,True,0.5,0.2,0.3,0.6956521739130435,0.06451612903225806,0.6311360448807855,0.5039370078740157,0.49222797927461137
1k0na_1rk4b,branch5,14,root:97,root,test,True,B,identical,229,186,39,True,0.4523809523809524,0.12,0.3323809523809524,0.6086956521739131,0.06451612903225806,0.5441795231416551,0.41732283464566927,0.41935483870967744
1k0na_1rk4b,branch5,15,root:57,root,test,True,B,identical,229,154,30,True,0.4523809523809524,0.16,0.2923809523809524,0.6086956521739131,0.06451612903225806,0.5441795231416551,0.5590551181102362,0.6363636363636364
1k0na_1rk4b,branch5,16,branch5:19,branch5,test,True,B,identical,229,182,35,True,0.42857142857142855,0.12,0.30857142857142855,0.5652173913043478,0.0,0.5652173913043478,0.5118110236220472,0.489010989010989
1k0na_1rk4b,iid,1,root:9,root,test,True,B,identical,229,169,33,True,0.47619047619047616,0.18,0.29619047619047617,0.6521739130434783,0.06451612903225806,0.5876577840112203,0.5748031496062992,0.6035502958579881
1k0na_1rk4b,iid,2,iid:97,iid,test,True,B,identical,229,192,37,True,0.42857142857142855,0.14,0.28857142857142853,0.6521739130434783,0.06451612903225806,0.5876577840112203,0.4409448818897638,0.421875
1k0na_1rk4b,iid,3,iid:0,iid,test,True,B,identical,229,175,37,True,0.42857142857142855,0.12,0.30857142857142855,0.5217391304347826,0.06451612903225806,0.45722300140252453,0.5118110236220472,0.5085714285714286
1k0na_1rk4b,iid,4,iid:33,iid,test,True,B,identical,229,165,31,True,0.42857142857142855,0.2,0.22857142857142854,0.6521739130434783,0.06451612903225806,0.5876577840112203,0.5118110236220472,0.5636363636363636
1k0na_1rk4b,iid,5,root:62,root,test,True,B,identical,229,184,31,True,0.38095238095238093,0.1,0.28095238095238095,0.2608695652173913,0.06451612903225806,0.19635343618513323,0.6692913385826772,0.5760869565217391
1k0na_1rk4b,iid,6,iid:27,iid,test,True,B,identical,229,185,41,True,0.42857142857142855,0.1,0.3285714285714285,0.6086956521739131,0.06451612903225806,0.5441795231416551,0.5275590551181102,0.4864864864864865
1k0na_1rk4b,iid,7,iid:50,iid,test,True,B,identical,229,179,33,True,0.4523809523809524,0.1,0.35238095238095235,0.5652173913043478,0.03225806451612903,0.5329593267882188,0.41732283464566927,0.4301675977653631
1k0na_1rk4b,iid,8,iid:85,iid,test,True,B,identical,229,189,42,True,0.5952380952380952,0.16,0.4352380952380952,0.7391304347826086,0.06451612903225806,0.6746143057503506,0.47244094488188976,0.49206349206349204
1k0na_1rk4b,iid,9,iid:19,iid,test,True,B,identical,229,168,27,True,0.2619047619047619,0.1,0.1619047619047619,0.2608695652173913,0.03225806451612903,0.22861150070126227,0.44881889763779526,0.43452380952380953
1k0na_1rk4b,iid,10,iid:48,iid,test,True,B,identical,229,167,35,True,0.5476190476190477,0.16,0.38761904761904764,0.6086956521739131,0.06451612903225806,0.5441795231416551,0.4330708661417323,0.5149700598802395
1k0na_1rk4b,iid,11,iid:12,iid,test,True,B,identical,229,170,33,True,0.4523809523809524,0.08,0.37238095238095237,0.6086956521739131,0.03225806451612903,0.5764375876577841,0.5039370078740157,0.5117647058823529
1k0na_1rk4b,iid,12,root:14,root,test,True,B,identical,229,188,37,True,0.5238095238095238,0.16,0.3638095238095238,0.6956521739130435,0.06451612903225806,0.6311360448807855,0.48031496062992124,0.48404255319148937
1k0na_1rk4b,iid,13,root:57,root,test,True,B,identical,229,154,30,True,0.4523809523809524,0.16,0.2923809523809524,0.6086956521739131,0.06451612903225806,0.5441795231416551,0.5590551181102362,0.6363636363636364
1k0na_1rk4b,iid,14,iid:23,iid,test,True,B,identical,229,186,39,True,0.5952380952380952,0.06,0.5352380952380953,0.6956521739130435,0.06451612903225806,0.6311360448807855,0.4645669291338583,0.46774193548387094
1k0na_1rk4b,iid,15,iid:69,iid,test,True,B,identical,229,162,33,True,0.2857142857142857,0.06,0.2257142857142857,0.43478260869565216,0.0,0.43478260869565216,0.47244094488188976,0.46296296296296297
1k0na_1rk4b,iid,16,root:64,root,test,True,B,identical,229,177,33,True,0.47619047619047616,0.14,0.33619047619047615,0.6086956521739131,0.03225806451612903,0.5764375876577841,0.48031496062992124,0.4971751412429379
1k0na_1rk4b,random,1,root:9,root,test,True,B,identical,229,169,33,True,0.47619047619047616,0.18,0.29619047619047617,0.6521739130434783,0.06451612903225806,0.5876577840112203,0.5748031496062992,0.6035502958579881
1k0na_1rk4b,random,2,root:14,root,test,True,B,identical,229,188,37,True,0.5238095238095238,0.16,0.3638095238095238,0.6956521739130435,0.06451612903225806,0.6311360448807855,0.48031496062992124,0.48404255319148937
1k0na_1rk4b,random,3,random:70,random,test,True,B,identical,229,186,32,True,0.38095238095238093,0.16,0.22095238095238093,0.5217391304347826,0.06451612903225806,0.45722300140252453,0.5433070866141733,0.5
1k0na_1rk4b,random,4,root:62,root,test,True,B,identical,229,184,31,True,0.38095238095238093,0.1,0.28095238095238095,0.2608695652173913,0.06451612903225806,0.19635343618513323,0.6692913385826772,0.5760869565217391
1k0na_1rk4b,random,5,random:56,random,test,True,B,identical,229,181,32,True,0.42857142857142855,0.14,0.28857142857142853,0.5217391304347826,0.06451612903225806,0.45722300140252453,0.4409448818897638,0.44751381215469616
1k0na_1rk4b,random,6,random:53,random,test,True,B,identical,229,187,35,True,0.47619047619047616,0.1,0.3761904761904762,0.6086956521739131,0.03225806451612903,0.5764375876577841,0.44881889763779526,0.4385026737967914
1k0na_1rk4b,random,7,random:47,random,test,True,B,identical,229,173,31,True,0.35714285714285715,0.14,0.21714285714285714,0.391304347826087,0.06451612903225806,0.3267882187938289,0.5433070866141733,0.5260115606936416
1k0na_1rk4b,random,8,random:80,random,test,True,B,identical,229,187,33,True,0.42857142857142855,0.16,0.26857142857142857,0.5217391304347826,0.03225806451612903,0.4894810659186536,0.5748031496062992,0.5294117647058824
1k0na_1rk4b,random,9,root:57,root,test,True,B,identical,229,154,30,True,0.4523809523809524,0.16,0.2923809523809524,0.6086956521739131,0.06451612903225806,0.5441795231416551,0.5590551181102362,0.6363636363636364
1k0na_1rk4b,random,10,random:81,random,test,True,B,identical,229,174,34,True,0.42857142857142855,0.1,0.3285714285714285,0.5652173913043478,0.03225806451612903,0.5329593267882188,0.4251968503937008,0.4425287356321839
1k0na_1rk4b,random,11,random:18,random,test,True,B,identical,229,186,40,True,0.5,0.14,0.36,0.5652173913043478,0.06451612903225806,0.5007012622720897,0.5984251968503937,0.5591397849462365
1k0na_1rk4b,random,12,root:80,root,test,True,B,identical,229,197,33,True,0.38095238095238093,0.16,0.22095238095238093,0.4782608695652174,0.03225806451612903,0.4460028050490884,0.5905511811023622,0.5025380710659898
1k0na_1rk4b,random,13,root:12,root,test,True,B,identical,229,173,29,True,0.3333333333333333,0.12,0.21333333333333332,0.391304347826087,0.0,0.391304347826087,0.41732283464566927,0.42196531791907516
1k0na_1rk4b,random,14,root:49,root,test,True,B,identical,229,189,32,True,0.5238095238095238,0.14,0.3838095238095238,0.5217391304347826,0.03225806451612903,0.4894810659186536,0.5511811023622047,0.5238095238095238
1k0na_1rk4b,random,15,random:22,random,test,True,B,identical,229,188,30,True,0.40476190476190477,0.14,0.26476190476190475,0.5217391304347826,0.03225806451612903,0.4894810659186536,0.5039370078740157,0.46808510638297873
1k0na_1rk4b,random,16,root:16,root,test,True,B,identical,229,182,30,True,0.42857142857142855,0.1,0.3285714285714285,0.5217391304347826,0.03225806451612903,0.4894810659186536,0.4251968503937008,0.4230769230769231
1k0na_1rk4b,temp,1,root:9,root,test,True,B,identical,229,169,33,True,0.47619047619047616,0.18,0.29619047619047617,0.6521739130434783,0.06451612903225806,0.5876577840112203,0.5748031496062992,0.6035502958579881
1k0na_1rk4b,temp,2,root:25,root,test,True,B,identical,229,185,35,True,0.35714285714285715,0.1,0.2571428571428571,0.5217391304347826,0.06451612903225806,0.45722300140252453,0.3858267716535433,0.372972972972973
1k0na_1rk4b,temp,3,root:69,root,test,True,B,identical,229,182,40,True,0.38095238095238093,0.06,0.32095238095238093,0.5217391304347826,0.03225806451612903,0.4894810659186536,0.2992125984251969,0.3131868131868132
1k0na_1rk4b,temp,4,root:14,root,test,True,B,identical,229,188,37,True,0.5238095238095238,0.16,0.3638095238095238,0.6956521739130435,0.06451612903225806,0.6311360448807855,0.48031496062992124,0.48404255319148937
1k0na_1rk4b,temp,5,root:40,root,test,True,B,identical,229,181,33,True,0.30952380952380953,0.1,0.20952380952380953,0.391304347826087,0.06451612903225806,0.3267882187938289,0.47244094488188976,0.430939226519337
1k0na_1rk4b,temp,6,root:62,root,test,True,B,identical,229,184,31,True,0.38095238095238093,0.1,0.28095238095238095,0.2608695652173913,0.06451612903225806,0.19635343618513323,0.6692913385826772,0.5760869565217391
1k0na_1rk4b,temp,7,root:64,root,test,True,B,identical,229,177,33,True,0.47619047619047616,0.14,0.33619047619047615,0.6086956521739131,0.03225806451612903,0.5764375876577841,0.48031496062992124,0.4971751412429379
1k0na_1rk4b,temp,8,root:97,root,test,True,B,identical,229,186,39,True,0.4523809523809524,0.12,0.3323809523809524,0.6086956521739131,0.06451612903225806,0.5441795231416551,0.41732283464566927,0.41935483870967744
1k0na_1rk4b,temp,9,temp:70,temp,test,True,B,identical,229,231,45,True,0.4523809523809524,0.08,0.37238095238095237,0.6521739130434783,0.03225806451612903,0.6199158485273493,0.47244094488188976,0.3593073593073593
1k0na_1rk4b,temp,10,root:16,root,test,True,B,identical,229,182,30,True,0.42857142857142855,0.1,0.3285714285714285,0.5217391304347826,0.03225806451612903,0.4894810659186536,0.4251968503937008,0.4230769230769231
1k0na_1rk4b,temp,11,root:93,root,test,True,B,identical,229,182,27,True,0.2619047619047619,0.14,0.1219047619047619,0.391304347826087,0.0,0.391304347826087,0.4881889763779528,0.43956043956043955
1k0na_1rk4b,temp,12,root:32,root,test,True,B,identical,229,190,28,True,0.3333333333333333,0.16,0.1733333333333333,0.5217391304347826,0.03225806451612903,0.4894810659186536,0.33858267716535434,0.34210526315789475
1k0na_1rk4b,temp,13,root:60,root,test,True,B,identical,229,189,34,True,0.5714285714285714,0.1,0.4714285714285714,0.6956521739130435,0.03225806451612903,0.6633941093969145,0.6299212598425197,0.5767195767195767
1k0na_1rk4b,temp,14,root:29,root,test,True,B,identical,229,175,34,True,0.47619047619047616,0.1,0.3761904761904762,0.6521739130434783,0.03225806451612903,0.6199158485273493,0.47244094488188976,0.4857142857142857
1k0na_1rk4b,temp,15,root:12,root,test,True,B,identical,229,173,29,True,0.3333333333333333,0.12,0.21333333333333332,0.391304347826087,0.0,0.391304347826087,0.41732283464566927,0.42196531791907516
1k0na_1rk4b,temp,16,root:43,root,test,True,B,identical,229,188,26,True,0.5,0.18,0.32,0.6086956521739131,0.03225806451612903,0.5764375876577841,0.3700787401574803,0.4095744680851064
1kcta_3t1pa,branch10,1,root:77,root,test,True,B,identical,377,371,104,True,0.3756906077348066,0.4090909090909091,-0.0334003013561025,0.23809523809523808,0.234375,0.003720238095238082,0.7222222222222222,0.6792452830188679
1kcta_3t1pa,branch10,2,root:96,root,test,True,B,identical,377,382,107,True,0.430939226519337,0.3560606060606061,0.07487862045873095,0.2698412698412698,0.140625,0.12921626984126983,0.7833333333333333,0.6963350785340314
1kcta_3t1pa,branch10,3,branch10:14,branch10,test,True,B,identical,377,392,114,True,0.3314917127071823,0.3333333333333333,-0.0018416206261510082,0.2222222222222222,0.171875,0.05034722222222221,0.6666666666666666,0.5714285714285714
1kcta_3t1pa,branch10,4,branch10:83,branch10,test,True,B,identical,377,388,119,True,0.292817679558011,0.3181818181818182,-0.025364138623807153,0.25396825396825395,0.21875,0.035218253968253954,0.7,0.5695876288659794
1kcta_3t1pa,branch10,5,root:52,root,test,True,B,identical,377,411,104,True,0.39226519337016574,0.3712121212121212,0.021053072158044528,0.1746031746031746,0.203125,-0.028521825396825407,0.7055555555555556,0.6009732360097324
1kcta_3t1pa,branch10,6,root:73,root,test,True,B,identical,377,415,116,True,0.44751381215469616,0.36363636363636365,0.08387744851833251,0.2698412698412698,0.21875,0.051091269841269826,0.7277777777777777,0.6265060240963856
1kcta_3t1pa,branch10,7,root:26,root,test,True,B,identical,377,386,130,True,0.3314917127071823,0.3787878787878788,-0.04729616608069648,0.2698412698412698,0.21875,0.051091269841269826,0.6777777777777778,0.6010362694300518
1kcta_3t1pa,branch10,8,branch10:29,branch10,test,True,B,identical,377,432,151,True,0.46408839779005523,0.4015151515151515,0.06257324627490374,0.3333333333333333,0.296875,0.036458333333333315,0.7444444444444445,0.6273148148148148
1kcta_3t1pa,branch10,9,branch10:35,branch10,test,True,B,identical,377,396,136,True,0.34806629834254144,0.32575757575757575,0.02230872258496569,0.23809523809523808,0.171875,0.06622023809523808,0.6666666666666666,0.5707070707070707
1kcta_3t1pa,branch10,10,branch10:79,branch10,test,True,B,identical,377,418,123,True,0.40331491712707185,0.4166666666666667,-0.013351749539594837,0.2222222222222222,0.1875,0.03472222222222221,0.7166666666666667,0.6148325358851675
1kcta_3t1pa,branch10,11,root:54,root,test,True,B,identical,377,370,107,True,0.3812154696132597,0.4393939393939394,-0.0581784697806797,0.19047619047619047,0.265625,-0.07514880952380953,0.7944444444444444,0.7297297297297297
1kcta_3t1pa,branch10,12,branch10:47,branch10,test,True,B,identical,377,411,120,True,0.3425414364640884,0.3560606060606061,-0.013519169596517666,0.20634920634920634,0.234375,-0.028025793650793662,0.7111111111111111,0.5766423357664233
1kcta_3t1pa,branch10,13,root:53,root,test,True,B,identical,377,377,121,True,0.3867403314917127,0.4318181818181818,-0.045077850326469104,0.2857142857142857,0.3125,-0.0267857142857143,0.7277777777777777,0.6843501326259946
1kcta_3t1pa,branch10,14,root:7,root,test,True,B,identical,377,417,132,True,0.430939226519337,0.4166666666666667,0.014272559852670341,0.3333333333333333,0.359375,-0.026041666666666685,0.7166666666666667,0.6282973621103117
1kcta_3t1pa,branch10,15,root:65,root,test,True,B,identical,377,408,127,True,0.3701657458563536,0.44696969696969696,-0.07680395111334337,0.2857142857142857,0.21875,0.0669642857142857,0.7944444444444444,0.6593137254901961
1kcta_3t1pa,branch10,16,branch10:72,branch10,test,True,B,identical,377,414,132,True,0.4143646408839779,0.44696969696969696,-0.032605056085719064,0.30158730158730157,0.328125,-0.02653769841269843,0.8222222222222222,0.6811594202898551
