stem,length,fine_cluster,contacts_emitted,num_tokens,truncated,document_sha256,source_parquet
proteina-bdd78217c35974467af3,100,proteina-bdd78217c35974467af3,90,478,False,a12173522ef1f14fbfd99d5ef8f5f0fab13e7ec04b7cad4604948f7919bd78dd,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l100-cis-v2/documents-provisional/2085eadd669c0cad8edd.parquet
proteina-bdf7d86cdd9140d2320e,300,proteina-bdf7d86cdd9140d2320e,286,1466,False,f2a238f244d2571ba3c8ff2a3ed5379364a2d0120fcf105d92c590121126772b,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l300-cis-v2/documents-provisional/3bad7ac2e3b3cea19967.parquet
proteina-be57556825868bd9b3b4,200,proteina-be57556825868bd9b3b4,234,1110,False,bb229f5f6fd6693f1dabb5dc6faabdf0bb20f06017772d8148621be017be94de,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l200-cis-v2/documents-provisional/a813c3e6f004e266b7f5.parquet
proteina-be812d09f06a778795dc,60,proteina-09e03490d19cae98f232,39,245,False,5e3474527ea125f5fa3b2542453eb6ee0100faf90cee6f7fcb0dccd056541f7a,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l60-cis-v2/documents-provisional/7674651d62cf1d031f65.parquet
proteina-bf9c11c7fcc5050977be,400,proteina-1404e6b8bda1ff7eaa68,425,2083,False,21ba3f130635cb53a417d40db13fd462d31b22d8a57986b4c07ff13f72223c55,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l400-v1/documents-provisional/c3093e9ef71cf9800833.parquet
proteina-bfa49cd6b81f017b4a23,60,proteina-bfa49cd6b81f017b4a23,62,314,False,25d4edd0c67ef48ef6b1e3fc9411b53ecba334492ac67f0b1be41c3fcb2cb6c5,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l60-cis-v2/documents-provisional/a919b4c557ee7a7ccd74.parquet
proteina-c08983b28d1760313d20,60,proteina-c08983b28d1760313d20,54,290,False,260743c776d4f101a65db77f9d41914077bd269a3dc118a50474dbfb3b22ec2f,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l60-cis-v2/documents-provisional/7674651d62cf1d031f65.parquet
proteina-c100ec78ee99b9b0beac,500,proteina-c100ec78ee99b9b0beac,499,2505,False,61fa0274e0c157367206e8e5254b87b08f82d6326346b97cb8a6ee6127e9c261,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l500-v1/documents-provisional/8962be48efe4e31e6368.parquet
proteina-c16703e46ba34b697f0d,100,proteina-c16703e46ba34b697f0d,77,439,False,cabec2c834b311efc310d5b8f00638a9dcfe65754d6952c8e28976900a1fa889,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l100-cis-v2/documents-provisional/5b88ed200d13b0d3f9bc.parquet
proteina-c24e4039d556cb9fc034,60,proteina-c24e4039d556cb9fc034,55,293,False,a505445395cfbeb9a9c398bdb055db3accc998f202a96c46792b8e98c91c58f4,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l60-cis-v2/documents-provisional/7acfe5ae4bc143bf3f0d.parquet
proteina-c309880db528712fe5fb,60,proteina-56bcd3e32df3795e0367,37,239,False,b6e948b249b487bf99cbf531d06a1e7e8e76b4c6e15c8cf60ef855c5d6220acd,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l60-cis-v2/documents-provisional/7acfe5ae4bc143bf3f0d.parquet
proteina-c32bee8c314b1154e5ce,60,proteina-c32bee8c314b1154e5ce,50,278,False,2b816fb90dab9769ba70b9b9076489b67c1110dfd009656121b33c47cfed4f5d,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l60-cis-v2/documents-provisional/1f51c6e45e0ad889d606.parquet
proteina-c335d2cf29dd4306288c,300,proteina-c335d2cf29dd4306288c,314,1550,False,de9e9fabdaf533cab5573affc9653d6ec5819be25bf4dc43888fb44c1539fdfa,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l300-cis-v2/documents-provisional/6aee2b8707354d965c03.parquet
proteina-c337ed2496379b3a507b,100,proteina-c337ed2496379b3a507b,96,496,False,0689b3f42900c7d275fdac968ef2298c1512597f541a3b60c6682a33be97621e,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l100-cis-v2/documents-provisional/106536dde600e7daa177.parquet
proteina-c416bd9d55fe40acda31,100,proteina-c416bd9d55fe40acda31,76,436,False,c0672f5020415be4e89574825bf0be3e4f2a6e2ab282afb36aabe806f5030412,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l100-cis-v2/documents-provisional/f3568cd0506e0516c73a.parquet
proteina-c45f5382ee92e527936a,100,proteina-c45f5382ee92e527936a,99,505,False,7dd14169cb4ca0c0eb6d30a799bb2ddd0ad70386394023d75cf835e774ad7767,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l100-cis-v2/documents-provisional/947fb8c94a3ad7f02463.parquet
proteina-c47b28aae69757c46b68,100,proteina-c47b28aae69757c46b68,74,430,False,3bd81c85b6a3fcc9980487070c7b90813bc0eac78eb65605830112ec0625160b,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l100-cis-v2/documents-provisional/106536dde600e7daa177.parquet
proteina-c491358b572851294e3b,100,proteina-c491358b572851294e3b,91,481,False,c37fbfa6ba6ce3e048868ba0dcc758831da13fcdd0cf6c8227b44b8026415fcf,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l100-cis-v2/documents-provisional/5b88ed200d13b0d3f9bc.parquet
proteina-c493a48fef5bd63bbc4f,400,proteina-c493a48fef5bd63bbc4f,447,2149,False,bf4187727ff5466db34e45e928d6feee3d653168f70de2a84e7c32e5656c0102,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l400-v1/documents-provisional/fb2da627f352a8864982.parquet
proteina-c56ce7106006fe0731ff,200,proteina-c56ce7106006fe0731ff,281,1251,False,3e51a42f72550e59afc7883f55b57bb61c9bd88c5028fb7f092bbca818ba766f,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l200-cis-v2/documents-provisional/0718f68136e9854c332d.parquet
proteina-c59f07d0618f520ac3f5,200,proteina-c59f07d0618f520ac3f5,201,1011,False,7a2565573e6d0ead7a13cde4539aa776cb7a20d0d5f3118ac11b098fcad7cbd9,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l200-cis-v2/documents-provisional/a813c3e6f004e266b7f5.parquet
proteina-c6409dfa345b05f5d5d9,100,proteina-c6409dfa345b05f5d5d9,38,322,False,a4b1ddcfdbe4f0a8883209769ecef5f2a5d75b0ffb20b74370daae3d881d15c7,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l100-cis-v2/documents-provisional/f3568cd0506e0516c73a.parquet
proteina-c7aaf4cab4add3e427d8,60,proteina-c7aaf4cab4add3e427d8,45,263,False,d3d67210ed092c936216369141ae5eb7269f8dc73eeddfe90ff1f2c6b39b1730,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l60-cis-v2/documents-provisional/6732899e8165c8b123c0.parquet
proteina-c8ff9a5eb1f7622643af,60,proteina-c32bee8c314b1154e5ce,36,236,False,96a9861ad809ca699a950c31c182ba7dc4f843ea71c11aa521c6709930077d78,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l60-cis-v2/documents-provisional/1f51c6e45e0ad889d606.parquet
proteina-c94174df37f38ac8f52f,400,proteina-c94174df37f38ac8f52f,400,2008,False,98214678b880cf44ca605dcd14d3c95af7105e8633e532d5420ab4257d165eb1,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l400-v1/documents-provisional/5ab5b9c0440823598306.parquet
proteina-ca4ebbe07c6b9aedee9e,60,proteina-a1a9449af20cbef5d55b,58,302,False,02f42c1b9b64fcaab84e27cb5eeb203a97cbf71ec8df32788419a8ef8fb884eb,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l60-cis-v2/documents-provisional/7acfe5ae4bc143bf3f0d.parquet
proteina-cac28b7490b76225f9ee,100,proteina-a81dbf596dce0d01f55f,56,376,False,3ed67be3e7487774416968456fd3212c5413bf555e8501656d65118d19f18840,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l100-cis-v2/documents-provisional/5b88ed200d13b0d3f9bc.parquet
proteina-caeddff7b99e95627bd5,300,proteina-caeddff7b99e95627bd5,327,1589,False,6a3cde70d02f92fc6a6656ff3d5a412b65d9af11dcc8de8fa87467e578805147,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l300-cis-v2/documents-provisional/3bad7ac2e3b3cea19967.parquet
proteina-cb167db30c787e153182,200,proteina-cb167db30c787e153182,208,1032,False,3d25a54b5350b9533452ed905bc551a071695f85552e410fa20f5bb36060d454,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l200-cis-v2/documents-provisional/0718f68136e9854c332d.parquet
proteina-cb7f8d6e27dea5ebb4b5,100,proteina-cb7f8d6e27dea5ebb4b5,104,520,False,e7e91d85241e8dcba1c4d8e20436018c3e9d1031d5d643a4050f36b447839a1c,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l100-cis-v2/documents-provisional/5b88ed200d13b0d3f9bc.parquet
proteina-cb8f80b10d1ea077df47,200,proteina-cb8f80b10d1ea077df47,237,1119,False,b52a68c4e8c40367c9e6bf4aeaff94c8809eea2fd64eb9e40433c028e8f3b4c2,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l200-cis-v2/documents-provisional/6eb672d283c08189deb7.parquet
proteina-cbf8c8d4a53c859d4ea7,100,proteina-cbf8c8d4a53c859d4ea7,98,502,False,49140272fabda982e6c04e8186ea7a98bac5be4e9bd7ae9a56efab1213728b74,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l100-cis-v2/documents-provisional/2085eadd669c0cad8edd.parquet
proteina-cbfe929ddafc728b75f0,100,proteina-cbfe929ddafc728b75f0,89,475,False,e3b92c009c10d3552b5e6ff652842e01bfae876e6b484e6299de965e87b5f014,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l100-cis-v2/documents-provisional/facc89fba0efb2f9ad84.parquet
proteina-cd64c584d188e359287b,300,proteina-cd64c584d188e359287b,351,1661,False,bba5dd8e626ed5a38c4a01a2daf96d93900430d739c52a6ab352e4e732918620,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l300-cis-v2/documents-provisional/d4bcc4632553d2921112.parquet
proteina-cd9a5f45a1118cc8df6a,60,proteina-cd9a5f45a1118cc8df6a,43,257,False,98165a8e2da6cf76edb1085833139ec753b193a75ca197f7021a3c45916f5bec,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l60-cis-v2/documents-provisional/a919b4c557ee7a7ccd74.parquet
proteina-cefb0b3e592af3afde93,200,proteina-cefb0b3e592af3afde93,186,966,False,0eed876ba97a83c37269d80efcc8952d71cc15ab90cf562d5ade1d79d599d86b,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l200-cis-v2/documents-provisional/6eb672d283c08189deb7.parquet
proteina-cf8ff5268b79f2a838cd,200,proteina-cf8ff5268b79f2a838cd,211,1041,False,974a4c9207c479a1b6666fc6bdb95d51e132bb51aea25cff6de88d88afa20619,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l200-cis-v2/documents-provisional/939f6ee146f3d9569cf7.parquet
proteina-cfc40e241f03e7e656b9,100,proteina-cfc40e241f03e7e656b9,85,463,False,1d4845743c92dc6cdc3f950f97f0fbb6880f45a445214299b3f5e354df886f65,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l100-cis-v2/documents-provisional/106536dde600e7daa177.parquet
proteina-d00a9f8ac4dfba66d730,100,proteina-d00a9f8ac4dfba66d730,81,451,False,ef18a252af3bb149d1a2115d02f011f2252ee5fe180648947fe12e1ecb9e1892,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l100-cis-v2/documents-provisional/5b88ed200d13b0d3f9bc.parquet
proteina-d018cc03cf00a9baaeaf,60,proteina-d018cc03cf00a9baaeaf,39,245,False,b3e8291b71d65b20daf67c5ce082e6421dd2bb3bb181103b337c95bfefc02adc,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l60-cis-v2/documents-provisional/98f91b68a0eb17e9ebf0.parquet
proteina-d17d2328507537c6f462,60,proteina-d17d2328507537c6f462,56,296,False,5c97d5962951d9829fc7300e91ffde38a4d0834b12297f272f11d5035ca7b790,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l60-cis-v2/documents-provisional/6732899e8165c8b123c0.parquet
proteina-d2c7cb683754ff40e612,300,proteina-d2c7cb683754ff40e612,311,1541,False,e31f20dfa6a9bf79e2d3e32004f8919d04e2845402a8ab55f815e89bb9bd195a,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l300-cis-v2/documents-provisional/64864aab5e7353e7bf2e.parquet
proteina-d324d64af6fe3ce0e3d7,200,proteina-d324d64af6fe3ce0e3d7,234,1110,False,4daca2c933cea106fe8408a7d6018707a35439fc647e6fe070e3463af6e981aa,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l200-cis-v2/documents-provisional/0718f68136e9854c332d.parquet
proteina-d352a6a11e8f02884e6a,60,proteina-d352a6a11e8f02884e6a,47,269,False,0a710fc27c79275400844b08f9cdcb79038e15241eb8eca7fbfdd2d2f6f01080,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l60-cis-v2/documents-provisional/67fd8b160bb02d6adc11.parquet
proteina-d4198b8cfb9deadde71e,60,proteina-d4198b8cfb9deadde71e,22,194,False,cbe5b15840d08db7d9fc546b709ab48d7d8464a341e189ee5ba1f9acf5fc990e,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l60-cis-v2/documents-provisional/67fd8b160bb02d6adc11.parquet
proteina-d43a743136a18933a151,200,proteina-d43a743136a18933a151,201,1011,False,0a034649cac15a45cdb9313a52b1247faa7f539af71e15087d673260a24ef30a,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l200-cis-v2/documents-provisional/9f9af92f298c2cb26872.parquet
proteina-d5477b03218027532c1c,300,proteina-d5477b03218027532c1c,256,1376,False,924bc95fd4f6817b3b49d4ab9708188fe9cb282129a1fbce72fbf3a53faeb16b,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l300-cis-v2/documents-provisional/dfd0421e4a55661b2880.parquet
proteina-d59766ef4c782ea864bc,400,proteina-d59766ef4c782ea864bc,407,2029,False,746a5f75c9cf372589df94d017046b4763ae306b9d88647028dca8312e41c21d,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l400-v1/documents-provisional/25383cd12ee84de9a6d7.parquet
proteina-d5b1f3b3150a5e2b18b4,400,proteina-d5b1f3b3150a5e2b18b4,453,2167,False,84b62a52494f791f0ccfe9f3b466c3b5dba6dabc68441299ca110625d8a0173f,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l400-v1/documents-provisional/38836b04786c3ce836d2.parquet
proteina-d69f20f0108ee6c74bab,60,proteina-d69f20f0108ee6c74bab,52,284,False,71b9ff27aad8b1e2b632b0abbd378fc2536132d75aeb1f3410867439db35dfc0,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l60-cis-v2/documents-provisional/7acfe5ae4bc143bf3f0d.parquet
proteina-d6c6fec7c3cd12354ae7,60,proteina-d6c6fec7c3cd12354ae7,33,227,False,a8eee7151945c4f593d75ac5b9d812680d85731d88ab3606f6a966bce51b2b73,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l60-cis-v2/documents-provisional/6cdbaba65516fcb40052.parquet
proteina-d7062f078b3879994d47,100,proteina-d7062f078b3879994d47,66,406,False,eae183df6253ca437c3820611660668cb95363801c1dbe6f5a4e365e0a618a81,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l100-cis-v2/documents-provisional/96469653a4df51ca0ade.parquet
proteina-d74551b4fd2bb1c6d6a3,300,proteina-d74551b4fd2bb1c6d6a3,300,1508,False,8456ff2e14354228f10d87784ab7f66f9c80c065bb2279e20f42ab15c3fddea3,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l300-cis-v2/documents-provisional/5f1ad2461b6ce2723dbe.parquet
proteina-d759eb6e9fac4b7bd4a7,300,proteina-d759eb6e9fac4b7bd4a7,314,1550,False,fb621c6ddc7bdaa5b7c66872b7ccef423e469b4c611165fa34f176a43858c848,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l300-cis-v2/documents-provisional/87a83fe00de3505d1293.parquet
proteina-d766ac850391ed1bc069,60,proteina-09e03490d19cae98f232,34,230,False,d8d8d031dbd978846d390ac17557a398c418d6c4bd8a198b720b9a182e6c03e8,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l60-cis-v2/documents-provisional/6cdbaba65516fcb40052.parquet
proteina-d8b38fab9d70b86c27c8,100,proteina-d8b38fab9d70b86c27c8,70,418,False,0aca40720b8c149d043993d7a9b7e63800297e2bb5783a0e83a59e159aad32ba,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l100-cis-v2/documents-provisional/5b88ed200d13b0d3f9bc.parquet
proteina-d99e1db3e33c6a1d1a7d,400,proteina-d99e1db3e33c6a1d1a7d,348,1852,False,c9adf799ec0b8fe239c610c913029cbeb1e0f52b28f1349a9fefbc1113bd0409,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l400-v1/documents-provisional/4bcf0e31d0302d10509d.parquet
proteina-da2b278c881a9d614d9c,60,proteina-da2b278c881a9d614d9c,43,257,False,bd2aacd4dbb5ccc03e969e89cf60629bd71c443468c23c821739575154415a07,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l60-cis-v2/documents-provisional/67fd8b160bb02d6adc11.parquet
proteina-daf1f36564a0b520d0a1,100,proteina-daf1f36564a0b520d0a1,100,508,False,adf35cc6c1dd3071679380caeace0697e017c0bf7b0df10c096f4e422a3ee011,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l100-cis-v2/documents-provisional/f3568cd0506e0516c73a.parquet
proteina-db6ea7aed2ffbb245da5,60,proteina-db6ea7aed2ffbb245da5,51,281,False,ec1165533f0cd9e61dcf7b63ca51664211b7d10ba68ef78c38f0fe38aef52c45,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l60-cis-v2/documents-provisional/1f51c6e45e0ad889d606.parquet
proteina-dbe6a3bb3fe03ad61a61,100,proteina-5708fbb76a46a27888af,79,445,False,de75359bf2f268b2274ac16043c0f98dae5c86d05f163a9c78d7209f78aeaca6,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l100-cis-v2/documents-provisional/106536dde600e7daa177.parquet
proteina-dc70e0ef095ae652026a,60,proteina-dc70e0ef095ae652026a,36,236,False,fadf0041f1d16c0bfcf1c67dcf9a1d531819cc708bf26b7d5f273f6ad9356b71,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l60-cis-v2/documents-provisional/6732899e8165c8b123c0.parquet
proteina-dd5ca6766dc9e91257b9,100,proteina-dd5ca6766dc9e91257b9,100,508,False,824208de9a139b45d7c0ba2834a1ed472eeb3d986f685de5fbdcf5879ff12d7a,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l100-cis-v2/documents-provisional/947fb8c94a3ad7f02463.parquet
proteina-ddbb6cbf4058f4bcba0d,300,proteina-ddbb6cbf4058f4bcba0d,332,1604,False,7fb9880872ace4da950e3ba5d8a06082103b5af68774924354d667ddf71c339d,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l300-cis-v2/documents-provisional/207c3ae6375a421407ac.parquet
proteina-de62eb9742b582f05cd3,100,proteina-de62eb9742b582f05cd3,68,412,False,d6c17281356a83a75eacf9896612049fc98609788591ad5f03450090d41c97ad,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l100-cis-v2/documents-provisional/5b88ed200d13b0d3f9bc.parquet
proteina-df9c3cc5385203d4b1e8,100,proteina-df9c3cc5385203d4b1e8,101,511,False,164062734b0b17f9120d68faf2af235bfa8029e28369dc33cfbd4e12026acaef,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l100-cis-v2/documents-provisional/947fb8c94a3ad7f02463.parquet
proteina-e1ec54c0ec8203db717c,200,proteina-e1ec54c0ec8203db717c,179,945,False,2f99fd3167ed97e4c1edc94c61f1fa94f7c75eccd313531de31875eff286c8bc,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l200-cis-v2/documents-provisional/0718f68136e9854c332d.parquet
proteina-e25d1e60520b6127b632,400,proteina-1404e6b8bda1ff7eaa68,447,2149,False,9835f74588a403225039d069b85ca741d1aa78b0d5c1a8df2b26cd913962c48b,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l400-v1/documents-provisional/7768f5b26cab817b50ba.parquet
proteina-e2bb850d5d5a068da867,400,proteina-a6541676d6e657602bc0,411,2041,False,ad5368d378db2ec63a1f8409f53425c46f482bc06502ccdbdfba95c8af5ee44c,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l400-v1/documents-provisional/4bcf0e31d0302d10509d.parquet
proteina-e2fe4b79ca52de658e2b,200,proteina-e2fe4b79ca52de658e2b,191,981,False,2780e484fc087da169e2128ff41ff6dfb306fcf0402025ba4b2f57b197d51c65,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l200-cis-v2/documents-provisional/ee09aa4072bcc9f570db.parquet
proteina-e3ca5a86bc7e68e68d0a,60,proteina-e3ca5a86bc7e68e68d0a,63,317,False,f245bb4302d263b8bb028db0487229b964d011acf81ad1802c6057f0f564c916,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l60-cis-v2/documents-provisional/7acfe5ae4bc143bf3f0d.parquet
proteina-e44a96a07b08e3625dca,500,proteina-e44a96a07b08e3625dca,622,2874,False,569c963dd995d8effed8065db1913b87b0063a3b082bb42de3e7df5a7efe7a0c,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l500-v1/documents-provisional/0b51449cbbbc11c149e5.parquet
proteina-e4be196d906bd9bd2b8c,60,proteina-09e03490d19cae98f232,36,236,False,a71a5e192387b68d19f7ce0dc58ab4702b1f710c5ee8133b3ac9cdf3514b2564,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l60-cis-v2/documents-provisional/6cdbaba65516fcb40052.parquet
proteina-e4fe3c53b62945cb5b90,400,proteina-e4fe3c53b62945cb5b90,472,2224,False,9d805e54f9881c2ffac8889566c7ad0b4b29d9c4dea7550614ff9cb9aba08962,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l400-v1/documents-provisional/5319d5c4b12be1787701.parquet
proteina-e58d1260d2adc966095b,100,proteina-e58d1260d2adc966095b,93,487,False,11e0a8d508fdf23641fda7a1cc384bf7f7322a107153f82ad03b82791b1456a9,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l100-cis-v2/documents-provisional/5b88ed200d13b0d3f9bc.parquet
proteina-e5bedecc226297c42eac,500,proteina-e5bedecc226297c42eac,607,2829,False,9c0b3ed22fceabf21e1ceee93801a1547ccea3b83c0953367829432b15dde5ac,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l500-v1/documents-provisional/96bfef45f4cec27e70b9.parquet
proteina-e636365f0a7a57553a0f,100,proteina-e636365f0a7a57553a0f,76,436,False,bfc73fe165a4087566b651f63ed87ee6abdca351914445345c5aac4155b85fbc,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l100-cis-v2/documents-provisional/2085eadd669c0cad8edd.parquet
proteina-e66952b8d2d533c85f3f,300,proteina-e66952b8d2d533c85f3f,315,1553,False,58bef5283a894bf80e672144bcba2afea1cd1a24b32d5823919a65cc8bbe96b4,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l300-cis-v2/documents-provisional/d4bcc4632553d2921112.parquet
proteina-e6880750b011a9315229,200,proteina-e6880750b011a9315229,180,948,False,d45db62679d71abc11ccee3f35a113aec0f090a91cfc824c302f19a4b5fb6268,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l200-cis-v2/documents-provisional/939f6ee146f3d9569cf7.parquet
proteina-e6a73a3c9d66840ff173,300,proteina-e6a73a3c9d66840ff173,330,1598,False,d34baf98b790c2e9a690efb113e2f83578d6718f968211f240a8630cdaaec0dd,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l300-cis-v2/documents-provisional/3bad7ac2e3b3cea19967.parquet
proteina-e6a98758d6ed16ada668,400,proteina-e6a98758d6ed16ada668,394,1990,False,96ad847ce424752b2d6629afcba5694546fe5e7b00bdb0062fdcb19ad1c2534a,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l400-v1/documents-provisional/97ec1abb5c8f6b8a18ca.parquet
proteina-e779a326f671f670b0ac,400,proteina-e779a326f671f670b0ac,494,2290,False,fa688788ce834f8e7920c4d4bd71dd12695e5fffdc5b549efe36bb1c8cc87ebf,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l400-v1/documents-provisional/7768f5b26cab817b50ba.parquet
proteina-e7db037d38535dcc9a5c,60,proteina-e7db037d38535dcc9a5c,44,260,False,294d93851c9a9f3cca00cf7bef6a524ed464cafab9a9540d93807a2a7a9cb218,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l60-cis-v2/documents-provisional/98f91b68a0eb17e9ebf0.parquet
proteina-e7ec643a44e20b03dada,100,proteina-e7ec643a44e20b03dada,89,475,False,2f0f87d15b1eb2c40924f4202eee32acf8496e3a5750c3964d8bea1e1fc5b0c1,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l100-cis-v2/documents-provisional/2085eadd669c0cad8edd.parquet
proteina-e86d23649b78ee5a8de6,200,proteina-e86d23649b78ee5a8de6,203,1017,False,8e9de81516a161fffb4cc762affa70c32be0fd69a704f1d0e9f4835831da32a7,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l200-cis-v2/documents-provisional/939f6ee146f3d9569cf7.parquet
proteina-ea01e4391bf6456f4279,60,proteina-ea01e4391bf6456f4279,49,275,False,bbb6960ebef3a4620ab5980060fafd6d4263bf7dac87a2bdab126f8796c4b223,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l60-cis-v2/documents-provisional/a919b4c557ee7a7ccd74.parquet
proteina-ea60d96e750ef5333e9b,300,proteina-623527dfc73fdea54b8f,285,1463,False,799b38ebc9023525e543d39a9858629b7585666d547b5412f604a86eaeaed70d,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l300-cis-v2/documents-provisional/5f1ad2461b6ce2723dbe.parquet
proteina-eae88699099f0f7e8877,400,proteina-eae88699099f0f7e8877,377,1939,False,e7a477d975b9a3b684200cd793847bde73e4775b49fdfc3f45904eddd8c7ecde,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l400-v1/documents-provisional/1517f02594723eb22347.parquet
proteina-ebb7a0d856886aa5ca26,60,proteina-ebb7a0d856886aa5ca26,64,320,False,ef7abb4bb3765fc7fc6fbf0dc68eaf7dfba51a6162393ca1d32767f3f01aa672,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l60-cis-v2/documents-provisional/7acfe5ae4bc143bf3f0d.parquet
proteina-ebf3384c53b09f96b60a,300,proteina-ebf3384c53b09f96b60a,302,1514,False,cc9f12b79d528648154907217dd5bec871a5c8105d4a9ed81a03264221f6a869,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l300-cis-v2/documents-provisional/dfd0421e4a55661b2880.parquet
proteina-ecae840901c072d20617,300,proteina-7cbbe861dc47194a54e2,277,1439,False,eb155a4414ba687f6ec0c90274d7c9754c728ec272359205d75c714dc8de3abd,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l300-cis-v2/documents-provisional/168bbab4c134c7498a33.parquet
