entry_id,r,L,n_gt,n_gen_tokens,finished,prompt_ok,n_sections_mine,n_sections_theirs,best_f1_mine,best_f1_theirs,last_f1_mine,last_f1_theirs,first_f1_mine,first_f1_theirs,mean_jaccard,precision,n_pred,max_section_f1_delta
foldbench100__7wz5_A,12,161,113,3095,True,True,11,11,0.06896551724137932,0.06896551724137932,0.02162162162162162,0.02162162162162162,0.049079754601226995,0.049079754601226995,0.008375151309684324,0.032101167315175094,1025.0,0.0
foldbench100__7wz5_A,7,161,113,6663,False,True,23,23,0.07106598984771574,0.07106598984771574,0.0,0.0,0.009389671361502346,0.009389671361502346,0.017447607404729438,0.025305015815634886,2203.0,0.0
denovo_pdb__4yxx_A,0,208,180,6663,False,True,19,19,0.15384615384615385,0.15384615384615385,0.04424778761061947,0.04424778761061947,0.060810810810810814,0.060810810810810814,0.046539101285270265,0.12099322799097066,2195.0,0.0
denovo_pdb__4yxx_A,21,208,180,6663,False,True,19,19,0.1879194630872483,0.1879194630872483,0.0730593607305936,0.0730593607305936,0.04095563139931741,0.04095563139931741,0.02207460569242076,0.0943566591422122,2197.0,0.0
denovo_pdb__4yxx_A,12,208,180,6663,False,True,19,19,0.11464968152866242,0.11464968152866242,0.015267175572519083,0.015267175572519083,0.07560137457044674,0.07560137457044674,0.031976985010322256,0.06275395033860046,2200.0,0.0
denovo_pdb__4yxx_A,19,208,180,6663,False,True,20,20,0.10932475884244372,0.10932475884244372,0.019999999999999997,0.019999999999999997,0.03883495145631068,0.03883495145631068,0.033915356179567195,0.07723577235772358,2202.0,0.0
denovo_pdb__9kgz_A,1,125,147,6663,False,True,21,21,0.30708661417322836,0.30708661417322836,0.07881773399014778,0.07881773399014778,0.1085972850678733,0.1085972850678733,0.07468184322656182,0.21544715447154472,2191.0,0.0
denovo_pdb__9kgz_A,16,125,147,6663,False,True,24,24,0.25384615384615383,0.25384615384615383,0.07860262008733625,0.07860262008733625,0.10679611650485436,0.10679611650485436,0.0634287547596206,0.1798463624039765,2202.0,0.0
denovo_pdb__9kgz_A,19,125,147,6663,False,True,25,25,0.19626168224299065,0.19626168224299065,0.09282700421940927,0.09282700421940927,0.09561752988047807,0.09561752988047807,0.05479133107396311,0.149118843199277,2201.0,0.0
denovo_pdb__9kgz_A,9,125,147,6663,False,True,22,22,0.32231404958677684,0.32231404958677684,0.13138686131386862,0.13138686131386862,0.0847457627118644,0.0847457627118644,0.06484299224516372,0.1942186088527552,2189.0,0.0
denovo_pdb__3p6j_A,17,125,141,3810,True,True,15,15,0.2608695652173913,0.2608695652173913,0.19905213270142177,0.19905213270142177,0.24,0.24,0.2002346104044955,0.27035573122529644,1263.0,0.0
denovo_pdb__3p6j_A,16,125,141,2746,True,True,10,10,0.2892561983471074,0.2892561983471074,0.18723404255319148,0.18723404255319148,0.15469613259668508,0.15469613259668508,0.16953381414713123,0.28289473684210525,911.0,0.0
denovo_pdb__3p6j_A,4,125,141,1196,True,True,5,5,0.291497975708502,0.291497975708502,0.291497975708502,0.291497975708502,0.22033898305084745,0.22033898305084745,0.1998443005932468,0.29219143576826195,396.0,0.0
denovo_pdb__3p6j_A,14,125,141,2003,True,True,8,8,0.25806451612903225,0.25806451612903225,0.25806451612903225,0.25806451612903225,0.199203187250996,0.199203187250996,0.20326230930831565,0.2586466165413534,665.0,0.0
denovo_pdb__7hj0_A,0,126,90,2451,True,True,9,9,0.31521739130434784,0.31521739130434784,0.22448979591836737,0.22448979591836737,0.19999999999999996,0.19999999999999996,0.0535743568289689,0.18427518427518427,813.0,0.0
denovo_pdb__7hj0_A,20,126,90,2596,True,True,10,10,0.43820224719101125,0.43820224719101125,0.33155080213903737,0.33155080213903737,0.17441860465116277,0.17441860465116277,0.10717472876265162,0.23781902552204176,861.0,0.0
denovo_pdb__7hj0_A,7,126,90,809,True,True,5,5,0.2894736842105263,0.2894736842105263,0.2894736842105263,0.2894736842105263,0.11347517730496452,0.11347517730496452,0.03142542571381522,0.20149253731343283,268.0,0.0
denovo_pdb__7hj0_A,16,126,90,2312,True,True,11,11,0.472972972972973,0.472972972972973,0.4484848484848485,0.4484848484848485,0.22535211267605634,0.22535211267605634,0.07450601370230904,0.318122555410691,765.0,0.0
foldbench100__8dp9_A,20,148,146,6663,False,True,20,20,0.1111111111111111,0.1111111111111111,0.04329004329004329,0.04329004329004329,0.03347280334728033,0.03347280334728033,0.031699104264953544,0.04697380307136405,2201.0,0.0
foldbench100__8dp9_A,23,148,146,6663,False,True,21,21,0.08695652173913043,0.08695652173913043,0.026200873362445413,0.026200873362445413,0.061068702290076333,0.061068702290076333,0.032500747813767106,0.052393857271906055,2196.0,0.0
foldbench100__8dp9_A,22,148,146,6663,False,True,21,21,0.08730158730158731,0.08730158730158731,0.0,0.0,0.032,0.032,0.028826827875243183,0.04832881662149955,2205.0,0.0
foldbench100__8dp9_A,15,148,146,6663,False,True,19,19,0.07114624505928854,0.07114624505928854,0.023166023166023165,0.023166023166023165,0.07114624505928854,0.07114624505928854,0.03400892102508932,0.04379232505643341,2199.0,0.0
denovo_pdb__4r5c_A,20,304,314,1999,True,True,4,4,0.707070707070707,0.707070707070707,0.707070707070707,0.707070707070707,0.35813953488372097,0.35813953488372097,0.16820437445335404,0.7037593984962406,662.0,0.0
denovo_pdb__4r5c_A,4,304,314,2649,True,True,6,6,0.7003257328990229,0.7003257328990229,0.7003257328990229,0.7003257328990229,0.35648148148148145,0.35648148148148145,0.16790788317304264,0.70261066969353,877.0,0.0
denovo_pdb__4r5c_A,7,304,314,1596,True,True,3,3,0.685064935064935,0.685064935064935,0.685064935064935,0.685064935064935,0.32558139534883723,0.32558139534883723,0.1649188587497803,0.6817325800376648,527.0,0.0
denovo_pdb__4r5c_A,6,304,314,1635,True,True,3,3,0.738255033557047,0.738255033557047,0.738255033557047,0.738255033557047,0.36658932714617165,0.36658932714617165,0.21314639380299383,0.7316176470588235,544.0,0.0
foldbench100__7yug_A,23,118,94,2907,True,True,18,18,0.13432835820895522,0.13432835820895522,0.11695906432748537,0.11695906432748537,0.048,0.048,0.03000935198494509,0.11007268951194185,962.0,0.0
foldbench100__7yug_A,12,118,94,4480,True,True,25,25,0.19108280254777069,0.19108280254777069,0.18055555555555552,0.18055555555555552,0.13888888888888892,0.13888888888888892,0.04672305172798837,0.14006734006734006,1484.0,0.0
foldbench100__7yug_A,0,118,94,3441,True,True,18,18,0.2603550295857988,0.2603550295857988,0.10404624277456648,0.10404624277456648,0.13245033112582782,0.13245033112582782,0.04986744458914984,0.1375985977212971,1138.0,0.0
foldbench100__7yug_A,5,118,94,6663,False,True,36,36,0.18285714285714283,0.18285714285714283,0.0,0.0,0.0759493670886076,0.0759493670886076,0.031091764325190667,0.09551833408782254,2204.0,0.0
foldbench100__8eo5_A,20,290,253,6663,False,True,21,21,0.04891304347826087,0.04891304347826087,0.019999999999999997,0.019999999999999997,0.01685393258426966,0.01685393258426966,0.00857709577978797,0.043812104787714544,2213.0,0.0
foldbench100__8eo5_A,6,290,253,6663,False,True,20,20,0.07065217391304349,0.07065217391304349,0.0,0.0,0.021739130434782605,0.021739130434782605,0.012725838970528092,0.043812104787714544,2210.0,0.0
foldbench100__8eo5_A,0,290,253,6663,False,True,19,19,0.0554016620498615,0.0554016620498615,0.02881844380403458,0.02881844380403458,0.027247956403269755,0.027247956403269755,0.010861688038018399,0.04198645598194131,2213.0,0.0
foldbench100__8eo5_A,9,290,253,6663,False,True,19,19,0.053475935828877004,0.053475935828877004,0.034482758620689655,0.034482758620689655,0.03314917127071823,0.03314917127071823,0.012671412198249306,0.04604966139954853,2210.0,0.0
foldbench100__8daj_A,11,302,299,5639,True,True,14,14,0.23398328690807801,0.23398328690807801,0.23398328690807801,0.23398328690807801,0.010025062656641603,0.010025062656641603,0.02179212085403668,0.13013333333333332,1870.0,0.0
foldbench100__8daj_A,5,302,299,5385,True,True,12,12,0.32044198895027626,0.32044198895027626,0.32044198895027626,0.32044198895027626,0.054320987654320994,0.054320987654320994,0.037748861000095606,0.1970965940815187,1772.0,0.0
foldbench100__8daj_A,17,302,299,4622,True,True,11,11,0.28205128205128205,0.28205128205128205,0.28205128205128205,0.28205128205128205,0.05080831408775982,0.05080831408775982,0.01844386896495282,0.15810019518542615,1534.0,0.0
foldbench100__8daj_A,19,302,299,5306,True,True,14,14,0.18471337579617833,0.18471337579617833,0.18471337579617833,0.18471337579617833,0.05499999999999999,0.05499999999999999,0.02477665870623423,0.11961451247165533,1762.0,0.0
denovo_pdb__7hj7_A,18,126,93,398,True,True,2,2,0.4539877300613497,0.4539877300613497,0.4539877300613497,0.4539877300613497,0.3354838709677419,0.3354838709677419,0.24528301886792453,0.4772727272727273,132.0,0.0
denovo_pdb__7hj7_A,23,126,93,1380,True,True,6,6,0.3978494623655913,0.3978494623655913,0.3978494623655913,0.3978494623655913,0.1951219512195122,0.1951219512195122,0.061542123455238,0.2816593886462882,457.0,0.0
denovo_pdb__7hj7_A,14,126,93,3618,True,True,15,15,0.5837837837837838,0.5837837837837838,0.5837837837837838,0.5837837837837838,0.24043715846994534,0.24043715846994534,0.08047958385794836,0.23980016652789343,1198.0,0.0
denovo_pdb__7hj7_A,1,126,93,1354,True,True,7,7,0.38095238095238093,0.38095238095238093,0.36548223350253806,0.36548223350253806,0.297029702970297,0.297029702970297,0.10577601268851207,0.33407572383073497,449.0,0.0
foldbench100__7zu3_A,3,132,92,6663,False,True,27,27,0.12621359223300968,0.12621359223300968,0.0,0.0,0.05095541401273885,0.05095541401273885,0.02452872710867521,0.04385171790235081,2208.0,0.0
foldbench100__7zu3_A,16,132,92,6663,False,True,27,27,0.07368421052631578,0.07368421052631578,0.0,0.0,0.05434782608695652,0.05434782608695652,0.02536622327803665,0.04113924050632911,2206.0,0.0
foldbench100__7zu3_A,19,132,92,6663,False,True,27,27,0.06185567010309278,0.06185567010309278,0.0,0.0,0.02366863905325444,0.02366863905325444,0.024405984852417798,0.028481012658227847,2203.0,0.0
foldbench100__7zu3_A,18,132,92,6663,False,True,29,29,0.11111111111111112,0.11111111111111112,0.046511627906976744,0.046511627906976744,0.02222222222222222,0.02222222222222222,0.030950161372238112,0.04206241519674356,2201.0,0.0
foldbench100__7xcd_A,18,178,148,6663,False,True,20,20,0.1015625,0.1015625,0.06382978723404255,0.06382978723404255,0.033195020746887974,0.033195020746887974,0.024122693254049664,0.05058717253839205,2212.0,0.0
foldbench100__7xcd_A,17,178,148,6663,False,True,20,20,0.08730158730158731,0.08730158730158731,0.023346303501945526,0.023346303501945526,0.01556420233463035,0.01556420233463035,0.03030010278842877,0.04290876242095754,2205.0,0.0
foldbench100__7xcd_A,23,178,148,6663,False,True,20,20,0.11940298507462686,0.11940298507462686,0.01951219512195122,0.01951219512195122,0.02531645569620253,0.02531645569620253,0.02259160318915396,0.04878048780487805,2211.0,0.0
foldbench100__7xcd_A,5,178,148,6663,False,True,21,21,0.0984848484848485,0.0984848484848485,0.028846153846153848,0.028846153846153848,0.0984848484848485,0.0984848484848485,0.03020850205134793,0.056458897922312554,2213.0,0.0
denovo_pdb__6qsd_A,23,250,222,1025,True,True,2,2,0.6859688195991092,0.6859688195991092,0.6859688195991092,0.6859688195991092,0.4047619047619047,0.4047619047619047,0.22661870503597123,0.6510263929618768,341.0,0.0
denovo_pdb__6qsd_A,20,250,222,700,True,True,1,1,0.6021978021978022,0.6021978021978022,0.6021978021978022,0.6021978021978022,0.6021978021978022,0.6021978021978022,,0.5879828326180258,233.0,0.0
denovo_pdb__6qsd_A,18,250,222,1031,True,True,2,2,0.6445916114790288,0.6445916114790288,0.6445916114790288,0.6445916114790288,0.31736526946107785,0.31736526946107785,0.1909722222222222,0.5801749271137027,343.0,0.0
denovo_pdb__6qsd_A,7,250,222,652,True,True,1,1,0.6164383561643835,0.6164383561643835,0.6164383561643835,0.6164383561643835,0.6164383561643835,0.6164383561643835,,0.6221198156682027,216.0,0.0
foldbench100__8baq_A,9,208,190,6663,False,True,19,19,0.0738255033557047,0.0738255033557047,0.006230529595015576,0.006230529595015576,0.013157894736842106,0.013157894736842106,0.01414110615663904,0.02708803611738149,2212.0,0.0
foldbench100__8baq_A,20,208,190,6663,False,True,19,19,0.05387205387205386,0.05387205387205386,0.015444015444015444,0.015444015444015444,0.01384083044982699,0.01384083044982699,0.016438085120557056,0.03702031602708804,2207.0,0.0
foldbench100__8baq_A,11,208,190,6663,False,True,19,19,0.0462046204620462,0.0462046204620462,0.014981273408239702,0.014981273408239702,0.020134228187919465,0.020134228187919465,0.01794616129089408,0.031151241534988713,2208.0,0.0
foldbench100__8baq_A,22,208,190,6663,False,True,20,20,0.05479452054794521,0.05479452054794521,0.014705882352941178,0.014705882352941178,0.006756756756756756,0.006756756756756756,0.0152289475910171,0.032520325203252036,2213.0,0.0
denovo_pdb__8w97_A,13,135,116,6663,False,True,27,27,0.1492537313432836,0.1492537313432836,0.012903225806451615,0.012903225806451615,0.08108108108108107,0.08108108108108107,0.0655869267187284,0.10759493670886076,2202.0,0.0
denovo_pdb__8w97_A,4,135,116,6663,False,True,26,26,0.17647058823529413,0.17647058823529413,0.055865921787709494,0.055865921787709494,0.14814814814814817,0.14814814814814817,0.057576753123140936,0.1256781193490054,2204.0,0.0
denovo_pdb__8w97_A,1,135,116,6663,False,True,26,26,0.1834862385321101,0.1834862385321101,0.02797202797202797,0.02797202797202797,0.07526881720430108,0.07526881720430108,0.046437578299074155,0.10714285714285714,2195.0,0.0
denovo_pdb__8w97_A,3,135,116,6663,False,True,24,24,0.19811320754716982,0.19811320754716982,0.04395604395604396,0.04395604395604396,0.11158798283261802,0.11158798283261802,0.05449582304049305,0.11884319927699954,2197.0,0.0
denovo_pdb__3q7y_A,15,124,137,5185,True,True,19,19,0.3614457831325301,0.3614457831325301,0.29838709677419356,0.29838709677419356,0.26612903225806456,0.26612903225806456,0.1765983800459026,0.33681765389082463,1719.0,0.0
denovo_pdb__3q7y_A,22,124,137,4833,True,True,15,15,0.24701195219123506,0.24701195219123506,0.17391304347826086,0.17391304347826086,0.14634146341463417,0.14634146341463417,0.1881828252675702,0.19427148194271482,1603.0,0.0
denovo_pdb__3q7y_A,12,124,137,6663,False,True,26,26,0.3162393162393162,0.3162393162393162,0.0522875816993464,0.0522875816993464,0.26956521739130435,0.26956521739130435,0.14646885513346636,0.2911392405063291,2203.0,0.0
denovo_pdb__3q7y_A,0,124,137,6663,False,True,27,27,0.352,0.352,0.07142857142857142,0.07142857142857142,0.2577777777777777,0.2577777777777777,0.11436036042188537,0.2974683544303797,2209.0,0.0
denovo_pdb__8ka7_A,12,115,87,3383,True,True,14,14,0.4385026737967915,0.4385026737967915,0.4385026737967915,0.4385026737967915,0.22929936305732485,0.22929936305732485,0.09338059845389085,0.2377560106856634,1120.0,0.0
denovo_pdb__8ka7_A,13,115,87,2548,True,True,10,10,0.2278481012658228,0.2278481012658228,0.16580310880829016,0.16580310880829016,0.045112781954887216,0.045112781954887216,0.0678378028493477,0.12647754137115838,846.0,0.0
denovo_pdb__8ka7_A,4,115,87,2963,True,True,14,14,0.2076502732240437,0.2076502732240437,0.2076502732240437,0.2076502732240437,0.019230769230769232,0.019230769230769232,0.08391946248112234,0.13936927772126145,983.0,0.0
denovo_pdb__8ka7_A,16,115,87,2750,True,True,11,11,0.20430107526881722,0.20430107526881722,0.17045454545454547,0.17045454545454547,0.1509433962264151,0.1509433962264151,0.07525939147220552,0.13143483023001096,913.0,0.0
denovo_pdb__7hjr_A,20,126,94,1229,True,True,5,5,0.5882352941176471,0.5882352941176471,0.5882352941176471,0.5882352941176471,0.18446601941747576,0.18446601941747576,0.07821634765198382,0.2696078431372549,408.0,0.0
denovo_pdb__7hjr_A,19,126,94,1007,True,True,5,5,0.4683544303797469,0.4683544303797469,0.4683544303797469,0.4683544303797469,0.11956521739130434,0.11956521739130434,0.1080246913580247,0.281437125748503,334.0,0.0
denovo_pdb__7hjr_A,11,126,94,738,True,True,3,3,0.53475935828877,0.53475935828877,0.53475935828877,0.53475935828877,0.2064516129032258,0.2064516129032258,0.11231203007518797,0.3224489795918367,244.0,0.0
denovo_pdb__7hjr_A,0,126,94,461,True,True,2,2,0.1643835616438356,0.1643835616438356,0.14358974358974358,0.14358974358974358,0.1643835616438356,0.1643835616438356,0.10869565217391304,0.16993464052287582,153.0,0.0
denovo_pdb__7hjt_A,0,126,90,542,True,True,2,2,0.30845771144278605,0.30845771144278605,0.30845771144278605,0.30845771144278605,0.30188679245283023,0.30188679245283023,0.10429447852760736,0.3055555555555556,180.0,0.0
denovo_pdb__7hjt_A,17,126,90,1641,True,True,6,6,0.6292134831460675,0.6292134831460675,0.6292134831460675,0.6292134831460675,0.2111111111111111,0.2111111111111111,0.09874162244522582,0.3431192660550459,543.0,0.0
denovo_pdb__7hjt_A,10,126,90,1253,True,True,5,5,0.47798742138364775,0.47798742138364775,0.44680851063829785,0.44680851063829785,0.32124352331606215,0.32124352331606215,0.13764485900045548,0.3629807692307692,414.0,0.0
denovo_pdb__7hjt_A,22,126,90,2638,True,True,10,10,0.5082872928176795,0.5082872928176795,0.5082872928176795,0.5082872928176795,0.4270833333333333,0.4270833333333333,0.1260114994934086,0.3139269406392694,873.0,0.0
denovo_pdb__8ckr_A,17,136,127,484,True,True,1,1,0.7829181494661922,0.7829181494661922,0.7829181494661922,0.7829181494661922,0.7829181494661922,0.7829181494661922,,0.6832298136645962,154.0,0.0
denovo_pdb__8ckr_A,13,136,127,430,True,True,1,1,0.83271375464684,0.83271375464684,0.83271375464684,0.83271375464684,0.83271375464684,0.83271375464684,,0.7832167832167832,142.0,0.0
denovo_pdb__8ckr_A,8,136,127,412,True,True,1,1,0.8106060606060607,0.8106060606060607,0.8106060606060607,0.8106060606060607,0.8106060606060607,0.8106060606060607,,0.781021897810219,137.0,0.0
denovo_pdb__8ckr_A,16,136,127,415,True,True,1,1,0.8365019011406843,0.8365019011406843,0.8365019011406843,0.8365019011406843,0.8365019011406843,0.8365019011406843,,0.7971014492753623,136.0,0.0
denovo_pdb__8d9p_A,19,195,160,6663,False,True,21,21,0.20800000000000002,0.20800000000000002,0.0552995391705069,0.0552995391705069,0.05223880597014925,0.05223880597014925,0.021504022695490534,0.08897922312556458,2199.0,0.0
denovo_pdb__8d9p_A,20,195,160,6663,False,True,19,19,0.21201413427561838,0.21201413427561838,0.0,0.0,0.04633204633204633,0.04633204633204633,0.015616907194032723,0.08848758465011286,2198.0,0.0
denovo_pdb__8d9p_A,0,195,160,6663,False,True,19,19,0.13533834586466165,0.13533834586466165,0.0425531914893617,0.0425531914893617,0.1259259259259259,0.1259259259259259,0.013203794978535853,0.06455981941309255,2195.0,0.0
denovo_pdb__8d9p_A,1,195,160,6663,False,True,19,19,0.18292682926829265,0.18292682926829265,0.14893617021276595,0.14893617021276595,0.09252669039145907,0.09252669039145907,0.040212143548730345,0.12821670428893905,2202.0,0.0
