dataset,stem,scope,arm,precision,n_repeats,L,n_true_mean,n_true_min,n_true_max,n_candidates_mean,n_context,n_rollouts
foldbench_monomer,7uww_A,withheld_continuation,iid200,0.23838278223769155,2,635,377.5,376,379,195663.0,0.0,200
foldbench_monomer,7uww_A,withheld_continuation,iid_repeat,0.242361617919497,2,635,377.5,376,379,195663.0,0.0,100
foldbench_monomer,7uww_A,withheld_continuation,pred_large,0.15893238084544994,2,635,377.5,376,379,195663.0,211.0,100
foldbench_monomer,7uww_A,withheld_continuation,pred_small,0.23049879301633638,2,635,377.5,376,379,195663.0,10.0,100
foldbench_monomer,7uww_A,withheld_continuation,source_plus_iid200,0.2384248863189805,2,635,377.5,376,379,195663.0,0.0,200
foldbench_monomer,7uww_A,withheld_continuation,true_large,0.49403174647729187,2,635,377.5,376,379,195663.0,211.0,100
foldbench_monomer,7uww_A,withheld_continuation,true_small,0.24776497501824513,2,635,377.5,376,379,195663.0,10.0,100
foldbench_monomer,7v3o_A,full_pipeline,false_large,0.011029411764705881,2,328,272.0,272,272,36865.0,109.0,100
foldbench_monomer,7v3o_A,full_pipeline,false_small,0.20772058823529413,2,328,272.0,272,272,36865.0,10.0,100
foldbench_monomer,7v3o_A,full_pipeline,iid,0.4007352941176471,2,328,272.0,272,272,36865.0,0.0,100
foldbench_monomer,7v3o_A,full_pipeline,iid200,0.4025735294117647,2,328,272.0,272,272,36865.0,0.0,200
foldbench_monomer,7v3o_A,full_pipeline,iid_repeat,0.3805147058823529,2,328,272.0,272,272,36865.0,0.0,100
foldbench_monomer,7v3o_A,full_pipeline,pred_large,0.3694852941176471,2,328,272.0,272,272,36865.0,109.0,100
foldbench_monomer,7v3o_A,full_pipeline,pred_small,0.39889705882352944,2,328,272.0,272,272,36865.0,10.0,100
foldbench_monomer,7v3o_A,full_pipeline,source_plus_iid200,0.39705882352941174,2,328,272.0,272,272,36865.0,0.0,200
foldbench_monomer,7v3o_A,full_pipeline,true_large,0.7922794117647058,2,328,272.0,272,272,36865.0,109.0,100
foldbench_monomer,7v3o_A,full_pipeline,true_small,0.46875,2,328,272.0,272,272,36865.0,10.0,100
foldbench_monomer,7v3o_A,withheld_continuation,false_large,0.0,2,328,124.0,121,127,36569.0,109.0,100
foldbench_monomer,7v3o_A,withheld_continuation,false_small,0.05964078870306501,2,328,124.0,121,127,36569.0,10.0,100
foldbench_monomer,7v3o_A,withheld_continuation,iid,0.1611895620485456,2,328,124.0,121,127,36569.0,0.0,100
foldbench_monomer,7v3o_A,withheld_continuation,iid200,0.15744777770547277,2,328,124.0,121,127,36569.0,0.0,200
foldbench_monomer,7v3o_A,withheld_continuation,iid_repeat,0.14524630702153968,2,328,124.0,121,127,36569.0,0.0,100
foldbench_monomer,7v3o_A,withheld_continuation,pred_large,0.11710158131060064,2,328,124.0,121,127,36569.0,109.0,100
foldbench_monomer,7v3o_A,withheld_continuation,pred_small,0.14859764430272662,2,328,124.0,121,127,36569.0,10.0,100
foldbench_monomer,7v3o_A,withheld_continuation,source_plus_iid200,0.1570573306435869,2,328,124.0,121,127,36569.0,0.0,200
foldbench_monomer,7v3o_A,withheld_continuation,true_large,0.5967332595822217,2,328,124.0,121,127,36569.0,109.0,100
foldbench_monomer,7v3o_A,withheld_continuation,true_small,0.21728378993948072,2,328,124.0,121,127,36569.0,10.0,100
foldbench_monomer,7w15_A,full_pipeline,false_large,0.019801980198019802,2,302,303.0,303,303,41328.0,100.0,100
foldbench_monomer,7w15_A,full_pipeline,false_small,0.4108910891089109,2,302,303.0,303,303,41328.0,10.0,100
foldbench_monomer,7w15_A,full_pipeline,iid,0.6732673267326732,2,302,303.0,303,303,41328.0,0.0,100
foldbench_monomer,7w15_A,full_pipeline,iid200,0.6798679867986799,2,302,303.0,303,303,41328.0,0.0,200
foldbench_monomer,7w15_A,full_pipeline,iid_repeat,0.6782178217821783,2,302,303.0,303,303,41328.0,0.0,100
foldbench_monomer,7w15_A,full_pipeline,pred_large,0.6551155115511551,2,302,303.0,303,303,41328.0,100.0,100
foldbench_monomer,7w15_A,full_pipeline,pred_small,0.6732673267326732,2,302,303.0,303,303,41328.0,10.0,100
foldbench_monomer,7w15_A,full_pipeline,source_plus_iid200,0.6765676567656767,2,302,303.0,303,303,41328.0,0.0,200
foldbench_monomer,7w15_A,full_pipeline,true_large,0.8217821782178217,2,302,303.0,303,303,41328.0,100.0,100
foldbench_monomer,7w15_A,full_pipeline,true_small,0.6963696369636964,2,302,303.0,303,303,41328.0,10.0,100
foldbench_monomer,7w15_A,withheld_continuation,false_large,0.0,2,302,143.0,141,145,41057.0,100.0,100
foldbench_monomer,7w15_A,withheld_continuation,false_small,0.23465394962093422,2,302,143.0,141,145,41057.0,10.0,100
foldbench_monomer,7w15_A,withheld_continuation,iid,0.4897040841281487,2,302,143.0,141,145,41057.0,0.0,100
foldbench_monomer,7w15_A,withheld_continuation,iid200,0.4968941061384201,2,302,143.0,141,145,41057.0,0.0,200
foldbench_monomer,7w15_A,withheld_continuation,iid_repeat,0.5076302274394717,2,302,143.0,141,145,41057.0,0.0,100
foldbench_monomer,7w15_A,withheld_continuation,pred_large,0.4898019075568598,2,302,143.0,141,145,41057.0,100.0,100
foldbench_monomer,7w15_A,withheld_continuation,pred_small,0.4968941061384201,2,302,143.0,141,145,41057.0,10.0,100
foldbench_monomer,7w15_A,withheld_continuation,source_plus_iid200,0.49669845928099776,2,302,143.0,141,145,41057.0,0.0,200
foldbench_monomer,7w15_A,withheld_continuation,true_large,0.6434825140621179,2,302,143.0,141,145,41057.0,100.0,100
foldbench_monomer,7w15_A,withheld_continuation,true_small,0.5213255074590364,2,302,143.0,141,145,41057.0,10.0,100
foldbench_monomer,7wz5_A,full_pipeline,false_large,0.008849557522123894,2,161,113.0,113,113,12090.0,53.0,100
foldbench_monomer,7wz5_A,full_pipeline,false_small,0.05309734513274336,2,161,113.0,113,113,12090.0,10.0,100
foldbench_monomer,7wz5_A,full_pipeline,iid,0.03982300884955752,2,161,113.0,113,113,12090.0,0.0,100
foldbench_monomer,7wz5_A,full_pipeline,iid200,0.04424778761061947,2,161,113.0,113,113,12090.0,0.0,200
foldbench_monomer,7wz5_A,full_pipeline,iid_repeat,0.03982300884955752,2,161,113.0,113,113,12090.0,0.0,100
foldbench_monomer,7wz5_A,full_pipeline,pred_large,0.048672566371681415,2,161,113.0,113,113,12090.0,53.0,100
foldbench_monomer,7wz5_A,full_pipeline,pred_small,0.02654867256637168,2,161,113.0,113,113,12090.0,10.0,100
foldbench_monomer,7wz5_A,full_pipeline,source_plus_iid200,0.048672566371681415,2,161,113.0,113,113,12090.0,0.0,200
foldbench_monomer,7wz5_A,full_pipeline,true_large,0.8407079646017699,2,161,113.0,113,113,12090.0,53.0,100
foldbench_monomer,7wz5_A,full_pipeline,true_small,0.34513274336283184,2,161,113.0,113,113,12090.0,10.0,100
foldbench_monomer,7wz5_A,withheld_continuation,false_large,0.008771929824561403,2,161,57.5,57,58,11933.0,53.0,100
foldbench_monomer,7wz5_A,withheld_continuation,false_small,0.017543859649122806,2,161,57.5,57,58,11933.0,10.0,100
foldbench_monomer,7wz5_A,withheld_continuation,iid,0.008620689655172414,2,161,57.5,57,58,11933.0,0.0,100
foldbench_monomer,7wz5_A,withheld_continuation,iid200,0.008620689655172414,2,161,57.5,57,58,11933.0,0.0,200
foldbench_monomer,7wz5_A,withheld_continuation,iid_repeat,0.0,2,161,57.5,57,58,11933.0,0.0,100
foldbench_monomer,7wz5_A,withheld_continuation,pred_large,0.008771929824561403,2,161,57.5,57,58,11933.0,53.0,100
foldbench_monomer,7wz5_A,withheld_continuation,pred_small,0.0,2,161,57.5,57,58,11933.0,10.0,100
foldbench_monomer,7wz5_A,withheld_continuation,source_plus_iid200,0.017241379310344827,2,161,57.5,57,58,11933.0,0.0,200
foldbench_monomer,7wz5_A,withheld_continuation,true_large,0.6870840895341803,2,161,57.5,57,58,11933.0,53.0,100
foldbench_monomer,7wz5_A,withheld_continuation,true_small,0.26058681185722926,2,161,57.5,57,58,11933.0,10.0,100
foldbench_monomer,7wzm_A,full_pipeline,false_large,0.04824561403508772,2,492,456.0,456,456,102393.0,164.0,100
foldbench_monomer,7wzm_A,full_pipeline,false_small,0.6436403508771931,2,492,456.0,456,456,102393.0,10.0,100
foldbench_monomer,7wzm_A,full_pipeline,iid,0.7006578947368421,2,492,456.0,456,456,102393.0,0.0,100
foldbench_monomer,7wzm_A,full_pipeline,iid200,0.7050438596491229,2,492,456.0,456,456,102393.0,0.0,200
foldbench_monomer,7wzm_A,full_pipeline,iid_repeat,0.706140350877193,2,492,456.0,456,456,102393.0,0.0,100
foldbench_monomer,7wzm_A,full_pipeline,pred_large,0.6951754385964912,2,492,456.0,456,456,102393.0,164.0,100
foldbench_monomer,7wzm_A,full_pipeline,pred_small,0.7028508771929824,2,492,456.0,456,456,102393.0,10.0,100
foldbench_monomer,7wzm_A,full_pipeline,source_plus_iid200,0.7039473684210527,2,492,456.0,456,456,102393.0,0.0,200
foldbench_monomer,7wzm_A,full_pipeline,true_large,0.8410087719298245,2,492,456.0,456,456,102393.0,164.0,100
foldbench_monomer,7wzm_A,full_pipeline,true_small,0.7258771929824561,2,492,456.0,456,456,102393.0,10.0,100
foldbench_monomer,7wzm_A,withheld_continuation,false_large,0.015845314274633645,2,492,190.0,189,191,101958.0,164.0,100
foldbench_monomer,7wzm_A,withheld_continuation,false_small,0.4315077979999446,2,492,190.0,189,191,101958.0,10.0,100
foldbench_monomer,7wzm_A,withheld_continuation,iid,0.5025762486495471,2,492,190.0,189,191,101958.0,0.0,100
foldbench_monomer,7wzm_A,withheld_continuation,iid200,0.4999307460040444,2,492,190.0,189,191,101958.0,0.0,200
foldbench_monomer,7wzm_A,withheld_continuation,iid_repeat,0.49204964126430095,2,492,190.0,189,191,101958.0,0.0,100
foldbench_monomer,7wzm_A,withheld_continuation,pred_large,0.48155073547743704,2,492,190.0,189,191,101958.0,164.0,100
foldbench_monomer,7wzm_A,withheld_continuation,pred_small,0.502687055043076,2,492,190.0,189,191,101958.0,10.0,100
foldbench_monomer,7wzm_A,withheld_continuation,source_plus_iid200,0.4973406465553062,2,492,190.0,189,191,101958.0,0.0,200
foldbench_monomer,7wzm_A,withheld_continuation,true_large,0.6288678356741184,2,492,190.0,189,191,101958.0,164.0,100
foldbench_monomer,7wzm_A,withheld_continuation,true_small,0.5290035735061913,2,492,190.0,189,191,101958.0,10.0,100
foldbench_monomer,7x3h_A,full_pipeline,false_large,0.05067567567567568,2,290,296.0,296,296,36615.0,96.0,100
foldbench_monomer,7x3h_A,full_pipeline,false_small,0.47466216216216217,2,290,296.0,296,296,36615.0,10.0,100
foldbench_monomer,7x3h_A,full_pipeline,iid,0.6402027027027027,2,290,296.0,296,296,36615.0,0.0,100
foldbench_monomer,7x3h_A,full_pipeline,iid200,0.6435810810810811,2,290,296.0,296,296,36615.0,0.0,200
foldbench_monomer,7x3h_A,full_pipeline,iid_repeat,0.6435810810810811,2,290,296.0,296,296,36615.0,0.0,100
foldbench_monomer,7x3h_A,full_pipeline,pred_large,0.6503378378378378,2,290,296.0,296,296,36615.0,96.0,100
foldbench_monomer,7x3h_A,full_pipeline,pred_small,0.6418918918918919,2,290,296.0,296,296,36615.0,10.0,100
foldbench_monomer,7x3h_A,full_pipeline,source_plus_iid200,0.6469594594594594,2,290,296.0,296,296,36615.0,0.0,200
foldbench_monomer,7x3h_A,full_pipeline,true_large,0.7736486486486487,2,290,296.0,296,296,36615.0,96.0,100
foldbench_monomer,7x3h_A,full_pipeline,true_small,0.6621621621621622,2,290,296.0,296,296,36615.0,10.0,100
foldbench_monomer,7x3h_A,withheld_continuation,false_large,0.027127235180926454,2,290,146.0,143,149,36350.5,96.0,100
foldbench_monomer,7x3h_A,withheld_continuation,false_small,0.3171492936593608,2,290,146.0,143,149,36350.5,10.0,100
foldbench_monomer,7x3h_A,withheld_continuation,iid,0.49279579480921765,2,290,146.0,143,149,36350.5,0.0,100
foldbench_monomer,7x3h_A,withheld_continuation,iid200,0.5065002111981978,2,290,146.0,143,149,36350.5,0.0,200
foldbench_monomer,7x3h_A,withheld_continuation,iid_repeat,0.5066410099967147,2,290,146.0,143,149,36350.5,0.0,100
foldbench_monomer,7x3h_A,withheld_continuation,pred_large,0.4997888018022246,2,290,146.0,143,149,36350.5,96.0,100
foldbench_monomer,7x3h_A,withheld_continuation,pred_small,0.49279579480921765,2,290,146.0,143,149,36350.5,10.0,100
foldbench_monomer,7x3h_A,withheld_continuation,source_plus_iid200,0.49279579480921765,2,290,146.0,143,149,36350.5,0.0,200
foldbench_monomer,7x3h_A,withheld_continuation,true_large,0.5923640118270991,2,290,146.0,143,149,36350.5,96.0,100
foldbench_monomer,7x3h_A,withheld_continuation,true_small,0.4995072042051908,2,290,146.0,143,149,36350.5,10.0,100
foldbench_monomer,7x4p_A,full_pipeline,false_large,0.015015015015015017,2,307,333.0,333,333,45150.0,102.0,100
foldbench_monomer,7x4p_A,full_pipeline,false_small,0.37537537537537535,2,307,333.0,333,333,45150.0,10.0,100
foldbench_monomer,7x4p_A,full_pipeline,iid,0.4984984984984985,2,307,333.0,333,333,45150.0,0.0,100
foldbench_monomer,7x4p_A,full_pipeline,iid200,0.4984984984984985,2,307,333.0,333,333,45150.0,0.0,200
foldbench_monomer,7x4p_A,full_pipeline,iid_repeat,0.4924924924924925,2,307,333.0,333,333,45150.0,0.0,100
foldbench_monomer,7x4p_A,full_pipeline,pred_large,0.48348348348348347,2,307,333.0,333,333,45150.0,102.0,100
foldbench_monomer,7x4p_A,full_pipeline,pred_small,0.5105105105105106,2,307,333.0,333,333,45150.0,10.0,100
foldbench_monomer,7x4p_A,full_pipeline,source_plus_iid200,0.5,2,307,333.0,333,333,45150.0,0.0,200
foldbench_monomer,7x4p_A,full_pipeline,true_large,0.7882882882882882,2,307,333.0,333,333,45150.0,102.0,100
foldbench_monomer,7x4p_A,full_pipeline,true_small,0.5495495495495495,2,307,333.0,333,333,45150.0,10.0,100
foldbench_monomer,7x4p_A,withheld_continuation,false_large,0.014644786040714583,2,307,170.0,166,174,44865.0,102.0,100
foldbench_monomer,7x4p_A,withheld_continuation,false_small,0.1704057609749342,2,307,170.0,166,174,44865.0,10.0,100
foldbench_monomer,7x4p_A,withheld_continuation,iid,0.30878687162442875,2,307,170.0,166,174,44865.0,0.0,100
foldbench_monomer,7x4p_A,withheld_continuation,iid200,0.3027627752388866,2,307,170.0,166,174,44865.0,0.0,200
foldbench_monomer,7x4p_A,withheld_continuation,iid_repeat,0.2940036006093339,2,307,170.0,166,174,44865.0,0.0,100
foldbench_monomer,7x4p_A,withheld_continuation,pred_large,0.2649909984766653,2,307,170.0,166,174,44865.0,102.0,100
foldbench_monomer,7x4p_A,withheld_continuation,pred_small,0.3182384711258828,2,307,170.0,166,174,44865.0,10.0,100
foldbench_monomer,7x4p_A,withheld_continuation,source_plus_iid200,0.29386511563495366,2,307,170.0,166,174,44865.0,0.0,200
foldbench_monomer,7x4p_A,withheld_continuation,true_large,0.6064949452984352,2,307,170.0,166,174,44865.0,102.0,100
foldbench_monomer,7x4p_A,withheld_continuation,true_small,0.3677814707104279,2,307,170.0,166,174,44865.0,10.0,100
foldbench_monomer,7x8l_A,full_pipeline,false_large,0.015517241379310345,2,514,580.0,580,580,127777.0,171.0,100
foldbench_monomer,7x8l_A,full_pipeline,false_small,0.42586206896551726,2,514,580.0,580,580,127777.0,10.0,100
foldbench_monomer,7x8l_A,full_pipeline,iid,0.5318965517241379,2,514,580.0,580,580,127777.0,0.0,100
foldbench_monomer,7x8l_A,full_pipeline,iid200,0.5370689655172414,2,514,580.0,580,580,127777.0,0.0,200
foldbench_monomer,7x8l_A,full_pipeline,iid_repeat,0.539655172413793,2,514,580.0,580,580,127777.0,0.0,100
foldbench_monomer,7x8l_A,full_pipeline,pred_large,0.4956896551724138,2,514,580.0,580,580,127777.0,171.0,100
foldbench_monomer,7x8l_A,full_pipeline,pred_small,0.5267241379310346,2,514,580.0,580,580,127777.0,10.0,100
foldbench_monomer,7x8l_A,full_pipeline,source_plus_iid200,0.5353448275862069,2,514,580.0,580,580,127777.0,0.0,200
foldbench_monomer,7x8l_A,full_pipeline,true_large,0.7474137931034484,2,514,580.0,580,580,127777.0,171.0,100
foldbench_monomer,7x8l_A,full_pipeline,true_small,0.5456896551724137,2,514,580.0,580,580,127777.0,10.0,100
foldbench_monomer,7x8l_A,withheld_continuation,false_large,0.011935102170846038,2,514,296.5,292,301,127304.5,171.0,100
foldbench_monomer,7x8l_A,withheld_continuation,false_small,0.20215150411869112,2,514,296.5,292,301,127304.5,10.0,100
foldbench_monomer,7x8l_A,withheld_continuation,iid,0.3287329904883266,2,514,296.5,292,301,127304.5,0.0,100
foldbench_monomer,7x8l_A,withheld_continuation,iid200,0.33220884722159016,2,514,296.5,292,301,127304.5,0.0,200
foldbench_monomer,7x8l_A,withheld_continuation,iid_repeat,0.33885336549401535,2,514,296.5,292,301,127304.5,0.0,100
foldbench_monomer,7x8l_A,withheld_continuation,pred_large,0.28653916169844806,2,514,296.5,292,301,127304.5,171.0,100
foldbench_monomer,7x8l_A,withheld_continuation,pred_small,0.3321064488235562,2,514,296.5,292,301,127304.5,10.0,100
foldbench_monomer,7x8l_A,withheld_continuation,source_plus_iid200,0.33215764802257314,2,514,296.5,292,301,127304.5,0.0,200
foldbench_monomer,7x8l_A,withheld_continuation,true_large,0.5228860419605881,2,514,296.5,292,301,127304.5,171.0,100
foldbench_monomer,7x8l_A,withheld_continuation,true_small,0.342124425431211,2,514,296.5,292,301,127304.5,10.0,100
foldbench_monomer,7xcd_A,full_pipeline,false_large,0.013513513513513514,2,178,148.0,148,148,14878.0,59.0,100
foldbench_monomer,7xcd_A,full_pipeline,false_small,0.0641891891891892,2,178,148.0,148,148,14878.0,10.0,100
foldbench_monomer,7xcd_A,full_pipeline,iid,0.1554054054054054,2,178,148.0,148,148,14878.0,0.0,100
foldbench_monomer,7xcd_A,full_pipeline,iid200,0.14864864864864863,2,178,148.0,148,148,14878.0,0.0,200
foldbench_monomer,7xcd_A,full_pipeline,iid_repeat,0.15202702702702703,2,178,148.0,148,148,14878.0,0.0,100
foldbench_monomer,7xcd_A,full_pipeline,pred_large,0.15202702702702703,2,178,148.0,148,148,14878.0,59.0,100
foldbench_monomer,7xcd_A,full_pipeline,pred_small,0.17567567567567569,2,178,148.0,148,148,14878.0,10.0,100
foldbench_monomer,7xcd_A,full_pipeline,source_plus_iid200,0.15878378378378377,2,178,148.0,148,148,14878.0,0.0,200
foldbench_monomer,7xcd_A,full_pipeline,true_large,0.6959459459459459,2,178,148.0,148,148,14878.0,59.0,100
foldbench_monomer,7xcd_A,full_pipeline,true_small,0.40202702702702703,2,178,148.0,148,148,14878.0,10.0,100
foldbench_monomer,7xcd_A,withheld_continuation,false_large,0.012908061292471684,2,178,77.5,76,79,14706.5,59.0,100
foldbench_monomer,7xcd_A,withheld_continuation,false_small,0.02556628914057295,2,178,77.5,76,79,14706.5,10.0,100
foldbench_monomer,7xcd_A,withheld_continuation,iid,0.012908061292471684,2,178,77.5,76,79,14706.5,0.0,100
foldbench_monomer,7xcd_A,withheld_continuation,iid200,0.006329113924050633,2,178,77.5,76,79,14706.5,0.0,200
foldbench_monomer,7xcd_A,withheld_continuation,iid_repeat,0.012658227848101266,2,178,77.5,76,79,14706.5,0.0,100
foldbench_monomer,7xcd_A,withheld_continuation,pred_large,0.02556628914057295,2,178,77.5,76,79,14706.5,59.0,100
foldbench_monomer,7xcd_A,withheld_continuation,pred_small,0.03872418387741505,2,178,77.5,76,79,14706.5,10.0,100
foldbench_monomer,7xcd_A,withheld_continuation,source_plus_iid200,0.02581612258494337,2,178,77.5,76,79,14706.5,0.0,200
foldbench_monomer,7xcd_A,withheld_continuation,true_large,0.4900066622251832,2,178,77.5,76,79,14706.5,59.0,100
foldbench_monomer,7xcd_A,withheld_continuation,true_small,0.2885576282478348,2,178,77.5,76,79,14706.5,10.0,100
foldbench_monomer,7xg9_A,full_pipeline,false_large,0.01037344398340249,2,288,241.0,241,241,39340.0,96.0,100
foldbench_monomer,7xg9_A,full_pipeline,false_small,0.23029045643153528,2,288,241.0,241,241,39340.0,10.0,100
foldbench_monomer,7xg9_A,full_pipeline,iid,0.41701244813278004,2,288,241.0,241,241,39340.0,0.0,100
foldbench_monomer,7xg9_A,full_pipeline,iid200,0.4211618257261411,2,288,241.0,241,241,39340.0,0.0,200
foldbench_monomer,7xg9_A,full_pipeline,iid_repeat,0.41286307053941906,2,288,241.0,241,241,39340.0,0.0,100
foldbench_monomer,7xg9_A,full_pipeline,pred_large,0.41701244813278004,2,288,241.0,241,241,39340.0,96.0,100
foldbench_monomer,7xg9_A,full_pipeline,pred_small,0.4211618257261411,2,288,241.0,241,241,39340.0,10.0,100
foldbench_monomer,7xg9_A,full_pipeline,source_plus_iid200,0.4190871369294606,2,288,241.0,241,241,39340.0,0.0,200
foldbench_monomer,7xg9_A,full_pipeline,true_large,0.7406639004149378,2,288,241.0,241,241,39340.0,96.0,100
foldbench_monomer,7xg9_A,full_pipeline,true_small,0.49377593360995853,2,288,241.0,241,241,39340.0,10.0,100
foldbench_monomer,7xg9_A,withheld_continuation,false_large,0.009177401700766186,2,288,109.0,107,111,39077.0,96.0,100
foldbench_monomer,7xg9_A,withheld_continuation,false_small,0.059568914709101625,2,288,109.0,107,111,39077.0,10.0,100
foldbench_monomer,7xg9_A,withheld_continuation,iid,0.20156605203334177,2,288,109.0,107,111,39077.0,0.0,100
foldbench_monomer,7xg9_A,withheld_continuation,iid200,0.21558474362212682,2,288,109.0,107,111,39077.0,0.0,200
foldbench_monomer,7xg9_A,withheld_continuation,iid_repeat,0.20640734192136062,2,288,109.0,107,111,39077.0,0.0,100
foldbench_monomer,7xg9_A,withheld_continuation,pred_large,0.17887513681906203,2,288,109.0,107,111,39077.0,96.0,100
foldbench_monomer,7xg9_A,withheld_continuation,pred_small,0.19255704302433274,2,288,109.0,107,111,39077.0,10.0,100
