dataset,stem,arm,range,mode,L,n_true,n_rollouts,n_short_rollouts,n_empty_rollouts,oracle_legacy,oracle_fixed_R,mean_legacy,mean_fixed_R
foldbench_monomer,8add_A,iid,all,continuation,213,210,100,83,0,0.17142857142857143,0.17142857142857143,0.0704746595587613,0.05823809523809523
foldbench_monomer,8add_A,iid,long,full,213,144,100,91,0,0.14583333333333334,0.14583333333333334,0.034313652311363275,0.027013888888888893
foldbench_monomer,8add_A,iid,long,continuation,213,144,100,91,0,0.14583333333333334,0.14583333333333334,0.034313652311363275,0.027013888888888893
foldbench_monomer,8ak2_A,iid,all,full,297,314,100,74,0,0.6715867158671587,0.6210191082802548,0.6012139420012385,0.5738535031847133
foldbench_monomer,8ak2_A,iid,all,continuation,297,314,100,74,0,0.6715867158671587,0.6210191082802548,0.6012139420012385,0.5738535031847133
foldbench_monomer,8ak2_A,iid,long,full,297,229,100,95,0,0.7093023255813954,0.6026200873362445,0.5912539738423367,0.5186899563318778
foldbench_monomer,8ak2_A,iid,long,continuation,297,229,100,95,0,0.7093023255813954,0.6026200873362445,0.5912539738423367,0.5186899563318778
foldbench_monomer,8akh_A,iid,all,full,374,321,100,0,0,0.5825545171339563,0.5825545171339563,0.5061370716510902,0.5061370716510902
foldbench_monomer,8akh_A,iid,all,continuation,374,321,100,0,0,0.5825545171339563,0.5825545171339563,0.5061370716510902,0.5061370716510902
foldbench_monomer,8akh_A,iid,long,full,374,229,100,1,0,0.6244541484716157,0.6244541484716157,0.519351711136333,0.5193013100436681
foldbench_monomer,8akh_A,iid,long,continuation,374,229,100,1,0,0.6244541484716157,0.6244541484716157,0.519351711136333,0.5193013100436681
foldbench_monomer,8amo_A,iid,all,full,399,362,100,16,0,0.6519174041297935,0.6298342541436464,0.5547437539370583,0.5517955801104972
foldbench_monomer,8amo_A,iid,all,continuation,399,362,100,16,0,0.6519174041297935,0.6298342541436464,0.5547437539370583,0.5517955801104972
foldbench_monomer,8amo_A,iid,long,full,399,259,100,17,0,0.6434426229508197,0.6293436293436293,0.5443190961989738,0.5410810810810811
foldbench_monomer,8amo_A,iid,long,continuation,399,259,100,17,0,0.6434426229508197,0.6293436293436293,0.5443190961989738,0.5410810810810811
foldbench_monomer,8arl_A,iid,all,full,246,260,100,57,0,0.25,0.08461538461538462,0.03124835955134862,0.025192307692307687
foldbench_monomer,8arl_A,iid,all,continuation,246,260,100,57,0,0.25,0.08461538461538462,0.03124835955134862,0.025192307692307687
foldbench_monomer,8arl_A,iid,long,full,246,218,100,94,2,0.10344827586206896,0.06880733944954129,0.014198623200136255,0.009036697247706423
foldbench_monomer,8arl_A,iid,long,continuation,246,218,100,94,2,0.10344827586206896,0.06880733944954129,0.014198623200136255,0.009036697247706423
foldbench_monomer,8au6_A,iid,all,full,321,168,100,1,0,0.3630952380952381,0.3630952380952381,0.21015172735760973,0.21000000000000005
foldbench_monomer,8au6_A,iid,all,continuation,321,168,100,1,0,0.3630952380952381,0.3630952380952381,0.21015172735760973,0.21000000000000005
foldbench_monomer,8au6_A,iid,long,full,321,118,100,2,0,0.3559322033898305,0.3559322033898305,0.18595352866694803,0.18559322033898307
foldbench_monomer,8au6_A,iid,long,continuation,321,118,100,2,0,0.3559322033898305,0.3559322033898305,0.18595352866694803,0.18559322033898307
foldbench_monomer,8axj_A,iid,all,full,162,143,100,71,0,0.8017241379310345,0.6993006993006993,0.6388349399998515,0.5986013986013986
foldbench_monomer,8axj_A,iid,all,continuation,162,143,100,71,0,0.8017241379310345,0.6993006993006993,0.6388349399998515,0.5986013986013986
foldbench_monomer,8axj_A,iid,long,full,162,63,100,83,0,0.7555555555555555,0.6031746031746031,0.5695504406606957,0.48460317460317465
foldbench_monomer,8axj_A,iid,long,continuation,162,63,100,83,0,0.7555555555555555,0.6031746031746031,0.5695504406606957,0.48460317460317465
foldbench_monomer,8azb_A,iid,all,full,521,587,100,2,0,0.6848381601362862,0.6848381601362862,0.6460781221613067,0.6459114139693356
foldbench_monomer,8azb_A,iid,all,continuation,521,587,100,2,0,0.6848381601362862,0.6848381601362862,0.6460781221613067,0.6459114139693356
foldbench_monomer,8azb_A,iid,long,full,521,403,100,1,0,0.6799007444168734,0.6799007444168734,0.6256273322829422,0.625409429280397
foldbench_monomer,8azb_A,iid,long,continuation,521,403,100,1,0,0.6799007444168734,0.6799007444168734,0.6256273322829422,0.625409429280397
foldbench_monomer,8b2e_A,iid,all,full,143,130,100,95,0,0.5327102803738317,0.47692307692307695,0.3525642856042252,0.30923076923076925
foldbench_monomer,8b2e_A,iid,all,continuation,143,130,100,95,0,0.5327102803738317,0.47692307692307695,0.3525642856042252,0.30923076923076925
foldbench_monomer,8b2e_A,iid,long,full,143,75,100,93,0,0.6346153846153846,0.48,0.36402759715124305,0.28826666666666667
foldbench_monomer,8b2e_A,iid,long,continuation,143,75,100,93,0,0.6346153846153846,0.48,0.36402759715124305,0.28826666666666667
foldbench_monomer,8b2g_A,iid,all,full,74,59,100,31,0,0.6923076923076923,0.6779661016949152,0.5373532073735162,0.5211864406779662
foldbench_monomer,8b2g_A,iid,all,continuation,74,59,100,31,0,0.6923076923076923,0.6779661016949152,0.5373532073735162,0.5211864406779662
foldbench_monomer,8b2g_A,iid,long,full,74,22,100,15,0,0.6363636363636364,0.6363636363636364,0.40039940537618557,0.39272727272727276
foldbench_monomer,8b2g_A,iid,long,continuation,74,22,100,15,0,0.6363636363636364,0.6363636363636364,0.40039940537618557,0.39272727272727276
foldbench_monomer,8b2s_A,iid,all,full,245,186,100,51,0,0.6235294117647059,0.6075268817204301,0.5193848482449209,0.5010752688172042
foldbench_monomer,8b2s_A,iid,all,continuation,245,186,100,51,0,0.6235294117647059,0.6075268817204301,0.5193848482449209,0.5010752688172042
foldbench_monomer,8b2s_A,iid,long,full,245,108,100,66,0,0.6702127659574468,0.5833333333333334,0.529299519208502,0.49564814814814817
foldbench_monomer,8b2s_A,iid,long,continuation,245,108,100,66,0,0.6702127659574468,0.5833333333333334,0.529299519208502,0.49564814814814817
foldbench_monomer,8b4u_A,iid,all,full,277,273,100,60,0,0.7976190476190477,0.7728937728937729,0.7443824088824675,0.7267765567765568
foldbench_monomer,8b4u_A,iid,all,continuation,277,273,100,60,0,0.7976190476190477,0.7728937728937729,0.7443824088824675,0.7267765567765568
foldbench_monomer,8b4u_A,iid,long,full,277,198,100,75,0,0.8100558659217877,0.7626262626262627,0.7342792163275036,0.7073737373737375
foldbench_monomer,8b4u_A,iid,long,continuation,277,198,100,75,0,0.8100558659217877,0.7626262626262627,0.7342792163275036,0.7073737373737375
foldbench_monomer,8b5w_A,iid,all,full,459,370,100,76,0,0.13442622950819672,0.11081081081081082,0.05779534216701587,0.051459459459459456
foldbench_monomer,8b5w_A,iid,all,continuation,459,370,100,76,0,0.13442622950819672,0.11081081081081082,0.05779534216701587,0.051459459459459456
foldbench_monomer,8b5w_A,iid,long,full,459,277,100,77,0,0.12857142857142856,0.09747292418772563,0.04561002600554242,0.03916967509025271
foldbench_monomer,8b5w_A,iid,long,continuation,459,277,100,77,0,0.12857142857142856,0.09747292418772563,0.04561002600554242,0.03916967509025271
foldbench_monomer,8b61_A,iid,all,full,238,212,100,10,0,0.3902439024390244,0.37735849056603776,0.26942630266130463,0.2680188679245283
foldbench_monomer,8b61_A,iid,all,continuation,238,212,100,10,0,0.3902439024390244,0.37735849056603776,0.26942630266130463,0.2680188679245283
foldbench_monomer,8b61_A,iid,long,full,238,129,100,20,0,0.3983050847457627,0.3798449612403101,0.24300881796758225,0.24023255813953487
foldbench_monomer,8b61_A,iid,long,continuation,238,129,100,20,0,0.3983050847457627,0.3798449612403101,0.24300881796758225,0.24023255813953487
foldbench_monomer,8b6a_A,iid,all,full,214,195,100,66,0,0.5942857142857143,0.5641025641025641,0.4717322199457976,0.45128205128205123
foldbench_monomer,8b6a_A,iid,all,continuation,214,195,100,66,0,0.5942857142857143,0.5641025641025641,0.4717322199457976,0.45128205128205123
foldbench_monomer,8b6a_A,iid,long,full,214,118,100,86,0,0.58,0.5254237288135594,0.43346891399570703,0.39983050847457635
foldbench_monomer,8b6a_A,iid,long,continuation,214,118,100,86,0,0.58,0.5254237288135594,0.43346891399570703,0.39983050847457635
foldbench_monomer,8b6e_A,iid,all,full,66,44,100,87,0,0.8823529411764706,0.75,0.7163397174775052,0.6284090909090909
foldbench_monomer,8b6e_A,iid,all,continuation,66,44,100,87,0,0.8823529411764706,0.75,0.7163397174775052,0.6284090909090909
foldbench_monomer,8b6e_A,iid,long,full,66,19,100,93,0,1.0,0.8421052631578947,0.7892267396346344,0.6526315789473683
foldbench_monomer,8b6e_A,iid,long,continuation,66,19,100,93,0,1.0,0.8421052631578947,0.7892267396346344,0.6526315789473683
foldbench_monomer,8baq_A,iid,all,full,208,190,100,11,0,0.4263157894736842,0.4263157894736842,0.3221122877109303,0.3196842105263158
foldbench_monomer,8baq_A,iid,all,continuation,208,190,100,11,0,0.4263157894736842,0.4263157894736842,0.3221122877109303,0.3196842105263158
foldbench_monomer,8baq_A,iid,long,full,208,137,100,14,0,0.5,0.49635036496350365,0.36696859601083776,0.36291970802919715
foldbench_monomer,8baq_A,iid,long,continuation,208,137,100,14,0,0.5,0.49635036496350365,0.36696859601083776,0.36291970802919715
foldbench_monomer,8bau_A,iid,all,full,189,209,100,60,0,0.6363636363636364,0.583732057416268,0.42040974969699874,0.39799043062200956
foldbench_monomer,8bau_A,iid,all,continuation,189,209,100,60,0,0.6363636363636364,0.583732057416268,0.42040974969699874,0.39799043062200956
foldbench_monomer,8bau_A,iid,long,full,189,141,100,78,0,0.7636363636363637,0.624113475177305,0.4632173447435522,0.4194326241134752
foldbench_monomer,8bau_A,iid,long,continuation,189,141,100,78,0,0.7636363636363637,0.624113475177305,0.4632173447435522,0.4194326241134752
foldbench_monomer,8bfy_A,iid,all,full,426,359,100,4,0,0.5571030640668524,0.5571030640668524,0.4882162413857586,0.4878272980501393
foldbench_monomer,8bfy_A,iid,all,continuation,426,359,100,4,0,0.5571030640668524,0.5571030640668524,0.4882162413857586,0.4878272980501393
foldbench_monomer,8bfy_A,iid,long,full,426,266,100,31,0,0.5907335907335908,0.575187969924812,0.5069031291404351,0.5012406015037594
foldbench_monomer,8bfy_A,iid,long,continuation,426,266,100,31,0,0.5907335907335908,0.575187969924812,0.5069031291404351,0.5012406015037594
foldbench_monomer,8bgb_A,iid,all,full,131,101,100,27,0,0.7777777777777778,0.7623762376237624,0.6230016589166667,0.614158415841584
foldbench_monomer,8bgb_A,iid,all,continuation,131,101,100,27,0,0.7777777777777778,0.7623762376237624,0.6230016589166667,0.614158415841584
foldbench_monomer,8bgb_A,iid,long,full,131,58,100,38,0,0.7857142857142857,0.7586206896551724,0.6135374111074053,0.5893103448275862
foldbench_monomer,8bgb_A,iid,long,continuation,131,58,100,38,0,0.7857142857142857,0.7586206896551724,0.6135374111074053,0.5893103448275862
foldbench_monomer,8bke_A,iid,all,full,638,494,100,4,0,0.5465587044534413,0.5465587044534413,0.4229718111200301,0.4228542510121457
foldbench_monomer,8bke_A,iid,all,continuation,638,494,100,4,0,0.5465587044534413,0.5465587044534413,0.4229718111200301,0.4228542510121457
foldbench_monomer,8bke_A,iid,long,full,638,329,100,0,0,0.5288753799392097,0.5288753799392097,0.40759878419452883,0.40759878419452883
foldbench_monomer,8bke_A,iid,long,continuation,638,329,100,0,0,0.5288753799392097,0.5288753799392097,0.40759878419452883,0.40759878419452883
foldbench_monomer,8bsb_A,iid,all,full,177,115,100,33,0,0.7450980392156863,0.7043478260869566,0.3625012271492426,0.3499999999999999
foldbench_monomer,8bsb_A,iid,all,continuation,177,115,100,33,0,0.7450980392156863,0.7043478260869566,0.3625012271492426,0.3499999999999999
foldbench_monomer,8bsb_A,iid,long,full,177,94,100,47,0,0.7446808510638298,0.7446808510638298,0.368418531716867,0.34723404255319146
foldbench_monomer,8bsb_A,iid,long,continuation,177,94,100,47,0,0.7446808510638298,0.7446808510638298,0.368418531716867,0.34723404255319146
foldbench_monomer,8bux_A,iid,all,full,334,240,100,89,0,0.10843373493975904,0.1,0.03885353037043559,0.03058333333333333
foldbench_monomer,8bux_A,iid,all,continuation,334,240,100,89,0,0.10843373493975904,0.1,0.03885353037043559,0.03058333333333333
foldbench_monomer,8bux_A,iid,long,full,334,177,100,91,0,0.07936507936507936,0.04519774011299435,0.0198599631871022,0.013954802259887007
foldbench_monomer,8bux_A,iid,long,continuation,334,177,100,91,0,0.07936507936507936,0.04519774011299435,0.0198599631871022,0.013954802259887007
foldbench_monomer,8c4d_A,iid,all,full,330,229,100,94,0,0.6019900497512438,0.5589519650655022,0.4702328491566292,0.429825327510917
foldbench_monomer,8c4d_A,iid,all,continuation,330,229,100,94,0,0.6019900497512438,0.5589519650655022,0.4702328491566292,0.429825327510917
foldbench_monomer,8c4d_A,iid,long,full,330,175,100,98,0,0.625,0.5657142857142857,0.4906060424182714,0.42239999999999994
foldbench_monomer,8c4d_A,iid,long,continuation,330,175,100,98,0,0.625,0.5657142857142857,0.4906060424182714,0.42239999999999994
foldbench_monomer,8c4y_A,iid,all,full,314,373,100,86,0,0.6907514450867052,0.6729222520107239,0.6078893829089154,0.5826005361930295
foldbench_monomer,8c4y_A,iid,all,continuation,314,373,100,86,0,0.6907514450867052,0.6729222520107239,0.6078893829089154,0.5826005361930295
foldbench_monomer,8c4y_A,iid,long,full,314,292,100,95,0,0.72265625,0.660958904109589,0.6268839155038819,0.5818150684931506
foldbench_monomer,8c4y_A,iid,long,continuation,314,292,100,95,0,0.72265625,0.660958904109589,0.6268839155038819,0.5818150684931506
foldbench_monomer,8cba_A,iid,all,full,214,245,100,91,0,0.25925925925925924,0.22857142857142856,0.07670556472767584,0.06057142857142857
foldbench_monomer,8cba_A,iid,all,continuation,214,245,100,91,0,0.25925925925925924,0.22857142857142856,0.07670556472767584,0.06057142857142857
foldbench_monomer,8cba_A,iid,long,full,214,153,100,84,0,0.20588235294117646,0.1830065359477124,0.04415844677575758,0.03411764705882352
foldbench_monomer,8cba_A,iid,long,continuation,214,153,100,84,0,0.20588235294117646,0.1830065359477124,0.04415844677575758,0.03411764705882352
foldbench_monomer,8ci9_A,iid,all,full,312,337,100,38,0,0.48909657320872274,0.4658753709198813,0.32915113666337076,0.32287833827893175
foldbench_monomer,8ci9_A,iid,all,continuation,312,337,100,38,0,0.48909657320872274,0.4658753709198813,0.32915113666337076,0.32287833827893175
foldbench_monomer,8ci9_A,iid,long,full,312,257,100,43,0,0.5191489361702127,0.47470817120622566,0.3462618105820984,0.33785992217898836
foldbench_monomer,8ci9_A,iid,long,continuation,312,257,100,43,0,0.5191489361702127,0.47470817120622566,0.3462618105820984,0.33785992217898836
foldbench_monomer,8cih_A,iid,all,full,214,158,100,88,0,0.4891304347826087,0.33544303797468356,0.13390467477012719,0.10215189873417722
foldbench_monomer,8cih_A,iid,all,continuation,214,158,100,88,0,0.4891304347826087,0.33544303797468356,0.13390467477012719,0.10215189873417722
foldbench_monomer,8cih_A,iid,long,full,214,131,100,94,0,0.5652173913043478,0.3893129770992366,0.1489388614589962,0.09893129770992366
foldbench_monomer,8cih_A,iid,long,continuation,214,131,100,94,0,0.5652173913043478,0.3893129770992366,0.1489388614589962,0.09893129770992366
foldbench_monomer,8cpk_A,iid,all,full,384,353,100,40,0,0.5791044776119403,0.5750708215297451,0.4647340736034103,0.45716713881019827
foldbench_monomer,8cpk_A,iid,all,continuation,384,353,100,40,0,0.5791044776119403,0.5750708215297451,0.4647340736034103,0.45716713881019827
foldbench_monomer,8cpk_A,iid,long,full,384,256,100,66,0,0.6171171171171171,0.578125,0.48714042571599564,0.4603515625
foldbench_monomer,8cpk_A,iid,long,continuation,384,256,100,66,0,0.6171171171171171,0.578125,0.48714042571599564,0.4603515625
foldbench_monomer,8cpn_A,iid,all,full,207,168,100,81,0,0.4824561403508772,0.43452380952380953,0.21514916632154976,0.17827380952380953
foldbench_monomer,8cpn_A,iid,all,continuation,207,168,100,81,0,0.4824561403508772,0.43452380952380953,0.21514916632154976,0.17827380952380953
foldbench_monomer,8cpn_A,iid,long,full,207,110,100,75,0,0.5128205128205128,0.39090909090909093,0.11917193077999393,0.09763636363636363
foldbench_monomer,8cpn_A,iid,long,continuation,207,110,100,75,0,0.5128205128205128,0.39090909090909093,0.11917193077999393,0.09763636363636363
foldbench_monomer,8d2z_A,iid,all,full,327,312,100,51,0,0.6175438596491228,0.592948717948718,0.5354117630908957,0.5196794871794872
foldbench_monomer,8d2z_A,iid,all,continuation,327,312,100,51,0,0.6175438596491228,0.592948717948718,0.5354117630908957,0.5196794871794872
foldbench_monomer,8d2z_A,iid,long,full,327,211,100,57,0,0.6153846153846154,0.5971563981042654,0.5229954960222787,0.5030331753554501
foldbench_monomer,8d2z_A,iid,long,continuation,327,211,100,57,0,0.6153846153846154,0.5971563981042654,0.5229954960222787,0.5030331753554501
foldbench_monomer,8daj_A,iid,all,full,302,299,100,33,0,0.6101083032490975,0.5919732441471572,0.5363000320656458,0.530267558528428
foldbench_monomer,8daj_A,iid,all,continuation,302,299,100,33,0,0.6101083032490975,0.5919732441471572,0.5363000320656458,0.530267558528428
foldbench_monomer,8daj_A,iid,long,full,302,215,100,61,0,0.6373626373626373,0.6046511627906976,0.5665221323486936,0.5453953488372093
foldbench_monomer,8daj_A,iid,long,continuation,302,215,100,61,0,0.6373626373626373,0.6046511627906976,0.5665221323486936,0.5453953488372093
foldbench_monomer,8dez_A,iid,all,full,173,182,100,98,0,0.33076923076923076,0.23626373626373626,0.11920773134681814,0.08934065934065932
foldbench_monomer,8dez_A,iid,all,continuation,173,182,100,98,0,0.33076923076923076,0.23626373626373626,0.11920773134681814,0.08934065934065932
foldbench_monomer,8dez_A,iid,long,full,173,141,100,100,0,0.4,0.22695035460992907,0.11435530338229158,0.06829787234042552
foldbench_monomer,8dez_A,iid,long,continuation,173,141,100,100,0,0.4,0.22695035460992907,0.11435530338229158,0.06829787234042552
foldbench_monomer,8dge_A,iid,all,full,738,914,100,22,0,0.4420131291028446,0.4420131291028446,0.38555111132173664,0.3835339168490154
foldbench_monomer,8dge_A,iid,all,continuation,738,914,100,22,0,0.4420131291028446,0.4420131291028446,0.38555111132173664,0.3835339168490154
foldbench_monomer,8dge_A,iid,long,full,738,646,100,36,0,0.4520123839009288,0.4520123839009288,0.3916271841246701,0.38565015479876164
foldbench_monomer,8dge_A,iid,long,continuation,738,646,100,36,0,0.4520123839009288,0.4520123839009288,0.3916271841246701,0.38565015479876164
