dataset,stem,K,comparison,value,reference,delta
foldbench_monomer,8bgb_A,5,cluster_oracle_with_pooled_vs_pooled,0.7920792079207921,0.7821782178217822,0.00990099009900991
foldbench_monomer,8bgb_A,5,cluster_oracle_vs_random_oracle,0.7920792079207921,0.8217821782178217,-0.02970297029702962
foldbench_monomer,8bgb_A,10,cluster_oracle_vs_pooled,0.8118811881188119,0.7821782178217822,0.02970297029702973
foldbench_monomer,8bgb_A,10,cluster_oracle_with_pooled_vs_pooled,0.8118811881188119,0.7821782178217822,0.02970297029702973
foldbench_monomer,8bgb_A,10,cluster_oracle_vs_random_oracle,0.8118811881188119,0.801980198019802,0.00990099009900991
foldbench_monomer,8bgb_A,20,cluster_oracle_vs_pooled,0.801980198019802,0.7821782178217822,0.01980198019801982
foldbench_monomer,8bgb_A,20,cluster_oracle_with_pooled_vs_pooled,0.801980198019802,0.7821782178217822,0.01980198019801982
foldbench_monomer,8bgb_A,20,cluster_oracle_vs_random_oracle,0.801980198019802,0.801980198019802,0.0
foldbench_monomer,7zu3_A,2,cluster_oracle_vs_pooled,0.4565217391304347,0.4347826086956521,0.021739130434782594
foldbench_monomer,7zu3_A,2,cluster_oracle_with_pooled_vs_pooled,0.4565217391304347,0.4347826086956521,0.021739130434782594
foldbench_monomer,7zu3_A,2,cluster_oracle_vs_random_oracle,0.4565217391304347,0.4347826086956521,0.021739130434782594
foldbench_monomer,7zu3_A,3,cluster_oracle_vs_pooled,0.4673913043478261,0.4347826086956521,0.032608695652174
foldbench_monomer,7zu3_A,3,cluster_oracle_with_pooled_vs_pooled,0.4673913043478261,0.4347826086956521,0.032608695652174
foldbench_monomer,7zu3_A,3,cluster_oracle_vs_random_oracle,0.4673913043478261,0.4239130434782608,0.0434782608695653
foldbench_monomer,7zu3_A,5,cluster_oracle_vs_pooled,0.5217391304347826,0.4347826086956521,0.08695652173913049
foldbench_monomer,7zu3_A,5,cluster_oracle_with_pooled_vs_pooled,0.5217391304347826,0.4347826086956521,0.08695652173913049
foldbench_monomer,7zu3_A,5,cluster_oracle_vs_random_oracle,0.5217391304347826,0.4782608695652174,0.04347826086956519
foldbench_monomer,7zu3_A,10,cluster_oracle_vs_pooled,0.5108695652173914,0.4347826086956521,0.07608695652173925
foldbench_monomer,7zu3_A,10,cluster_oracle_with_pooled_vs_pooled,0.5108695652173914,0.4347826086956521,0.07608695652173925
foldbench_monomer,7zu3_A,10,cluster_oracle_vs_random_oracle,0.5108695652173914,0.4782608695652174,0.03260869565217395
foldbench_monomer,7zu3_A,20,cluster_oracle_vs_pooled,0.5108695652173914,0.4347826086956521,0.07608695652173925
foldbench_monomer,7zu3_A,20,cluster_oracle_with_pooled_vs_pooled,0.5108695652173914,0.4347826086956521,0.07608695652173925
foldbench_monomer,7zu3_A,20,cluster_oracle_vs_random_oracle,0.5108695652173914,0.4673913043478261,0.043478260869565244
foldbench_monomer,7zv1_A,2,cluster_oracle_vs_pooled,0.4594594594594595,0.4234234234234234,0.03603603603603611
foldbench_monomer,7zv1_A,2,cluster_oracle_with_pooled_vs_pooled,0.4594594594594595,0.4234234234234234,0.03603603603603611
foldbench_monomer,7zv1_A,2,cluster_oracle_vs_random_oracle,0.4594594594594595,0.4234234234234234,0.03603603603603611
foldbench_monomer,7zv1_A,3,cluster_oracle_vs_pooled,0.4684684684684684,0.4234234234234234,0.04504504504504503
foldbench_monomer,7zv1_A,3,cluster_oracle_with_pooled_vs_pooled,0.4684684684684684,0.4234234234234234,0.04504504504504503
foldbench_monomer,7zv1_A,3,cluster_oracle_vs_random_oracle,0.4684684684684684,0.4504504504504504,0.018018018018018
foldbench_monomer,7zv1_A,5,cluster_oracle_vs_pooled,0.5045045045045045,0.4234234234234234,0.08108108108108109
foldbench_monomer,7zv1_A,5,cluster_oracle_with_pooled_vs_pooled,0.5045045045045045,0.4234234234234234,0.08108108108108109
foldbench_monomer,7zv1_A,5,cluster_oracle_vs_random_oracle,0.5045045045045045,0.4144144144144144,0.09009009009009006
foldbench_monomer,7zv1_A,10,cluster_oracle_vs_pooled,0.4864864864864865,0.4234234234234234,0.06306306306306314
foldbench_monomer,7zv1_A,10,cluster_oracle_with_pooled_vs_pooled,0.4864864864864865,0.4234234234234234,0.06306306306306314
foldbench_monomer,7zv1_A,10,cluster_oracle_vs_random_oracle,0.4864864864864865,0.4324324324324324,0.05405405405405411
foldbench_monomer,7zv1_A,20,cluster_oracle_vs_pooled,0.4684684684684684,0.4234234234234234,0.04504504504504503
foldbench_monomer,7zv1_A,20,cluster_oracle_with_pooled_vs_pooled,0.4684684684684684,0.4234234234234234,0.04504504504504503
foldbench_monomer,7zv1_A,20,cluster_oracle_vs_random_oracle,0.4684684684684684,0.3963963963963964,0.072072072072072
foldbench_monomer,7tlh_A,2,cluster_oracle_vs_pooled,0.4649122807017544,0.3596491228070175,0.10526315789473689
foldbench_monomer,7tlh_A,2,cluster_oracle_with_pooled_vs_pooled,0.4649122807017544,0.3596491228070175,0.10526315789473689
foldbench_monomer,7tlh_A,2,cluster_oracle_vs_random_oracle,0.4649122807017544,0.3859649122807017,0.07894736842105271
foldbench_monomer,7tlh_A,3,cluster_oracle_vs_pooled,0.4649122807017544,0.3596491228070175,0.10526315789473689
foldbench_monomer,7tlh_A,3,cluster_oracle_with_pooled_vs_pooled,0.4649122807017544,0.3596491228070175,0.10526315789473689
foldbench_monomer,7tlh_A,3,cluster_oracle_vs_random_oracle,0.4649122807017544,0.3771929824561403,0.08771929824561409
foldbench_monomer,7tlh_A,5,cluster_oracle_vs_pooled,0.4473684210526316,0.3596491228070175,0.08771929824561409
foldbench_monomer,7tlh_A,5,cluster_oracle_with_pooled_vs_pooled,0.4473684210526316,0.3596491228070175,0.08771929824561409
foldbench_monomer,7tlh_A,5,cluster_oracle_vs_random_oracle,0.4473684210526316,0.3859649122807017,0.061403508771929904
foldbench_monomer,7tlh_A,10,cluster_oracle_vs_pooled,0.4473684210526316,0.3596491228070175,0.08771929824561409
foldbench_monomer,7tlh_A,10,cluster_oracle_with_pooled_vs_pooled,0.4473684210526316,0.3596491228070175,0.08771929824561409
foldbench_monomer,7tlh_A,10,cluster_oracle_vs_random_oracle,0.4473684210526316,0.3947368421052631,0.052631578947368474
foldbench_monomer,7tlh_A,20,cluster_oracle_vs_pooled,0.4035087719298245,0.3596491228070175,0.04385964912280699
foldbench_monomer,7tlh_A,20,cluster_oracle_with_pooled_vs_pooled,0.4035087719298245,0.3596491228070175,0.04385964912280699
foldbench_monomer,7tlh_A,20,cluster_oracle_vs_random_oracle,0.4035087719298245,0.4122807017543859,-0.00877192982456143
foldbench_monomer,8b2e_A,2,cluster_oracle_vs_pooled,0.5615384615384615,0.5846153846153846,-0.023076923076923106
foldbench_monomer,8b2e_A,2,cluster_oracle_with_pooled_vs_pooled,0.5846153846153846,0.5846153846153846,0.0
foldbench_monomer,8b2e_A,2,cluster_oracle_vs_random_oracle,0.5615384615384615,0.6153846153846154,-0.05384615384615388
foldbench_monomer,8b2e_A,3,cluster_oracle_vs_pooled,0.5692307692307692,0.5846153846153846,-0.015384615384615441
foldbench_monomer,8b2e_A,3,cluster_oracle_with_pooled_vs_pooled,0.5846153846153846,0.5846153846153846,0.0
foldbench_monomer,8b2e_A,3,cluster_oracle_vs_random_oracle,0.5692307692307692,0.6,-0.03076923076923077
foldbench_monomer,8b2e_A,5,cluster_oracle_vs_pooled,0.5923076923076923,0.5846153846153846,0.007692307692307665
foldbench_monomer,8b2e_A,5,cluster_oracle_with_pooled_vs_pooled,0.5923076923076923,0.5846153846153846,0.007692307692307665
foldbench_monomer,8b2e_A,5,cluster_oracle_vs_random_oracle,0.5923076923076923,0.5769230769230769,0.015384615384615441
foldbench_monomer,8b2e_A,10,cluster_oracle_vs_pooled,0.5769230769230769,0.5846153846153846,-0.007692307692307776
foldbench_monomer,8b2e_A,10,cluster_oracle_with_pooled_vs_pooled,0.5846153846153846,0.5846153846153846,0.0
foldbench_monomer,8b2e_A,10,cluster_oracle_vs_random_oracle,0.5769230769230769,0.5615384615384615,0.01538461538461533
foldbench_monomer,8b2e_A,20,cluster_oracle_vs_pooled,0.5769230769230769,0.5846153846153846,-0.007692307692307776
foldbench_monomer,8b2e_A,20,cluster_oracle_with_pooled_vs_pooled,0.5846153846153846,0.5846153846153846,0.0
foldbench_monomer,8b2e_A,20,cluster_oracle_vs_random_oracle,0.5769230769230769,0.5692307692307692,0.007692307692307665
foldbench_monomer,8dp9_A,2,cluster_oracle_vs_pooled,0.7123287671232876,0.6986301369863014,0.013698630136986245
foldbench_monomer,8dp9_A,2,cluster_oracle_with_pooled_vs_pooled,0.7123287671232876,0.6986301369863014,0.013698630136986245
foldbench_monomer,8dp9_A,2,cluster_oracle_vs_random_oracle,0.7123287671232876,0.7191780821917808,-0.006849315068493178
foldbench_monomer,8dp9_A,3,cluster_oracle_vs_pooled,0.7123287671232876,0.6986301369863014,0.013698630136986245
foldbench_monomer,8dp9_A,3,cluster_oracle_with_pooled_vs_pooled,0.7123287671232876,0.6986301369863014,0.013698630136986245
foldbench_monomer,8dp9_A,3,cluster_oracle_vs_random_oracle,0.7123287671232876,0.726027397260274,-0.013698630136986356
foldbench_monomer,8dp9_A,5,cluster_oracle_vs_pooled,0.7397260273972602,0.6986301369863014,0.041095890410958846
foldbench_monomer,8dp9_A,5,cluster_oracle_with_pooled_vs_pooled,0.7397260273972602,0.6986301369863014,0.041095890410958846
foldbench_monomer,8dp9_A,5,cluster_oracle_vs_random_oracle,0.7397260273972602,0.726027397260274,0.013698630136986245
foldbench_monomer,8dp9_A,10,cluster_oracle_vs_pooled,0.7191780821917808,0.6986301369863014,0.020547945205479423
foldbench_monomer,8dp9_A,10,cluster_oracle_with_pooled_vs_pooled,0.7191780821917808,0.6986301369863014,0.020547945205479423
foldbench_monomer,8dp9_A,10,cluster_oracle_vs_random_oracle,0.7191780821917808,0.726027397260274,-0.006849315068493178
foldbench_monomer,8dp9_A,20,cluster_oracle_vs_pooled,0.726027397260274,0.6986301369863014,0.0273972602739726
foldbench_monomer,8dp9_A,20,cluster_oracle_with_pooled_vs_pooled,0.726027397260274,0.6986301369863014,0.0273972602739726
foldbench_monomer,8dp9_A,20,cluster_oracle_vs_random_oracle,0.726027397260274,0.7191780821917808,0.006849315068493178
foldbench_monomer,7zoi_A,2,cluster_oracle_vs_pooled,0.6727272727272727,0.6636363636363637,0.009090909090909038
foldbench_monomer,7zoi_A,2,cluster_oracle_with_pooled_vs_pooled,0.6727272727272727,0.6636363636363637,0.009090909090909038
foldbench_monomer,7zoi_A,2,cluster_oracle_vs_random_oracle,0.6727272727272727,0.6727272727272727,0.0
foldbench_monomer,7zoi_A,3,cluster_oracle_vs_pooled,0.6727272727272727,0.6636363636363637,0.009090909090909038
foldbench_monomer,7zoi_A,3,cluster_oracle_with_pooled_vs_pooled,0.6727272727272727,0.6636363636363637,0.009090909090909038
foldbench_monomer,7zoi_A,3,cluster_oracle_vs_random_oracle,0.6727272727272727,0.6818181818181818,-0.009090909090909038
foldbench_monomer,7zoi_A,5,cluster_oracle_vs_pooled,0.6636363636363637,0.6636363636363637,0.0
foldbench_monomer,7zoi_A,5,cluster_oracle_with_pooled_vs_pooled,0.6636363636363637,0.6636363636363637,0.0
foldbench_monomer,7zoi_A,5,cluster_oracle_vs_random_oracle,0.6636363636363637,0.7,-0.036363636363636265
foldbench_monomer,7zoi_A,10,cluster_oracle_vs_pooled,0.6818181818181818,0.6636363636363637,0.018181818181818077
foldbench_monomer,7zoi_A,10,cluster_oracle_with_pooled_vs_pooled,0.6818181818181818,0.6636363636363637,0.018181818181818077
foldbench_monomer,7zoi_A,10,cluster_oracle_vs_random_oracle,0.6818181818181818,0.6818181818181818,0.0
foldbench_monomer,7zoi_A,20,cluster_oracle_vs_pooled,0.6818181818181818,0.6636363636363637,0.018181818181818077
foldbench_monomer,7zoi_A,20,cluster_oracle_with_pooled_vs_pooled,0.6818181818181818,0.6636363636363637,0.018181818181818077
foldbench_monomer,7zoi_A,20,cluster_oracle_vs_random_oracle,0.6818181818181818,0.7,-0.018181818181818188
foldbench_monomer,8dx0_A,2,cluster_oracle_vs_pooled,0.7777777777777778,0.7777777777777778,0.0
foldbench_monomer,8dx0_A,2,cluster_oracle_with_pooled_vs_pooled,0.7777777777777778,0.7777777777777778,0.0
foldbench_monomer,8dx0_A,2,cluster_oracle_vs_random_oracle,0.7777777777777778,0.7777777777777778,0.0
foldbench_monomer,8dx0_A,3,cluster_oracle_vs_pooled,0.7925925925925926,0.7777777777777778,0.014814814814814836
foldbench_monomer,8dx0_A,3,cluster_oracle_with_pooled_vs_pooled,0.7925925925925926,0.7777777777777778,0.014814814814814836
foldbench_monomer,8dx0_A,3,cluster_oracle_vs_random_oracle,0.7925925925925926,0.7777777777777778,0.014814814814814836
foldbench_monomer,8dx0_A,5,cluster_oracle_vs_pooled,0.7925925925925926,0.7777777777777778,0.014814814814814836
foldbench_monomer,8dx0_A,5,cluster_oracle_with_pooled_vs_pooled,0.7925925925925926,0.7777777777777778,0.014814814814814836
foldbench_monomer,8dx0_A,5,cluster_oracle_vs_random_oracle,0.7925925925925926,0.7851851851851852,0.007407407407407418
foldbench_monomer,8dx0_A,10,cluster_oracle_vs_pooled,0.7777777777777778,0.7777777777777778,0.0
foldbench_monomer,8dx0_A,10,cluster_oracle_with_pooled_vs_pooled,0.7777777777777778,0.7777777777777778,0.0
foldbench_monomer,8dx0_A,10,cluster_oracle_vs_random_oracle,0.7777777777777778,0.7925925925925926,-0.014814814814814836
foldbench_monomer,8dx0_A,20,cluster_oracle_vs_pooled,0.7777777777777778,0.7777777777777778,0.0
foldbench_monomer,8dx0_A,20,cluster_oracle_with_pooled_vs_pooled,0.7777777777777778,0.7777777777777778,0.0
foldbench_monomer,8dx0_A,20,cluster_oracle_vs_random_oracle,0.7777777777777778,0.7925925925925926,-0.014814814814814836
foldbench_monomer,7urp_A,2,cluster_oracle_vs_pooled,0.4328358208955223,0.4552238805970149,-0.022388059701492602
foldbench_monomer,7urp_A,2,cluster_oracle_with_pooled_vs_pooled,0.4552238805970149,0.4552238805970149,0.0
foldbench_monomer,7urp_A,2,cluster_oracle_vs_random_oracle,0.4328358208955223,0.4552238805970149,-0.022388059701492602
foldbench_monomer,7urp_A,3,cluster_oracle_vs_pooled,0.4328358208955223,0.4552238805970149,-0.022388059701492602
foldbench_monomer,7urp_A,3,cluster_oracle_with_pooled_vs_pooled,0.4552238805970149,0.4552238805970149,0.0
foldbench_monomer,7urp_A,3,cluster_oracle_vs_random_oracle,0.4328358208955223,0.4328358208955223,0.0
foldbench_monomer,7urp_A,5,cluster_oracle_vs_pooled,0.4776119402985074,0.4552238805970149,0.02238805970149249
foldbench_monomer,7urp_A,5,cluster_oracle_with_pooled_vs_pooled,0.4776119402985074,0.4552238805970149,0.02238805970149249
foldbench_monomer,7urp_A,5,cluster_oracle_vs_random_oracle,0.4776119402985074,0.4402985074626865,0.03731343283582089
foldbench_monomer,7urp_A,10,cluster_oracle_vs_pooled,0.4552238805970149,0.4552238805970149,0.0
foldbench_monomer,7urp_A,10,cluster_oracle_with_pooled_vs_pooled,0.4552238805970149,0.4552238805970149,0.0
foldbench_monomer,7urp_A,10,cluster_oracle_vs_random_oracle,0.4552238805970149,0.4402985074626865,0.014925373134328401
foldbench_monomer,7urp_A,20,cluster_oracle_vs_pooled,0.4402985074626865,0.4552238805970149,-0.014925373134328401
foldbench_monomer,7urp_A,20,cluster_oracle_with_pooled_vs_pooled,0.4552238805970149,0.4552238805970149,0.0
foldbench_monomer,7urp_A,20,cluster_oracle_vs_random_oracle,0.4402985074626865,0.4701492537313433,-0.029850746268656803
foldbench_monomer,7wz5_A,2,cluster_oracle_vs_pooled,0.0442477876106194,0.0442477876106194,0.0
foldbench_monomer,7wz5_A,2,cluster_oracle_with_pooled_vs_pooled,0.0442477876106194,0.0442477876106194,0.0
foldbench_monomer,7wz5_A,2,cluster_oracle_vs_random_oracle,0.0442477876106194,0.0442477876106194,0.0
foldbench_monomer,7wz5_A,3,cluster_oracle_vs_pooled,0.0353982300884955,0.0442477876106194,-0.0088495575221239
foldbench_monomer,7wz5_A,3,cluster_oracle_with_pooled_vs_pooled,0.0442477876106194,0.0442477876106194,0.0
foldbench_monomer,7wz5_A,3,cluster_oracle_vs_random_oracle,0.0353982300884955,0.0442477876106194,-0.0088495575221239
foldbench_monomer,7wz5_A,5,cluster_oracle_vs_pooled,0.079646017699115,0.0442477876106194,0.0353982300884956
foldbench_monomer,7wz5_A,5,cluster_oracle_with_pooled_vs_pooled,0.079646017699115,0.0442477876106194,0.0353982300884956
foldbench_monomer,7wz5_A,5,cluster_oracle_vs_random_oracle,0.079646017699115,0.0619469026548672,0.0176991150442478
foldbench_monomer,7wz5_A,10,cluster_oracle_vs_pooled,0.0530973451327433,0.0442477876106194,0.0088495575221239
foldbench_monomer,7wz5_A,10,cluster_oracle_with_pooled_vs_pooled,0.0530973451327433,0.0442477876106194,0.0088495575221239
foldbench_monomer,7wz5_A,10,cluster_oracle_vs_random_oracle,0.0530973451327433,0.0442477876106194,0.0088495575221239
foldbench_monomer,7wz5_A,20,cluster_oracle_vs_pooled,0.0707964601769911,0.0442477876106194,0.026548672566371695
foldbench_monomer,7wz5_A,20,cluster_oracle_with_pooled_vs_pooled,0.0707964601769911,0.0442477876106194,0.026548672566371695
foldbench_monomer,7wz5_A,20,cluster_oracle_vs_random_oracle,0.0707964601769911,0.079646017699115,-0.008849557522123908
foldbench_monomer,8axj_A,2,cluster_oracle_vs_pooled,0.7552447552447552,0.7482517482517482,0.006993006993006978
foldbench_monomer,8axj_A,2,cluster_oracle_with_pooled_vs_pooled,0.7552447552447552,0.7482517482517482,0.006993006993006978
foldbench_monomer,8axj_A,2,cluster_oracle_vs_random_oracle,0.7552447552447552,0.7482517482517482,0.006993006993006978
foldbench_monomer,8axj_A,3,cluster_oracle_vs_pooled,0.7412587412587412,0.7482517482517482,-0.006993006993006978
foldbench_monomer,8axj_A,3,cluster_oracle_with_pooled_vs_pooled,0.7482517482517482,0.7482517482517482,0.0
foldbench_monomer,8axj_A,3,cluster_oracle_vs_random_oracle,0.7412587412587412,0.7552447552447552,-0.013986013986013957
foldbench_monomer,8axj_A,5,cluster_oracle_vs_pooled,0.7482517482517482,0.7482517482517482,0.0
foldbench_monomer,8axj_A,5,cluster_oracle_with_pooled_vs_pooled,0.7482517482517482,0.7482517482517482,0.0
foldbench_monomer,8axj_A,5,cluster_oracle_vs_random_oracle,0.7482517482517482,0.7482517482517482,0.0
foldbench_monomer,8axj_A,10,cluster_oracle_vs_pooled,0.7552447552447552,0.7482517482517482,0.006993006993006978
foldbench_monomer,8axj_A,10,cluster_oracle_with_pooled_vs_pooled,0.7552447552447552,0.7482517482517482,0.006993006993006978
foldbench_monomer,8axj_A,10,cluster_oracle_vs_random_oracle,0.7552447552447552,0.7412587412587412,0.013986013986013957
foldbench_monomer,8axj_A,20,cluster_oracle_vs_pooled,0.7342657342657343,0.7482517482517482,-0.013986013986013957
foldbench_monomer,8axj_A,20,cluster_oracle_with_pooled_vs_pooled,0.7482517482517482,0.7482517482517482,0.0
foldbench_monomer,8axj_A,20,cluster_oracle_vs_random_oracle,0.7342657342657343,0.7552447552447552,-0.020979020979020935
foldbench_monomer,8ec3_A,2,cluster_oracle_vs_pooled,0.4126984126984127,0.2142857142857142,0.19841269841269848
foldbench_monomer,8ec3_A,2,cluster_oracle_with_pooled_vs_pooled,0.4126984126984127,0.2142857142857142,0.19841269841269848
foldbench_monomer,8ec3_A,2,cluster_oracle_vs_random_oracle,0.4126984126984127,0.2063492063492063,0.20634920634920637
foldbench_monomer,8ec3_A,3,cluster_oracle_vs_pooled,0.3968253968253968,0.2142857142857142,0.1825396825396826
foldbench_monomer,8ec3_A,3,cluster_oracle_with_pooled_vs_pooled,0.3968253968253968,0.2142857142857142,0.1825396825396826
foldbench_monomer,8ec3_A,3,cluster_oracle_vs_random_oracle,0.3968253968253968,0.3095238095238095,0.08730158730158732
foldbench_monomer,8ec3_A,5,cluster_oracle_vs_pooled,0.3968253968253968,0.2142857142857142,0.1825396825396826
foldbench_monomer,8ec3_A,5,cluster_oracle_with_pooled_vs_pooled,0.3968253968253968,0.2142857142857142,0.1825396825396826
foldbench_monomer,8ec3_A,5,cluster_oracle_vs_random_oracle,0.3968253968253968,0.2777777777777778,0.11904761904761901
foldbench_monomer,8ec3_A,10,cluster_oracle_vs_pooled,0.4444444444444444,0.2142857142857142,0.23015873015873023
foldbench_monomer,8ec3_A,10,cluster_oracle_with_pooled_vs_pooled,0.4444444444444444,0.2142857142857142,0.23015873015873023
foldbench_monomer,8ec3_A,10,cluster_oracle_vs_random_oracle,0.4444444444444444,0.3253968253968254,0.11904761904761901
foldbench_monomer,8ec3_A,20,cluster_oracle_vs_pooled,0.4761904761904761,0.2142857142857142,0.2619047619047619
foldbench_monomer,8ec3_A,20,cluster_oracle_with_pooled_vs_pooled,0.4761904761904761,0.2142857142857142,0.2619047619047619
